timestamp,container,service,cpu_percent,memory_mb
1789452562.201,research-api-nginx-1,nginx,2.2,13.44
1789452562.201,research-api-grafana-1,grafana,0.05,49.4
1789452562.201,research-api-users-service-1,users-service,1.15,5.941
1789452562.201,research-api-products-service-1,products-service,1.62,7.852
1789452562.201,research-api-monolith-partial-1,monolith-partial,1.87,6.703
1789452562.201,research-api-postgres-1,postgres,1.51,31.63
1789452562.201,research-api-prometheus-1,prometheus,1.78,26.02
1789452562.201,research-api-cadvisor-1,cadvisor,2.4,17.3
1789452567.211,research-api-nginx-1,nginx,7.71,14.08
1789452567.211,research-api-grafana-1,grafana,0.04,49.42
1789452567.211,research-api-users-service-1,users-service,4.86,6.398
1789452567.211,research-api-products-service-1,products-service,4.34,9.359
1789452567.211,research-api-monolith-partial-1,monolith-partial,7.31,8.383
1789452567.211,research-api-postgres-1,postgres,10.24,40.97
1789452567.211,research-api-prometheus-1,prometheus,0.0,25.78
1789452567.211,research-api-cadvisor-1,cadvisor,0.0,16.56
1789452572.209,research-api-nginx-1,nginx,12.44,14.36
1789452572.209,research-api-grafana-1,grafana,0.07,49.42
1789452572.209,research-api-users-service-1,users-service,5.98,8.672
1789452572.209,research-api-products-service-1,products-service,9.33,10.1
1789452572.209,research-api-monolith-partial-1,monolith-partial,14.23,10.56
1789452572.209,research-api-postgres-1,postgres,13.6,44.07
1789452572.209,research-api-prometheus-1,prometheus,1.78,26.82
1789452572.209,research-api-cadvisor-1,cadvisor,1.44,16.84
1789452577.204,research-api-nginx-1,nginx,13.84,14.48
1789452577.204,research-api-grafana-1,grafana,0.03,49.44
1789452577.204,research-api-users-service-1,users-service,7.1,10.88
1789452577.204,research-api-products-service-1,products-service,9.24,9.031
1789452577.204,research-api-monolith-partial-1,monolith-partial,15.07,10.48
1789452577.204,research-api-postgres-1,postgres,15.32,47.79
1789452577.204,research-api-prometheus-1,prometheus,0.0,26.82
1789452577.204,research-api-cadvisor-1,cadvisor,0.0,16.6
1789452582.198,research-api-nginx-1,nginx,16.61,14.54
1789452582.198,research-api-grafana-1,grafana,0.05,49.44
1789452582.198,research-api-users-service-1,users-service,9.4,9.816
1789452582.198,research-api-products-service-1,products-service,12.07,9.418
1789452582.198,research-api-monolith-partial-1,monolith-partial,18.34,10.94
1789452582.198,research-api-postgres-1,postgres,19.09,55.94
1789452582.198,research-api-prometheus-1,prometheus,0.0,26.85
1789452582.198,research-api-cadvisor-1,cadvisor,2.16,17.33
1789452587.195,research-api-nginx-1,nginx,20.7,14.63
1789452587.195,research-api-grafana-1,grafana,0.55,49.45
1789452587.195,research-api-users-service-1,users-service,10.15,10.47
1789452587.195,research-api-products-service-1,products-service,16.36,10.8
1789452587.195,research-api-monolith-partial-1,monolith-partial,20.54,10.21
1789452587.195,research-api-postgres-1,postgres,30.58,59.68
1789452587.195,research-api-prometheus-1,prometheus,0.0,27.25
1789452587.195,research-api-cadvisor-1,cadvisor,0.0,17.33
1789452592.194,research-api-nginx-1,nginx,23.1,15.05
1789452592.194,research-api-grafana-1,grafana,0.05,49.48
1789452592.194,research-api-users-service-1,users-service,10.67,10.12
1789452592.194,research-api-products-service-1,products-service,14.09,10.82
1789452592.194,research-api-monolith-partial-1,monolith-partial,27.18,11.53
1789452592.194,research-api-postgres-1,postgres,24.92,63.16
1789452592.194,research-api-prometheus-1,prometheus,1.54,27.61
1789452592.194,research-api-cadvisor-1,cadvisor,1.08,17.4
1789452597.182,research-api-nginx-1,nginx,24.3,14.96
1789452597.182,research-api-grafana-1,grafana,0.03,49.37
1789452597.182,research-api-users-service-1,users-service,15.0,9.781
1789452597.182,research-api-products-service-1,products-service,16.82,10.68
1789452597.182,research-api-monolith-partial-1,monolith-partial,24.54,12.63
1789452597.182,research-api-postgres-1,postgres,26.83,66.98
1789452597.182,research-api-prometheus-1,prometheus,0.0,27.61
1789452597.182,research-api-cadvisor-1,cadvisor,0.0,17.82
1789452602.179,research-api-nginx-1,nginx,29.27,15.0
1789452602.179,research-api-grafana-1,grafana,0.05,49.37
1789452602.179,research-api-users-service-1,users-service,15.74,9.531
1789452602.179,research-api-products-service-1,products-service,20.45,12.0
1789452602.179,research-api-monolith-partial-1,monolith-partial,29.84,13.23
1789452602.179,research-api-postgres-1,postgres,29.86,67.25
1789452602.179,research-api-prometheus-1,prometheus,1.46,28.36
1789452602.179,research-api-cadvisor-1,cadvisor,0.0,17.82
1789452607.221,research-api-nginx-1,nginx,24.1,14.86
1789452607.221,research-api-grafana-1,grafana,0.04,49.43
1789452607.221,research-api-users-service-1,users-service,13.78,10.46
1789452607.221,research-api-products-service-1,products-service,21.01,10.58
1789452607.221,research-api-monolith-partial-1,monolith-partial,30.67,13.4
1789452607.221,research-api-postgres-1,postgres,31.92,73.08
1789452607.221,research-api-prometheus-1,prometheus,0.0,28.35
1789452607.221,research-api-cadvisor-1,cadvisor,0.0,17.89
1789452612.218,research-api-nginx-1,nginx,28.2,14.61
1789452612.218,research-api-grafana-1,grafana,0.06,49.43
1789452612.218,research-api-users-service-1,users-service,15.56,10.63
1789452612.218,research-api-products-service-1,products-service,19.58,12.97
1789452612.218,research-api-monolith-partial-1,monolith-partial,23.95,12.59
1789452612.218,research-api-postgres-1,postgres,34.17,74.67
1789452612.218,research-api-prometheus-1,prometheus,4.91,29.82
1789452612.218,research-api-cadvisor-1,cadvisor,1.89,18.4
1789452617.234,research-api-nginx-1,nginx,27.78,15.2
1789452617.234,research-api-grafana-1,grafana,0.42,49.43
1789452617.234,research-api-users-service-1,users-service,12.64,10.02
1789452617.234,research-api-products-service-1,products-service,16.66,11.76
1789452617.234,research-api-monolith-partial-1,monolith-partial,33.53,14.27
1789452617.234,research-api-postgres-1,postgres,40.09,78.54
1789452617.234,research-api-prometheus-1,prometheus,0.0,29.82
1789452617.234,research-api-cadvisor-1,cadvisor,0.0,18.4
1789452622.259,research-api-nginx-1,nginx,29.15,14.98
1789452622.259,research-api-grafana-1,grafana,0.04,49.43
1789452622.259,research-api-users-service-1,users-service,14.81,11.55
1789452622.259,research-api-products-service-1,products-service,21.26,13.01
1789452622.259,research-api-monolith-partial-1,monolith-partial,27.87,13.74
1789452622.259,research-api-postgres-1,postgres,35.41,79.4
1789452622.259,research-api-prometheus-1,prometheus,1.32,30.4
1789452622.259,research-api-cadvisor-1,cadvisor,1.28,18.46
1789452627.232,research-api-nginx-1,nginx,25.78,15.89
1789452627.232,research-api-grafana-1,grafana,0.05,49.43
1789452627.232,research-api-users-service-1,users-service,14.51,10.96
1789452627.232,research-api-products-service-1,products-service,16.54,12.17
1789452627.232,research-api-monolith-partial-1,monolith-partial,25.04,13.79
1789452627.232,research-api-postgres-1,postgres,34.72,79.3
1789452627.232,research-api-prometheus-1,prometheus,0.0,29.93
1789452627.232,research-api-cadvisor-1,cadvisor,0.0,18.46
1789452632.226,research-api-nginx-1,nginx,20.01,16.62
1789452632.226,research-api-grafana-1,grafana,0.06,49.43
1789452632.226,research-api-users-service-1,users-service,11.02,12.85
1789452632.226,research-api-products-service-1,products-service,16.37,13.38
1789452632.226,research-api-monolith-partial-1,monolith-partial,19.74,14.51
1789452632.226,research-api-postgres-1,postgres,23.62,81.18
1789452632.226,research-api-prometheus-1,prometheus,1.1,30.06
1789452632.226,research-api-cadvisor-1,cadvisor,1.47,17.94
