timestamp,service,value
1789442942,monolith,0
1789442952,monolith,0.06558749999999999
1789442962,monolith,0.10065277777777777
1789442972,monolith,0.4118354166666666
1789442982,monolith,1.31462
1789442992,monolith,1.8269699999999998
1789443002,monolith,4.387485000000001
1789443012,monolith,6.35067
1789443022,monolith,7.692448333333333
1789443032,monolith,9.378463333333334
1789443042,monolith,10.24
1789443052,monolith,8.82
1789443062,monolith,8.24
1789443072,monolith,7.4
1789443082,monolith,6.18
1789443092,monolith,5.54
1789443102,monolith,4.44
1789443112,monolith,3.34
1789443122,monolith,3.48
1789443132,monolith,3.9
1789443142,monolith,4.5600000000000005
1789443152,monolith,5.0200000000000005
1789443162,monolith,5.38
1789443172,monolith,5.38
1789443182,monolith,5.46
1789443192,monolith,4.98
1789443202,monolith,6.16
1789443212,monolith,5.74
1789443222,monolith,6.74
1789443232,monolith,6.26
1789443242,monolith,5.8
1789443252,monolith,5.32
1789443262,monolith,5.58
1789443272,monolith,4.32
1789443282,monolith,4.32
1789443292,monolith,6.16
1789443302,monolith,10.68
1789443312,monolith,34.54
1789443322,monolith,48.04
1789443332,monolith,122.94
1789443342,monolith,175.84
1789443352,monolith,230.92000000000002
1789443362,monolith,263.3
1789443372,monolith,310.08
1789443382,monolith,272.52
1789443392,monolith,271.54
1789443402,monolith,270.14
1789443412,monolith,268.56
1789443422,monolith,268.68
1789443432,monolith,284.08
1789443442,monolith,279.06
1789443452,monolith,265.5
1789443462,monolith,254.68
1789443472,monolith,240
1789443482,monolith,242.64000000000001
1789443492,monolith,249
1789443502,monolith,256.8
1789443512,monolith,269.94
1789443522,monolith,286.14
1789443532,monolith,301.32
1789443542,monolith,299.54
1789443552,monolith,306.62
1789443562,monolith,312.74
1789443572,monolith,311.34000000000003
1789443582,monolith,283.68
1789443592,monolith,278.18
1789443602,monolith,257.92
1789443612,monolith,237.3
1789443622,monolith,195.20000000000002
1789443632,monolith,198.46
1789443642,monolith,236.38
1789443652,monolith,282.84000000000003
1789443662,monolith,333.58
1789443672,monolith,434.92
1789443682,monolith,468.8
1789443692,monolith,464.06
1789443702,monolith,462.16
1789443712,monolith,426.18
1789443722,monolith,385.56
1789443732,monolith,423.22
1789443742,monolith,435.38
1789443752,monolith,459.14
1789443762,monolith,476.2
1789443772,monolith,472.12
1789443782,monolith,476.04
1789443792,monolith,456.32
1789443802,monolith,439.92
1789443812,monolith,458.02
1789443822,monolith,450.90000000000003
1789443832,monolith,417.22
1789443842,monolith,438.42
1789443852,monolith,423.28000000000003
1789443862,monolith,404.90000000000003
1789443872,monolith,454.74
1789443882,monolith,486.6
1789443892,monolith,482.68
1789443902,monolith,551.98
1789443912,monolith,623.9
1789443922,monolith,611.94
1789443932,monolith,621.14
1789443942,monolith,617.16
1789443952,monolith,508.3
1789443962,monolith,372.38
1789443972,monolith,265.94
