stage,run,metric,unit,target,load_level,samples,mean,p95,max
01,1,memory_mb,MB,api,medium,60,24.69,25.578,25.94
01,1,memory_mb,MB,api,high,60,36.05,36.743,37.2
01,1,cpu_percent,percentual de um nucleo,grafana,low,60,0.064,0.11,0.13
01,1,cpu_percent,percentual de um nucleo,grafana,medium,60,0.057,0.09,0.12
01,1,cpu_percent,percentual de um nucleo,grafana,high,60,0.054,0.09,0.11
01,1,memory_mb,MB,grafana,low,60,45.821,47.43,47.43
01,1,memory_mb,MB,grafana,medium,60,43.867,43.91,44.14
01,1,memory_mb,MB,grafana,high,60,43.79,43.815,44.02
01,1,cpu_percent,percentual de um nucleo,postgres,low,60,30.637,35.405,36.88
01,1,cpu_percent,percentual de um nucleo,postgres,medium,60,66.277,76.911,81.8
01,1,cpu_percent,percentual de um nucleo,postgres,high,60,146.695,152.831,155.84
01,1,memory_mb,MB,postgres,low,60,62.479,64.755,65.3
01,1,memory_mb,MB,postgres,medium,60,75.619,83.887,85.36
01,1,memory_mb,MB,postgres,high,60,111.779,132.43,134.9
01,1,cpu_percent,percentual de um nucleo,prometheus,low,60,0.578,1.488,4.67
01,1,cpu_percent,percentual de um nucleo,prometheus,medium,60,0.371,1.034,1.37
01,1,cpu_percent,percentual de um nucleo,prometheus,high,60,0.33,0.722,0.93
01,1,memory_mb,MB,prometheus,low,60,37.816,40.257,40.45
01,1,memory_mb,MB,prometheus,medium,60,39.569,40.431,40.64
01,1,memory_mb,MB,prometheus,high,60,38.686,39.651,39.88
01,1,cpu_percent,percentual de um nucleo,cadvisor,low,60,0.059,0.394,1.19
01,1,cpu_percent,percentual de um nucleo,cadvisor,medium,60,0.023,0.27,0.33
01,1,cpu_percent,percentual de um nucleo,cadvisor,high,60,0.046,0.32,0.65
01,1,memory_mb,MB,cadvisor,low,60,18.61,19.722,20.06
01,1,memory_mb,MB,cadvisor,medium,60,19.158,19.91,20.11
01,1,memory_mb,MB,cadvisor,high,60,19.14,20.05,20.06
