timestamp,job,value
1789442942,monolith,0
1789442952,monolith,1.3220416666666668
1789442962,monolith,5.028875
1789442972,monolith,10.426445833333336
1789442982,monolith,16.495611666666665
1789442992,monolith,22.934143333333328
1789443002,monolith,29.13891833333333
1789443012,monolith,35.64264666666667
1789443022,monolith,37.86
1789443032,monolith,38.88
1789443042,monolith,39.480000000000004
1789443052,monolith,40.64
1789443062,monolith,41.38
1789443072,monolith,41.260000000000005
1789443082,monolith,40.980000000000004
1789443092,monolith,41.2
1789443102,monolith,40.88000000000001
1789443112,monolith,40.739999999999995
1789443122,monolith,40.980000000000004
1789443132,monolith,41.400000000000006
1789443142,monolith,41.32000000000001
1789443152,monolith,41.45999999999998
1789443162,monolith,41.31999999999999
1789443172,monolith,41.47999999999999
1789443182,monolith,41.45999999999998
1789443192,monolith,41.29999999999998
1789443202,monolith,41.48000000000002
1789443212,monolith,41.58000000000001
1789443222,monolith,41.360000000000014
1789443232,monolith,41.360000000000014
1789443242,monolith,41.640000000000015
1789443252,monolith,41.28
1789443262,monolith,41.22
1789443272,monolith,41.41999999999999
1789443282,monolith,42.08000000000001
1789443292,monolith,45.97999999999996
1789443302,monolith,52.64000000000002
1789443312,monolith,60.71999999999997
1789443322,monolith,68.10000000000002
1789443332,monolith,74.35999999999996
1789443342,monolith,78.42000000000002
1789443352,monolith,79.91999999999996
1789443362,monolith,80.22000000000003
1789443372,monolith,80.19999999999999
1789443382,monolith,80.36000000000001
1789443392,monolith,80.28000000000003
1789443402,monolith,80.54000000000002
1789443412,monolith,80.30000000000001
1789443422,monolith,81.01999999999998
1789443432,monolith,81.86000000000001
1789443442,monolith,81.55999999999995
1789443452,monolith,81.60000000000002
1789443462,monolith,80.88
1789443472,monolith,80.44
1789443482,monolith,80.92000000000002
1789443492,monolith,82.32000000000005
1789443502,monolith,81.5
1789443512,monolith,82.74000000000001
1789443522,monolith,83.44000000000005
1789443532,monolith,83.17999999999995
1789443542,monolith,81.46000000000004
1789443552,monolith,81.65999999999997
1789443562,monolith,81.29999999999995
1789443572,monolith,81.51999999999998
1789443582,monolith,80.98000000000002
1789443592,monolith,81.4799999999999
1789443602,monolith,81.5
1789443612,monolith,83.08000000000004
1789443622,monolith,88.93999999999994
1789443632,monolith,101.18000000000006
1789443642,monolith,116.18000000000006
1789443652,monolith,130.70000000000005
1789443662,monolith,143.93999999999994
1789443672,monolith,152.64
1789443682,monolith,159.03999999999996
1789443692,monolith,161.6199999999999
1789443702,monolith,165.18000000000006
1789443712,monolith,167.62000000000012
1789443722,monolith,169.86000000000013
1789443732,monolith,169.30000000000007
1789443742,monolith,169.86000000000013
1789443752,monolith,169.55999999999995
1789443762,monolith,169.6199999999999
1789443772,monolith,169.79999999999995
1789443782,monolith,170.0999999999999
1789443792,monolith,169.72000000000003
1789443802,monolith,169.89999999999986
1789443812,monolith,169.20000000000005
1789443822,monolith,168.81999999999994
1789443832,monolith,168.29999999999995
1789443842,monolith,168.5999999999999
1789443852,monolith,168.60000000000014
1789443862,monolith,170.05999999999995
1789443872,monolith,170.3800000000001
1789443882,monolith,170.74
1789443892,monolith,169.76
1789443902,monolith,170.55999999999995
1789443912,monolith,170.20000000000005
1789443922,monolith,170.77999999999997
1789443932,monolith,170.76
1789443942,monolith,168.3800000000001
1789443952,monolith,153
1789443962,monolith,129.24
1789443972,monolith,95.41999999999985
1789442942,cadvisor,0.09476604679064186
1789442952,cadvisor,0.14476802319768023
1789442962,cadvisor,0.1514867527350028
1789442972,cadvisor,0.22437159392030398
1789442982,cadvisor,0.29998800047998075
1789442992,cadvisor,0.32
1789443002,cadvisor,0.29999999999999993
1789443012,cadvisor,0.34
1789443022,cadvisor,0.30000000000000004
1789443032,cadvisor,0.24
1789443042,cadvisor,0.19999999999999996
1789443052,cadvisor,0.26
1789443062,cadvisor,0.24
1789443072,cadvisor,0.24
1789443082,cadvisor,0.2600000000000001
