timestamp,service,value
1789444005,monolith,12.123783156202554
1789444015,monolith,0.022327409127444853
1789444025,monolith,0.08930963650977941
1789444035,monolith,0.1919866666666667
1789444045,monolith,0.24329875
1789444055,monolith,0.499980000799968
1789444065,monolith,1.06
1789444075,monolith,1.84
1789444085,monolith,3.1
1789444095,monolith,3.88
1789444105,monolith,4.500180007200288
1789444115,monolith,4.84
1789444125,monolith,5.27968321900686
1789444135,monolith,5.48
1789444145,monolith,5.7797688092476305
1789444155,monolith,6.7
1789444165,monolith,7.019719211231552
1789444175,monolith,6.6203972238334305
1789444185,monolith,6.98
1789444195,monolith,7.540301612064482
1789444205,monolith,8.1
1789444215,monolith,9.100364014560583
1789444225,monolith,8.58
1789444235,monolith,8.18
1789444245,monolith,7.5
1789444255,monolith,5.88
1789444265,monolith,4.7
1789444275,monolith,5.94
1789444285,monolith,6.34
1789444295,monolith,6.5200000000000005
1789444305,monolith,7.1197152113915445
1789444315,monolith,7.26
1789444325,monolith,6.640000000000001
1789444335,monolith,6.34
1789444345,monolith,5.92
1789444355,monolith,5.640225609024361
1789444365,monolith,8.040000000000001
1789444375,monolith,12.6
1789444385,monolith,23.52
1789444395,monolith,52.72
1789444405,monolith,83.10000000000001
1789444415,monolith,107
1789444425,monolith,115.28
1789444435,monolith,127.04
1789444445,monolith,150.06
1789444455,monolith,164.84
1789444465,monolith,186.68
1789444475,monolith,214.3
1789444485,monolith,247.22
1789444495,monolith,253.44
1789444505,monolith,272.84000000000003
1789444515,monolith,270.26
1789444525,monolith,280.52
1789444535,monolith,291.90000000000003
1789444545,monolith,285.54
1789444555,monolith,269.94
1789444565,monolith,267.78000000000003
1789444575,monolith,256.14
1789444585,monolith,253.86
1789444595,monolith,271.16
1789444605,monolith,284.56
1789444615,monolith,305.58
1789444625,monolith,323.18
1789444635,monolith,318.66
1789444645,monolith,298.14
1789444655,monolith,296.98
1789444665,monolith,297.8
1789444675,monolith,310.98
1789444685,monolith,284.94
1789444695,monolith,264.6
1789444705,monolith,248.26000000000002
1789444715,monolith,303.14
1789444725,monolith,315.1
1789444735,monolith,360.58
1789444745,monolith,427.34000000000003
1789444755,monolith,481.04
1789444765,monolith,426.98
1789444775,monolith,435.02
1789444785,monolith,428.52
1789444795,monolith,422.56
1789444805,monolith,431.34000000000003
1789444815,monolith,438.66
1789444825,monolith,432.16
1789444835,monolith,443.88
1789444845,monolith,446.7
1789444855,monolith,412.56
1789444865,monolith,406.12
1789444875,monolith,415.36
1789444885,monolith,383.92
1789444895,monolith,390.28000000000003
1789444905,monolith,395.96000000000004
1789444915,monolith,406.1
1789444925,monolith,382.06
1789444935,monolith,404.6
1789444945,monolith,399.06
1789444955,monolith,406.08
1789444965,monolith,407.02
1789444975,monolith,407.92
1789444985,monolith,450.46000000000004
1789444995,monolith,441.84000000000003
1789445005,monolith,426.78000000000003
1789445015,monolith,395.32
1789445025,monolith,338.76
1789445035,monolith,226.26
