timestamp,container,service,cpu_percent,memory_mb
1789444007.854,research-api-api-1,api,3.07,8.422
1789444007.854,research-api-grafana-1,grafana,0.06,49.82
1789444007.854,research-api-postgres-1,postgres,2.79,30.08
1789444007.854,research-api-prometheus-1,prometheus,0.0,34.01
1789444007.854,research-api-cadvisor-1,cadvisor,0.0,14.71
1789444012.861,research-api-api-1,api,10.62,9.688
1789444012.861,research-api-grafana-1,grafana,0.04,49.83
1789444012.861,research-api-postgres-1,postgres,6.33,32.3
1789444012.861,research-api-prometheus-1,prometheus,0.0,34.01
1789444012.861,research-api-cadvisor-1,cadvisor,0.0,15.62
1789444017.864,research-api-api-1,api,17.77,10.98
1789444017.864,research-api-grafana-1,grafana,0.04,49.75
1789444017.864,research-api-postgres-1,postgres,10.21,38.13
1789444017.864,research-api-prometheus-1,prometheus,0.0,34.51
1789444017.864,research-api-cadvisor-1,cadvisor,0.0,15.63
1789444022.854,research-api-api-1,api,23.9,12.5
1789444022.854,research-api-grafana-1,grafana,0.05,49.7
1789444022.854,research-api-postgres-1,postgres,16.76,39.56
1789444022.854,research-api-prometheus-1,prometheus,0.0,34.51
1789444022.854,research-api-cadvisor-1,cadvisor,0.0,15.93
1789444027.855,research-api-api-1,api,36.2,13.91
1789444027.855,research-api-grafana-1,grafana,0.04,49.71
1789444027.855,research-api-postgres-1,postgres,21.15,49.29
1789444027.855,research-api-prometheus-1,prometheus,0.0,34.38
1789444027.855,research-api-cadvisor-1,cadvisor,0.0,15.93
1789444032.867,research-api-api-1,api,33.98,14.59
1789444032.867,research-api-grafana-1,grafana,0.04,49.71
1789444032.867,research-api-postgres-1,postgres,22.61,49.64
1789444032.867,research-api-prometheus-1,prometheus,0.0,34.4
1789444032.867,research-api-cadvisor-1,cadvisor,0.0,16.68
1789444037.855,research-api-api-1,api,35.99,15.58
1789444037.855,research-api-grafana-1,grafana,0.07,49.72
1789444037.855,research-api-postgres-1,postgres,29.13,59.61
1789444037.855,research-api-prometheus-1,prometheus,0.0,34.45
1789444037.855,research-api-cadvisor-1,cadvisor,0.0,16.68
1789444042.869,research-api-api-1,api,39.18,17.04
1789444042.869,research-api-grafana-1,grafana,0.07,49.72
1789444042.869,research-api-postgres-1,postgres,25.05,60.46
1789444042.869,research-api-prometheus-1,prometheus,0.0,34.45
1789444042.869,research-api-cadvisor-1,cadvisor,0.0,17.5
1789444047.871,research-api-api-1,api,37.58,17.61
1789444047.871,research-api-grafana-1,grafana,0.05,49.87
1789444047.871,research-api-postgres-1,postgres,30.27,60.14
1789444047.871,research-api-prometheus-1,prometheus,0.0,34.92
1789444047.871,research-api-cadvisor-1,cadvisor,0.0,17.55
1789444052.86,research-api-api-1,api,46.95,17.15
1789444052.86,research-api-grafana-1,grafana,0.06,49.62
1789444052.86,research-api-postgres-1,postgres,30.79,60.78
1789444052.86,research-api-prometheus-1,prometheus,0.0,35.04
1789444052.86,research-api-cadvisor-1,cadvisor,0.0,16.98
1789444057.892,research-api-api-1,api,39.17,18.44
1789444057.892,research-api-grafana-1,grafana,0.06,49.64
1789444057.892,research-api-postgres-1,postgres,29.54,59.93
1789444057.892,research-api-prometheus-1,prometheus,0.0,35.08
1789444057.892,research-api-cadvisor-1,cadvisor,0.0,16.78
1789444062.872,research-api-api-1,api,39.22,18.1
1789444062.872,research-api-grafana-1,grafana,0.05,49.64
1789444062.872,research-api-postgres-1,postgres,30.43,60.68
1789444062.872,research-api-prometheus-1,prometheus,0.0,35.09
1789444062.872,research-api-cadvisor-1,cadvisor,0.0,17.19
1789444067.893,research-api-api-1,api,38.58,16.73
1789444067.893,research-api-grafana-1,grafana,0.08,49.65
1789444067.893,research-api-postgres-1,postgres,28.78,60.91
1789444067.893,research-api-prometheus-1,prometheus,0.0,36.13
1789444067.893,research-api-cadvisor-1,cadvisor,0.0,17.19
1789444072.873,research-api-api-1,api,41.56,17.66
1789444072.873,research-api-grafana-1,grafana,0.04,49.65
1789444072.873,research-api-postgres-1,postgres,31.28,60.67
1789444072.873,research-api-prometheus-1,prometheus,0.0,36.14
1789444072.873,research-api-cadvisor-1,cadvisor,0.0,17.86
1789444077.896,research-api-api-1,api,42.16,18.59
1789444077.896,research-api-grafana-1,grafana,0.04,49.66
1789444077.896,research-api-postgres-1,postgres,26.39,61.28
1789444077.896,research-api-prometheus-1,prometheus,0.0,36.18
1789444077.896,research-api-cadvisor-1,cadvisor,0.0,17.86
1789444082.869,research-api-api-1,api,40.4,18.36
1789444082.869,research-api-grafana-1,grafana,0.07,49.66
1789444082.869,research-api-postgres-1,postgres,30.3,61.19
1789444082.869,research-api-prometheus-1,prometheus,0.0,36.18
1789444082.869,research-api-cadvisor-1,cadvisor,0.0,18.36
1789444087.894,research-api-api-1,api,38.67,18.14
1789444087.894,research-api-grafana-1,grafana,0.04,49.66
1789444087.894,research-api-postgres-1,postgres,25.55,60.89
1789444087.894,research-api-prometheus-1,prometheus,0.0,36.79
1789444087.894,research-api-cadvisor-1,cadvisor,0.0,18.12
1789444092.885,research-api-api-1,api,41.15,18.18
1789444092.885,research-api-grafana-1,grafana,0.05,49.66
1789444092.885,research-api-postgres-1,postgres,29.03,60.86
1789444092.885,research-api-prometheus-1,prometheus,0.0,37.03
1789444092.885,research-api-cadvisor-1,cadvisor,0.0,18.14
1789444097.892,research-api-api-1,api,40.76,18.41
1789444097.892,research-api-grafana-1,grafana,0.07,49.66
1789444097.892,research-api-postgres-1,postgres,25.76,61.11
1789444097.892,research-api-prometheus-1,prometheus,0.0,37.05
1789444097.892,research-api-cadvisor-1,cadvisor,0.0,18.14
1789444102.853,research-api-api-1,api,42.08,19.0
1789444102.853,research-api-grafana-1,grafana,0.05,49.66
1789444102.853,research-api-postgres-1,postgres,27.55,61.44
1789444102.853,research-api-prometheus-1,prometheus,0.0,37.05
1789444102.853,research-api-cadvisor-1,cadvisor,0.0,18.34
1789444107.885,research-api-api-1,api,42.58,18.65
1789444107.885,research-api-grafana-1,grafana,0.04,49.89
1789444107.885,research-api-postgres-1,postgres,27.39,61.36
1789444107.885,research-api-prometheus-1,prometheus,0.0,37.71
1789444107.885,research-api-cadvisor-1,cadvisor,0.0,18.54
1789444112.875,research-api-api-1,api,45.06,17.21
1789444112.875,research-api-grafana-1,grafana,0.07,49.89
1789444112.875,research-api-postgres-1,postgres,29.04,60.82
1789444112.875,research-api-prometheus-1,prometheus,0.0,37.71
1789444112.875,research-api-cadvisor-1,cadvisor,0.33,18.36
1789444117.887,research-api-api-1,api,38.33,17.76
1789444117.887,research-api-grafana-1,grafana,0.04,49.92
1789444117.887,research-api-postgres-1,postgres,28.21,61.7
1789444117.887,research-api-prometheus-1,prometheus,0.0,37.75
1789444117.887,research-api-cadvisor-1,cadvisor,0.0,17.88
1789444122.887,research-api-api-1,api,39.85,18.93
1789444122.887,research-api-grafana-1,grafana,0.05,49.92
1789444122.887,research-api-postgres-1,postgres,32.28,61.66
1789444122.887,research-api-prometheus-1,prometheus,0.0,37.75
1789444122.887,research-api-cadvisor-1,cadvisor,0.0,18.24
1789444127.896,research-api-api-1,api,40.14,17.95
1789444127.896,research-api-grafana-1,grafana,0.08,49.93
1789444127.896,research-api-postgres-1,postgres,30.48,61.36
1789444127.896,research-api-prometheus-1,prometheus,0.0,37.77
1789444127.896,research-api-cadvisor-1,cadvisor,0.65,18.49
1789444132.933,research-api-api-1,api,41.52,18.96
1789444132.933,research-api-grafana-1,grafana,0.04,49.93
1789444132.933,research-api-postgres-1,postgres,30.46,61.8
1789444132.933,research-api-prometheus-1,prometheus,0.0,38.0
1789444132.933,research-api-cadvisor-1,cadvisor,0.0,18.25
1789444137.883,research-api-api-1,api,43.8,18.22
1789444137.883,research-api-grafana-1,grafana,0.05,49.93
1789444137.883,research-api-postgres-1,postgres,29.54,61.88
1789444137.883,research-api-prometheus-1,prometheus,0.0,38.03
1789444137.883,research-api-cadvisor-1,cadvisor,0.0,18.25
1789444142.883,research-api-api-1,api,41.12,18.79
1789444142.883,research-api-grafana-1,grafana,0.07,49.98
1789444142.883,research-api-postgres-1,postgres,30.2,62.12
1789444142.883,research-api-prometheus-1,prometheus,0.0,38.04
1789444142.883,research-api-cadvisor-1,cadvisor,0.0,18.59
1789444147.89,research-api-api-1,api,40.18,18.65
1789444147.89,research-api-grafana-1,grafana,0.05,49.99
1789444147.89,research-api-postgres-1,postgres,27.8,62.67
1789444147.89,research-api-prometheus-1,prometheus,0.0,38.69
1789444147.89,research-api-cadvisor-1,cadvisor,0.0,18.35
1789444152.882,research-api-api-1,api,41.24,18.47
1789444152.882,research-api-grafana-1,grafana,0.05,49.99
1789444152.882,research-api-postgres-1,postgres,29.04,62.84
1789444152.882,research-api-prometheus-1,prometheus,0.0,38.69
1789444152.882,research-api-cadvisor-1,cadvisor,0.0,18.36
1789444157.895,research-api-api-1,api,38.96,18.53
1789444157.895,research-api-grafana-1,grafana,0.05,50.0
1789444157.895,research-api-postgres-1,postgres,27.38,62.84
1789444157.895,research-api-prometheus-1,prometheus,0.0,38.72
1789444157.895,research-api-cadvisor-1,cadvisor,0.0,18.36
1789444162.878,research-api-api-1,api,44.25,18.82
1789444162.878,research-api-grafana-1,grafana,0.04,50.0
1789444162.878,research-api-postgres-1,postgres,30.96,61.84
1789444162.878,research-api-prometheus-1,prometheus,0.0,38.72
1789444162.878,research-api-cadvisor-1,cadvisor,0.0,18.4
1789444167.885,research-api-api-1,api,43.43,17.82
1789444167.885,research-api-grafana-1,grafana,0.04,50.05
1789444167.885,research-api-postgres-1,postgres,27.13,62.29
1789444167.885,research-api-prometheus-1,prometheus,0.0,38.75
1789444167.885,research-api-cadvisor-1,cadvisor,0.0,18.58
1789444172.883,research-api-api-1,api,39.2,18.47
1789444172.883,research-api-grafana-1,grafana,0.07,50.06
1789444172.883,research-api-postgres-1,postgres,27.1,62.92
1789444172.883,research-api-prometheus-1,prometheus,0.0,38.98
1789444172.883,research-api-cadvisor-1,cadvisor,0.0,17.82
1789444177.902,research-api-api-1,api,42.33,18.93
1789444177.902,research-api-grafana-1,grafana,0.04,50.06
1789444177.902,research-api-postgres-1,postgres,29.7,62.61
1789444177.902,research-api-prometheus-1,prometheus,0.0,39.12
1789444177.902,research-api-cadvisor-1,cadvisor,0.0,17.81
1789444182.894,research-api-api-1,api,39.32,18.86
1789444182.894,research-api-grafana-1,grafana,0.04,50.06
1789444182.894,research-api-postgres-1,postgres,29.2,62.54
1789444182.894,research-api-prometheus-1,prometheus,0.0,39.12
1789444182.894,research-api-cadvisor-1,cadvisor,0.0,18.02
1789444187.925,research-api-api-1,api,39.14,18.79
1789444187.925,research-api-grafana-1,grafana,0.08,50.3
1789444187.925,research-api-postgres-1,postgres,31.57,63.08
1789444187.925,research-api-prometheus-1,prometheus,0.0,39.42
1789444187.925,research-api-cadvisor-1,cadvisor,0.0,18.02
1789444192.914,research-api-api-1,api,39.45,18.34
1789444192.914,research-api-grafana-1,grafana,0.04,50.06
1789444192.914,research-api-postgres-1,postgres,28.24,63.09
1789444192.914,research-api-prometheus-1,prometheus,0.0,39.44
1789444192.914,research-api-cadvisor-1,cadvisor,0.0,18.23
1789444197.898,research-api-api-1,api,41.02,18.11
1789444197.898,research-api-grafana-1,grafana,0.04,50.32
1789444197.898,research-api-postgres-1,postgres,26.73,62.54
1789444197.898,research-api-prometheus-1,prometheus,0.0,39.46
1789444197.898,research-api-cadvisor-1,cadvisor,0.0,18.21
1789444202.89,research-api-api-1,api,42.69,18.77
1789444202.89,research-api-grafana-1,grafana,0.06,50.07
1789444202.89,research-api-postgres-1,postgres,32.71,63.33
1789444202.89,research-api-prometheus-1,prometheus,0.0,39.46
1789444202.89,research-api-cadvisor-1,cadvisor,0.11,18.85
1789444207.916,research-api-api-1,api,42.27,18.97
1789444207.916,research-api-grafana-1,grafana,0.04,50.07
1789444207.916,research-api-postgres-1,postgres,25.66,62.91
1789444207.916,research-api-prometheus-1,prometheus,0.0,39.47
1789444207.916,research-api-cadvisor-1,cadvisor,0.01,18.87
