timestamp,container,service,cpu_percent,memory_mb
1789601293.227,research-api-nginx-1,nginx,1.49,12.69
1789601293.227,research-api-orders-service-1,orders-service,2.24,5.828
1789601293.227,research-api-grafana-1,grafana,0.04,44.84
1789601293.227,research-api-products-service-1,products-service,1.0,5.895
1789601293.227,research-api-users-service-1,users-service,1.91,5.539
1789601293.227,research-api-inventory-service-1,inventory-service,0.0,5.781
1789601293.227,research-api-postgres-1,postgres,2.17,33.35
1789601293.227,research-api-prometheus-1,prometheus,0.22,27.35
1789601293.227,research-api-cadvisor-1,cadvisor,0.0,15.77
1789601298.234,research-api-nginx-1,nginx,4.54,12.9
1789601298.234,research-api-orders-service-1,orders-service,9.83,9.883
1789601298.234,research-api-grafana-1,grafana,0.05,44.84
1789601298.234,research-api-products-service-1,products-service,5.59,8.312
1789601298.234,research-api-users-service-1,users-service,6.55,8.551
1789601298.234,research-api-inventory-service-1,inventory-service,0.51,7.023
1789601298.234,research-api-postgres-1,postgres,7.14,39.29
1789601298.234,research-api-prometheus-1,prometheus,2.29,28.18
1789601298.234,research-api-cadvisor-1,cadvisor,0.0,16.65
1789601303.231,research-api-nginx-1,nginx,7.16,13.62
1789601303.231,research-api-orders-service-1,orders-service,16.37,9.371
1789601303.231,research-api-grafana-1,grafana,0.05,44.85
1789601303.231,research-api-products-service-1,products-service,7.27,9.613
1789601303.231,research-api-users-service-1,users-service,8.36,9.543
1789601303.231,research-api-inventory-service-1,inventory-service,2.34,7.484
1789601303.231,research-api-postgres-1,postgres,10.68,45.84
1789601303.231,research-api-prometheus-1,prometheus,0.18,27.99
1789601303.231,research-api-cadvisor-1,cadvisor,0.0,16.66
1789601308.247,research-api-nginx-1,nginx,9.94,14.41
1789601308.247,research-api-orders-service-1,orders-service,20.87,10.22
1789601308.247,research-api-grafana-1,grafana,0.06,44.85
1789601308.247,research-api-products-service-1,products-service,12.77,10.14
1789601308.247,research-api-users-service-1,users-service,10.22,9.102
1789601308.247,research-api-inventory-service-1,inventory-service,1.82,7.488
1789601308.247,research-api-postgres-1,postgres,16.1,50.1
1789601308.247,research-api-prometheus-1,prometheus,1.32,28.77
1789601308.247,research-api-cadvisor-1,cadvisor,0.0,16.86
1789601313.223,research-api-nginx-1,nginx,11.24,14.83
1789601313.223,research-api-orders-service-1,orders-service,23.31,12.34
1789601313.223,research-api-grafana-1,grafana,0.05,44.93
1789601313.223,research-api-products-service-1,products-service,13.02,9.98
1789601313.223,research-api-users-service-1,users-service,13.11,9.469
1789601313.223,research-api-inventory-service-1,inventory-service,2.11,7.941
1789601313.223,research-api-postgres-1,postgres,17.26,61.07
1789601313.223,research-api-prometheus-1,prometheus,0.13,28.52
1789601313.223,research-api-cadvisor-1,cadvisor,0.0,16.86
1789601318.221,research-api-nginx-1,nginx,13.04,15.09
1789601318.221,research-api-orders-service-1,orders-service,30.61,12.27
1789601318.221,research-api-grafana-1,grafana,0.06,44.93
1789601318.221,research-api-products-service-1,products-service,16.23,11.75
1789601318.221,research-api-users-service-1,users-service,13.42,9.125
1789601318.221,research-api-inventory-service-1,inventory-service,3.94,8.523
1789601318.221,research-api-postgres-1,postgres,21.37,64.14
1789601318.221,research-api-prometheus-1,prometheus,3.18,30.23
1789601318.221,research-api-cadvisor-1,cadvisor,0.01,16.01
1789601323.232,research-api-nginx-1,nginx,14.52,14.66
1789601323.232,research-api-orders-service-1,orders-service,36.21,12.24
1789601323.232,research-api-grafana-1,grafana,0.05,44.98
1789601323.232,research-api-products-service-1,products-service,17.63,10.51
1789601323.232,research-api-users-service-1,users-service,15.93,10.8
1789601323.232,research-api-inventory-service-1,inventory-service,3.0,9.078
1789601323.232,research-api-postgres-1,postgres,24.71,72.7
1789601323.232,research-api-prometheus-1,prometheus,0.13,30.23
1789601323.232,research-api-cadvisor-1,cadvisor,0.0,16.01
1789601328.205,research-api-nginx-1,nginx,12.26,14.19
1789601328.205,research-api-orders-service-1,orders-service,27.97,11.62
1789601328.205,research-api-grafana-1,grafana,0.05,44.98
1789601328.205,research-api-products-service-1,products-service,15.03,12.94
1789601328.205,research-api-users-service-1,users-service,13.77,10.58
1789601328.205,research-api-inventory-service-1,inventory-service,2.89,8.906
1789601328.205,research-api-postgres-1,postgres,21.35,71.49
1789601328.205,research-api-prometheus-1,prometheus,0.96,30.27
1789601328.205,research-api-cadvisor-1,cadvisor,0.0,16.2
1789601333.235,research-api-nginx-1,nginx,12.41,14.18
1789601333.235,research-api-orders-service-1,orders-service,28.11,13.58
1789601333.235,research-api-grafana-1,grafana,0.07,45.1
1789601333.235,research-api-products-service-1,products-service,14.04,11.27
1789601333.235,research-api-users-service-1,users-service,14.71,10.93
1789601333.235,research-api-inventory-service-1,inventory-service,3.32,8.629
1789601333.235,research-api-postgres-1,postgres,22.2,79.25
1789601333.235,research-api-prometheus-1,prometheus,0.15,30.28
1789601333.235,research-api-cadvisor-1,cadvisor,0.0,16.38
1789601338.225,research-api-nginx-1,nginx,13.8,15.14
1789601338.225,research-api-orders-service-1,orders-service,31.43,12.62
1789601338.225,research-api-grafana-1,grafana,0.03,45.1
1789601338.225,research-api-products-service-1,products-service,15.89,12.32
1789601338.225,research-api-users-service-1,users-service,15.87,11.19
1789601338.225,research-api-inventory-service-1,inventory-service,4.55,8.621
1789601338.225,research-api-postgres-1,postgres,23.61,84.59
1789601338.225,research-api-prometheus-1,prometheus,0.99,30.35
1789601338.225,research-api-cadvisor-1,cadvisor,0.0,16.56
1789601343.207,research-api-nginx-1,nginx,14.92,14.13
1789601343.207,research-api-orders-service-1,orders-service,32.8,13.82
1789601343.207,research-api-grafana-1,grafana,0.04,45.1
1789601343.207,research-api-products-service-1,products-service,18.01,11.68
1789601343.207,research-api-users-service-1,users-service,16.25,11.59
1789601343.207,research-api-inventory-service-1,inventory-service,3.83,9.031
1789601343.207,research-api-postgres-1,postgres,24.65,84.41
1789601343.207,research-api-prometheus-1,prometheus,0.15,30.37
1789601343.207,research-api-cadvisor-1,cadvisor,0.0,16.57
1789601348.226,research-api-nginx-1,nginx,13.73,14.33
1789601348.226,research-api-orders-service-1,orders-service,31.59,13.58
1789601348.226,research-api-grafana-1,grafana,0.06,45.1
1789601348.226,research-api-products-service-1,products-service,15.71,11.34
1789601348.226,research-api-users-service-1,users-service,17.32,11.56
1789601348.226,research-api-inventory-service-1,inventory-service,3.68,8.539
1789601348.226,research-api-postgres-1,postgres,23.04,84.7
1789601348.226,research-api-prometheus-1,prometheus,1.09,30.46
1789601348.226,research-api-cadvisor-1,cadvisor,0.0,17.14
1789601353.264,research-api-nginx-1,nginx,14.22,15.08
1789601353.264,research-api-orders-service-1,orders-service,32.28,16.0
1789601353.264,research-api-grafana-1,grafana,0.04,45.1
1789601353.264,research-api-products-service-1,products-service,14.52,11.87
1789601353.264,research-api-users-service-1,users-service,16.63,11.38
1789601353.264,research-api-inventory-service-1,inventory-service,4.18,9.25
1789601353.264,research-api-postgres-1,postgres,22.98,84.43
1789601353.264,research-api-prometheus-1,prometheus,0.14,30.45
1789601353.264,research-api-cadvisor-1,cadvisor,0.0,17.14
1789601358.235,research-api-nginx-1,nginx,13.08,14.96
1789601358.235,research-api-orders-service-1,orders-service,40.89,14.29
1789601358.235,research-api-grafana-1,grafana,0.04,45.19
1789601358.235,research-api-products-service-1,products-service,16.8,12.46
1789601358.235,research-api-users-service-1,users-service,18.52,10.84
1789601358.235,research-api-inventory-service-1,inventory-service,3.68,9.766
1789601358.235,research-api-postgres-1,postgres,29.79,86.66
1789601358.235,research-api-prometheus-1,prometheus,1.44,30.51
1789601358.235,research-api-cadvisor-1,cadvisor,0.0,17.75
1789601363.238,research-api-nginx-1,nginx,12.77,14.41
1789601363.238,research-api-orders-service-1,orders-service,33.1,15.41
1789601363.238,research-api-grafana-1,grafana,0.06,45.19
1789601363.238,research-api-products-service-1,products-service,17.62,12.08
1789601363.238,research-api-users-service-1,users-service,16.08,11.38
1789601363.238,research-api-inventory-service-1,inventory-service,4.32,9.395
1789601363.238,research-api-postgres-1,postgres,24.15,88.85
1789601363.238,research-api-prometheus-1,prometheus,0.11,30.51
1789601363.238,research-api-cadvisor-1,cadvisor,0.0,17.75
1789601368.219,research-api-nginx-1,nginx,15.38,14.18
