timestamp,container,service,cpu_percent,memory_mb
1790052307.545,research-api-nginx-1,nginx,2.44,13.53
1790052307.545,research-api-orders-service-1,orders-service,2.51,8.074
1790052307.545,research-api-grafana-1,grafana,0.04,47.16
1790052307.545,research-api-products-service-1,products-service,1.75,7.688
1790052307.545,research-api-inventory-service-1,inventory-service,0.27,6.023
1790052307.545,research-api-users-service-1,users-service,1.96,7.215
1790052307.545,research-api-postgres-1,postgres,6.76,37.25
1790052307.545,research-api-prometheus-1,prometheus,0.05,30.02
1790052307.545,research-api-cadvisor-1,cadvisor,0.0,17.24
1790052312.529,research-api-nginx-1,nginx,7.61,14.15
1790052312.529,research-api-orders-service-1,orders-service,10.68,9.957
1790052312.529,research-api-grafana-1,grafana,0.49,47.24
1790052312.529,research-api-products-service-1,products-service,5.17,8.633
1790052312.529,research-api-inventory-service-1,inventory-service,1.91,8.262
1790052312.529,research-api-users-service-1,users-service,5.84,7.316
1790052312.529,research-api-postgres-1,postgres,11.71,42.88
1790052312.529,research-api-prometheus-1,prometheus,0.21,30.46
1790052312.529,research-api-cadvisor-1,cadvisor,1.08,17.25
1790052317.518,research-api-nginx-1,nginx,11.19,14.99
1790052317.518,research-api-orders-service-1,orders-service,16.25,10.61
1790052317.518,research-api-grafana-1,grafana,0.06,47.24
1790052317.518,research-api-products-service-1,products-service,9.63,8.465
1790052317.518,research-api-inventory-service-1,inventory-service,2.58,8.059
1790052317.518,research-api-users-service-1,users-service,8.51,9.758
1790052317.518,research-api-postgres-1,postgres,14.25,50.83
1790052317.518,research-api-prometheus-1,prometheus,0.05,30.72
1790052317.518,research-api-cadvisor-1,cadvisor,0.0,17.96
1790052322.535,research-api-nginx-1,nginx,14.61,14.32
1790052322.535,research-api-orders-service-1,orders-service,18.58,9.891
1790052322.535,research-api-grafana-1,grafana,0.45,47.3
1790052322.535,research-api-products-service-1,products-service,13.24,9.383
1790052322.535,research-api-inventory-service-1,inventory-service,3.32,9.449
1790052322.535,research-api-users-service-1,users-service,12.03,8.625
1790052322.535,research-api-postgres-1,postgres,17.6,52.1
1790052322.535,research-api-prometheus-1,prometheus,0.18,31.9
1790052322.535,research-api-cadvisor-1,cadvisor,0.02,17.96
1790052327.514,research-api-nginx-1,nginx,17.29,16.19
1790052327.514,research-api-orders-service-1,orders-service,23.1,9.887
1790052327.514,research-api-grafana-1,grafana,0.07,47.3
1790052327.514,research-api-products-service-1,products-service,13.7,10.74
1790052327.514,research-api-inventory-service-1,inventory-service,3.39,9.477
1790052327.514,research-api-users-service-1,users-service,14.15,10.65
1790052327.514,research-api-postgres-1,postgres,15.92,57.73
1790052327.514,research-api-prometheus-1,prometheus,0.05,32.05
1790052327.514,research-api-cadvisor-1,cadvisor,0.0,18.57
1790052332.508,research-api-nginx-1,nginx,20.12,13.97
1790052332.508,research-api-orders-service-1,orders-service,28.79,11.2
1790052332.508,research-api-grafana-1,grafana,0.44,47.38
1790052332.508,research-api-products-service-1,products-service,15.65,10.61
1790052332.508,research-api-inventory-service-1,inventory-service,5.8,8.598
1790052332.508,research-api-users-service-1,users-service,15.7,10.41
1790052332.508,research-api-postgres-1,postgres,29.44,69.72
1790052332.508,research-api-prometheus-1,prometheus,0.15,32.36
1790052332.508,research-api-cadvisor-1,cadvisor,0.02,18.64
1790052337.52,research-api-nginx-1,nginx,22.79,15.52
1790052337.52,research-api-orders-service-1,orders-service,31.98,12.14
1790052337.52,research-api-grafana-1,grafana,0.04,47.38
1790052337.52,research-api-products-service-1,products-service,20.22,9.961
1790052337.52,research-api-inventory-service-1,inventory-service,4.65,8.746
1790052337.52,research-api-users-service-1,users-service,19.35,10.42
1790052337.52,research-api-postgres-1,postgres,26.67,71.6
1790052337.52,research-api-prometheus-1,prometheus,0.03,32.39
1790052337.52,research-api-cadvisor-1,cadvisor,0.0,18.41
1790052342.532,research-api-nginx-1,nginx,21.64,14.67
1790052342.532,research-api-orders-service-1,orders-service,26.6,12.88
1790052342.532,research-api-grafana-1,grafana,1.57,47.87
1790052342.532,research-api-products-service-1,products-service,18.01,10.22
1790052342.532,research-api-inventory-service-1,inventory-service,4.96,8.652
1790052342.532,research-api-users-service-1,users-service,18.62,11.29
1790052342.532,research-api-postgres-1,postgres,24.82,76.55
1790052342.532,research-api-prometheus-1,prometheus,4.04,33.24
1790052342.532,research-api-cadvisor-1,cadvisor,2.21,18.54
1790052347.508,research-api-nginx-1,nginx,23.6,16.14
1790052347.508,research-api-orders-service-1,orders-service,37.25,12.34
1790052347.508,research-api-grafana-1,grafana,0.05,47.87
1790052347.508,research-api-products-service-1,products-service,19.8,11.74
1790052347.508,research-api-inventory-service-1,inventory-service,4.14,9.297
1790052347.508,research-api-users-service-1,users-service,18.91,11.81
1790052347.508,research-api-postgres-1,postgres,24.99,76.32
1790052347.508,research-api-prometheus-1,prometheus,0.03,33.37
1790052347.508,research-api-cadvisor-1,cadvisor,0.0,19.41
1790052352.51,research-api-nginx-1,nginx,26.64,15.93
1790052352.51,research-api-orders-service-1,orders-service,38.51,14.05
1790052352.51,research-api-grafana-1,grafana,0.44,47.96
1790052352.51,research-api-products-service-1,products-service,22.84,11.34
1790052352.51,research-api-inventory-service-1,inventory-service,3.88,9.613
1790052352.51,research-api-users-service-1,users-service,20.65,11.4
1790052352.51,research-api-postgres-1,postgres,25.96,78.92
1790052352.51,research-api-prometheus-1,prometheus,0.18,34.16
1790052352.51,research-api-cadvisor-1,cadvisor,0.02,19.42
1790052357.51,research-api-nginx-1,nginx,26.75,16.83
1790052357.51,research-api-orders-service-1,orders-service,34.59,13.65
1790052357.51,research-api-grafana-1,grafana,0.07,47.96
1790052357.51,research-api-products-service-1,products-service,16.92,11.1
1790052357.51,research-api-inventory-service-1,inventory-service,5.78,8.895
1790052357.51,research-api-users-service-1,users-service,19.24,11.31
1790052357.51,research-api-postgres-1,postgres,24.3,78.7
1790052357.51,research-api-prometheus-1,prometheus,0.05,34.17
1790052357.51,research-api-cadvisor-1,cadvisor,0.0,18.69
1790052362.514,research-api-nginx-1,nginx,21.57,16.12
1790052362.514,research-api-orders-service-1,orders-service,36.23,13.97
1790052362.514,research-api-grafana-1,grafana,0.38,48.04
1790052362.514,research-api-products-service-1,products-service,19.3,12.07
1790052362.514,research-api-inventory-service-1,inventory-service,5.73,9.047
1790052362.514,research-api-users-service-1,users-service,19.01,11.02
1790052362.514,research-api-postgres-1,postgres,24.8,78.76
1790052362.514,research-api-prometheus-1,prometheus,0.18,34.29
1790052362.514,research-api-cadvisor-1,cadvisor,0.02,18.69
1790052367.512,research-api-nginx-1,nginx,22.35,16.57
1790052367.512,research-api-orders-service-1,orders-service,31.41,13.47
1790052367.512,research-api-grafana-1,grafana,0.05,48.04
1790052367.512,research-api-products-service-1,products-service,19.14,11.85
1790052367.512,research-api-inventory-service-1,inventory-service,5.36,9.18
1790052367.512,research-api-users-service-1,users-service,17.3,10.49
1790052367.512,research-api-postgres-1,postgres,20.34,77.84
1790052367.512,research-api-prometheus-1,prometheus,0.03,34.32
1790052367.512,research-api-cadvisor-1,cadvisor,0.0,18.78
1790052372.529,research-api-nginx-1,nginx,26.68,15.86
1790052372.529,research-api-orders-service-1,orders-service,41.41,13.36
1790052372.529,research-api-grafana-1,grafana,0.76,48.11
1790052372.529,research-api-products-service-1,products-service,19.82,11.67
1790052372.529,research-api-inventory-service-1,inventory-service,6.95,9.629
1790052372.529,research-api-users-service-1,users-service,22.21,11.25
1790052372.529,research-api-postgres-1,postgres,26.14,80.23
1790052372.529,research-api-prometheus-1,prometheus,0.2,35.11
1790052372.529,research-api-cadvisor-1,cadvisor,0.74,18.78
1790052377.562,research-api-nginx-1,nginx,28.0,15.82
1790052377.562,research-api-orders-service-1,orders-service,37.2,13.0
1790052377.562,research-api-grafana-1,grafana,0.09,48.11
1790052377.562,research-api-products-service-1,products-service,23.45,11.48
1790052377.562,research-api-inventory-service-1,inventory-service,4.88,9.41
1790052377.562,research-api-users-service-1,users-service,22.26,10.39
1790052377.562,research-api-postgres-1,postgres,23.55,81.15
1790052377.562,research-api-prometheus-1,prometheus,0.03,35.13
1790052377.562,research-api-cadvisor-1,cadvisor,0.41,18.8
1790052382.567,research-api-nginx-1,nginx,20.39,17.69
1790052382.567,research-api-orders-service-1,orders-service,32.39,14.42
1790052382.567,research-api-grafana-1,grafana,0.77,48.21
1790052382.567,research-api-products-service-1,products-service,17.87,11.23
1790052382.567,research-api-inventory-service-1,inventory-service,3.55,9.777
1790052382.567,research-api-users-service-1,users-service,18.85,10.52
1790052382.567,research-api-postgres-1,postgres,21.44,83.64
1790052382.567,research-api-prometheus-1,prometheus,0.16,35.89
1790052382.567,research-api-cadvisor-1,cadvisor,0.04,18.8
1790052387.562,research-api-nginx-1,nginx,24.97,17.53
1790052387.562,research-api-orders-service-1,orders-service,32.48,13.65
1790052387.562,research-api-grafana-1,grafana,0.06,48.21
1790052387.562,research-api-products-service-1,products-service,22.19,12.31
1790052387.562,research-api-inventory-service-1,inventory-service,4.19,9.312
1790052387.562,research-api-users-service-1,users-service,18.84,12.07
1790052387.562,research-api-postgres-1,postgres,21.54,84.43
1790052387.562,research-api-prometheus-1,prometheus,0.04,35.9
1790052387.562,research-api-cadvisor-1,cadvisor,0.0,19.16
1790052392.549,research-api-nginx-1,nginx,25.89,16.68
1790052392.549,research-api-orders-service-1,orders-service,33.68,14.58
1790052392.549,research-api-grafana-1,grafana,0.53,48.56
1790052392.549,research-api-products-service-1,products-service,20.76,11.51
1790052392.549,research-api-inventory-service-1,inventory-service,5.94,9.57
1790052392.549,research-api-users-service-1,users-service,19.24,11.84
1790052392.549,research-api-postgres-1,postgres,22.44,84.57
1790052392.549,research-api-prometheus-1,prometheus,0.26,35.98
1790052392.549,research-api-cadvisor-1,cadvisor,0.02,19.16
1790052397.544,research-api-nginx-1,nginx,27.58,17.41
1790052397.544,research-api-orders-service-1,orders-service,40.31,14.27
1790052397.544,research-api-grafana-1,grafana,0.05,48.57
1790052397.544,research-api-products-service-1,products-service,23.71,13.29
1790052397.544,research-api-inventory-service-1,inventory-service,5.24,9.441
1790052397.544,research-api-users-service-1,users-service,22.56,12.1
1790052397.544,research-api-postgres-1,postgres,25.45,86.54
1790052397.544,research-api-prometheus-1,prometheus,0.03,36.04
1790052397.544,research-api-cadvisor-1,cadvisor,0.0,19.46
1790052402.556,research-api-nginx-1,nginx,25.34,17.26
1790052402.556,research-api-orders-service-1,orders-service,33.44,15.25
1790052402.556,research-api-grafana-1,grafana,1.56,49.18
1790052402.556,research-api-products-service-1,products-service,20.54,12.18
1790052402.556,research-api-inventory-service-1,inventory-service,4.82,10.8
1790052402.556,research-api-users-service-1,users-service,19.56,11.54
1790052402.556,research-api-postgres-1,postgres,21.64,86.48
1790052402.556,research-api-prometheus-1,prometheus,0.42,36.12
1790052402.556,research-api-cadvisor-1,cadvisor,2.16,19.65
1790052407.532,research-api-nginx-1,nginx,20.35,17.16
