timestamp,service,value
1790052305,inventory-service,0.007705750574712595
1790052315,inventory-service,0.07881129310345003
1790052325,inventory-service,0.06589753688524584
1790052335,inventory-service,0.0473720393763125
1790052345,inventory-service,0.03648547380264863
1790052355,inventory-service,0.025898288548449572
1790052365,inventory-service,0.020625873086886477
1790052375,inventory-service,0.01203403476151427
1790052385,inventory-service,0.006464703812316715
1790052395,inventory-service,0.0025377053571428586
1790052405,inventory-service,0.0024928376068376083
1790052415,inventory-service,0.0024256828138163452
1790052425,inventory-service,0.0024895054393305432
1790052435,inventory-service,0.002134847436431847
1790052445,inventory-service,0.0022337434102141693
1790052455,inventory-service,0.0023111111111111097
1790052465,inventory-service,0.0023411463714637136
1790052475,inventory-service,0.002297168482816431
1790052485,inventory-service,0.0022938957983193275
1790052495,inventory-service,0.0021671291266193065
1790052505,inventory-service,0.002124228834870076
1790052515,inventory-service,0.002057692989864866
1790052525,inventory-service,0.0020517592824363783
1790052535,inventory-service,0.0021401844537815144
1790052545,inventory-service,0.0021927350825222173
1790052555,inventory-service,0.0021631773522064962
1790052565,inventory-service,0.002291944696657038
1790052575,inventory-service,0.0023064696721311457
1790052585,inventory-service,0.002228359471729259
1790052595,inventory-service,0.0021842332097239355
1790052605,inventory-service,0.0022527554910899304
1790052615,inventory-service,0.0021880688659793803
1790052625,inventory-service,0.0021818461857379765
1790052635,inventory-service,0.002219135135135139
1790052645,inventory-service,0.0022826045673076927
1790052655,inventory-service,0.002408773416886544
1790052665,inventory-service,0.0023817997539975406
1790052675,inventory-service,0.0023245550969131384
1790052685,inventory-service,0.002304201086956522
1790052695,inventory-service,0.002415498626865672
1790052705,inventory-service,0.00646484199134199
1790052715,inventory-service,0.0063682631688963195
1790052725,inventory-service,0.0065433570447098605
1790052735,inventory-service,0.0065565471162937275
1790052745,inventory-service,0.006546261216769991
1790052755,inventory-service,0.002648878813118167
1790052765,inventory-service,0.0026487227352910646
1790052775,inventory-service,0.0025055290042394806
1790052785,inventory-service,0.0025295320273631835
1790052795,inventory-service,0.002503915599958371
1790052805,inventory-service,0.002423505405689097
1790052815,inventory-service,0.0024497373947395796
1790052825,inventory-service,0.0025046769581433884
1790052835,inventory-service,0.002465480223071364
1790052845,inventory-service,0.0024014000624934893
1790052855,inventory-service,0.0023756306175402174
1790052865,inventory-service,0.0022887839512656214
1790052875,inventory-service,0.0022198896275192575
1790052885,inventory-service,0.0022256945208377395
1790052895,inventory-service,0.0022524493684210555
1790052905,inventory-service,0.0023079900465904275
1790052915,inventory-service,0.0025840927747804933
1790052925,inventory-service,0.0026733961004556535
1790052935,inventory-service,0.002776295689837313
1790052945,inventory-service,0.0028837341040462393
1790052955,inventory-service,0.002876237746124844
1790052965,inventory-service,0.0027093343068738934
1790052975,inventory-service,0.0026197151311090714
1790052985,inventory-service,0.010516036888379203
1790052995,inventory-service,0.01784669643463498
1790053005,inventory-service,0.023558369455909944
1790053015,inventory-service,0.021682443411479384
1790053025,inventory-service,0.01988565689454679
1790053035,inventory-service,0.015199764097744366
1790053045,inventory-service,0.009094443633102736
1790053055,inventory-service,0.0025570007858546134
1790053065,inventory-service,0.002749824271652243
1790053075,inventory-service,0.0027778201602136217
1790053085,inventory-service,0.0026045742568112716
1790053095,inventory-service,0.0028542012139047314
1790053105,inventory-service,0.002833297711367506
1790053115,inventory-service,0.002213002745673971
1790053125,inventory-service,0.0022255136774108467
1790053135,inventory-service,0.002382845214390011
1790053145,inventory-service,0.0021519463759575733
1790053155,inventory-service,0.002297358344758817
1790053165,inventory-service,0.0023867121095256425
1790053175,inventory-service,0.002303751629301359
1790053185,inventory-service,0.0023578968217711975
1790053195,inventory-service,0.002552013765076035
1790053205,inventory-service,0.0024081279191128535
1790053215,inventory-service,0.0023336050141021638
1790053225,inventory-service,0.0023303051804566635
1790053235,inventory-service,0.00202906897214217
1790053245,inventory-service,0.0017200382606424604
1790053255,inventory-service,0.0023658450741701575
1790053265,inventory-service,0.002622650488033161
1790053275,inventory-service,0.002606720306262682
1790053285,inventory-service,0.002706733231996962
1790053295,inventory-service,0.003439211735015772
1790053305,inventory-service,0.0028576085040186673
1790053315,inventory-service,0.0026947788338388887
1790053325,inventory-service,0.002912410272325233
1790053335,inventory-service,0.0030580273350817055
1790052305,orders-service,0.015411698014632682
1790052315,orders-service,0.11595487431988827
1790052325,orders-service,0.048144768934972035
1790052335,orders-service,0.04629389003082591
1790052345,orders-service,0.029163724709815694
1790052355,orders-service,0.021082591876306456
1790052365,orders-service,0.014839309651837695
1790052375,orders-service,0.011738858399593035
1790052385,orders-service,0.003940364032150034
1790052395,orders-service,0.003914536489151873
1790052405,orders-service,0.003912915367121508
1790052415,orders-service,0.006451595230369892
1790052425,orders-service,0.0045605974666886
1790052435,orders-service,0.004410484626890479
1790052445,orders-service,0.0043956208727393385
1790052455,orders-service,0.00437976389819156
1790052465,orders-service,0.0018017387583892618
1790052475,orders-service,0.0018035035732092408
1790052485,orders-service,0.0018630326862452305
1790052495,orders-service,0.0018902469950905715
1790052505,orders-service,0.0019212427969671436
1790052515,orders-service,0.001954444817175446
1790052525,orders-service,0.0018225871193210186
1790052535,orders-service,0.0017517314342170227
1790052545,orders-service,0.0018206011749347247
1790052555,orders-service,0.001895764870193887
1790052565,orders-service,0.0019627648319050714
1790052575,orders-service,0.006182136722606118
1790052585,orders-service,0.006220542565453649
1790052595,orders-service,0.006128607119314439
1790052605,orders-service,0.006044425956464381
1790052615,orders-service,0.006108092966060011
1790052625,orders-service,0.0019586349441157135
1790052635,orders-service,0.0024741632720649085
1790052645,orders-service,0.002382863643258
1790052655,orders-service,0.0022126300048239257
1790052665,orders-service,0.0018510509793399526
1790052675,orders-service,0.0017211391936460929
1790052685,orders-service,0.0015476000754472957
1790052695,orders-service,0.001660024907407407
1790052705,orders-service,0.0016864006836146124
1790052715,orders-service,0.0017765951191071139
1790052725,orders-service,0.0018448732140612565
1790052735,orders-service,0.0018341205575206335
1790052745,orders-service,0.0017624976775610169
1790052755,orders-service,0.001715149039467626
1790052765,orders-service,0.001796382752584193
1790052775,orders-service,0.0017573867262551158
1790052785,orders-service,0.0017761276435676674
1790052795,orders-service,0.0018522561822035663
1790052805,orders-service,0.0019508062102975591
1790052815,orders-service,0.0018891454173280994
1790052825,orders-service,0.0019725843868652728
1790052835,orders-service,0.002135637577173369
1790052845,orders-service,0.0021589339098466802
1790052855,orders-service,0.002146941176470589
1790052865,orders-service,0.0021447821006784482
1790052875,orders-service,0.0025408421797593786
1790052885,orders-service,0.002406287832715456
1790052895,orders-service,0.0023712127872127877
1790052905,orders-service,0.002399304513163393
1790052915,orders-service,0.002328490283756111
1790052925,orders-service,0.0018269875405143748
1790052935,orders-service,0.0017492159727192362
1790052945,orders-service,0.0016141020545355235
1790052955,orders-service,0.0015079396900973137
1790052965,orders-service,0.0016047765151515154
1790052975,orders-service,0.01806060703883495
1790052985,orders-service,0.49694759815876577
1790052995,orders-service,5.858069602721551
1790053005,orders-service,15.25907497850989
1790053015,orders-service,22.165185302052727
1790053025,orders-service,34.890873104161685
1790053035,orders-service,59.03809223076686
1790053045,orders-service,77.5667145857185
1790053055,orders-service,91.82749019199579
1790053065,orders-service,98.97753156802844
1790053075,orders-service,88.96809612683424
1790053085,orders-service,68.26866273390654
1790053095,orders-service,65.36366360409865
1790053105,orders-service,71.26298712283699
1790053115,orders-service,79.41724138590094
1790053125,orders-service,82.7346918996261
1790053135,orders-service,88.5243804035454
1790053145,orders-service,77.43353304837746
1790053155,orders-service,72.99491051039836
1790053165,orders-service,68.99051876425175
1790053175,orders-service,75.92654159918662
1790053185,orders-service,75.1496153785856
1790053195,orders-service,80.79155482013418
1790053205,orders-service,76.29949711308265
1790053215,orders-service,70.57215494695095
1790053225,orders-service,79.87527204492086
1790053235,orders-service,85.18493271222138
1790053245,orders-service,91.8792838158066
1790053255,orders-service,96.7084532459437
1790053265,orders-service,95.0649193054008
1790053275,orders-service,77.55155323564004
1790053285,orders-service,74.25793130006562
1790053295,orders-service,78.38600839381124
1790053305,orders-service,72.4902713590469
1790053315,orders-service,64.3111240141129
1790053325,orders-service,59.585748538823935
1790053335,orders-service,50.14875895276326
1790052305,products-service,0.003681264359859048
1790052315,products-service,0.145185132743335
1790052325,products-service,0.03511335364396636
1790052335,products-service,0.016715498393679144
1790052345,products-service,0.013600645189541643
1790052355,products-service,0.011126151895778516
1790052365,products-service,0.007641830217738737
1790052375,products-service,0.005296112632576474
1790052385,products-service,0.004218183379876449
1790052395,products-service,0.003421942706590833
1790052405,products-service,0.003377440878236823
1790052415,products-service,0.0033692254272613587
1790052425,products-service,0.003395985677192394
1790052435,products-service,0.0035205173596586634
1790052445,products-service,0.0027465599230576225
1790052455,products-service,0.0018724082265225758
1790052465,products-service,0.0018846885218411998
1790052475,products-service,0.0018678054539408052
1790052485,products-service,0.0017654529715332122
1790052495,products-service,0.0017498977999169793
1790052505,products-service,0.0017192344810461851
1790052515,products-service,0.009682511287521706
1790052525,products-service,0.009701460830639146
1790052535,products-service,0.00961246894333086
1790052545,products-service,0.009780565657396741
1790052555,products-service,0.009844139669421487
1790052565,products-service,0.0022541099137931026
1790052575,products-service,0.0024589886080159666
1790052585,products-service,0.002464054835493516
1790052595,products-service,0.00228151518945084
1790052605,products-service,0.0030278411857249323
1790052615,products-service,0.002672905310247702
1790052625,products-service,0.002503380231596361
1790052635,products-service,0.0025467861069465273
1790052645,products-service,0.002612304677314212
1790052655,products-service,0.0018476580703461714
1790052665,products-service,0.0017442042988204465
1790052675,products-service,0.0016909946676970623
1790052685,products-service,0.0016686720502872268
1790052695,products-service,0.001639255166418282
1790052705,products-service,0.0017236056116921306
1790052715,products-service,0.002040012557292647
1790052725,products-service,0.0020701345113220116
1790052735,products-service,0.002160101485251784
1790052745,products-service,0.002468878417416788
1790052755,products-service,0.0023904796240869033
1790052765,products-service,0.002162223726897879
1790052775,products-service,0.002231700644270594
1790052785,products-service,0.0022065811332633786
1790052795,products-service,0.002002773169912693
1790052805,products-service,0.0020388728089510266
1790052815,products-service,0.0021213393579770615
1790052825,products-service,0.0020637807828584607
1790052835,products-service,0.0020133050559321673
1790052845,products-service,0.002032909807117631
1790052855,products-service,0.002101213248184323
1790052865,products-service,0.002049819533619157
1790052875,products-service,0.0020508900466822285
1790052885,products-service,0.0020832287216426574
1790052895,products-service,0.002022275181831368
1790052905,products-service,0.001998277367263065
1790052915,products-service,0.0019067130864813208
1790052925,products-service,0.0019589748614987296
1790052935,products-service,0.001943369963983583
1790052945,products-service,0.0019327485388692203
1790052955,products-service,0.0018688346846658576
1790052965,products-service,0.0019405251477127995
1790052975,products-service,0.0018450400341247213
1790052985,products-service,0.003138564663307195
1790052995,products-service,0.01338834107108625
1790053005,products-service,0.04540618102397086
1790053015,products-service,0.10638092501232677
1790053025,products-service,0.12758720983291288
1790053035,products-service,0.1777747896578204
1790053045,products-service,0.23076675880395173
1790053055,products-service,0.2354468749664538
1790053065,products-service,0.18900848046242139
1790053075,products-service,0.1856918163073529
1790053085,products-service,0.15287569428843106
1790053095,products-service,0.11844579417456823
1790053105,products-service,0.11470151901183682
1790053115,products-service,0.12616079732130125
1790053125,products-service,0.12005751852047901
1790053135,products-service,0.11707931541213829
1790053145,products-service,0.16149503547034474
1790053155,products-service,0.1554821014592943
1790053165,products-service,0.15938169744483155
1790053175,products-service,0.17100161186390037
1790053185,products-service,0.18212349379891635
1790053195,products-service,0.1414141646662822
1790053205,products-service,0.1499259054976355
1790053215,products-service,0.16663952753545555
1790053225,products-service,0.16115568834684962
1790053235,products-service,0.15174388804985153
1790053245,products-service,0.1776102943523432
1790053255,products-service,0.1794181592210155
1790053265,products-service,0.18793970106012778
1790053275,products-service,0.19264995606749896
1790053285,products-service,0.20738838168759394
1790053295,products-service,0.18947537113415133
1790053305,products-service,0.19581216640744503
1790053315,products-service,0.15042426097175507
1790053325,products-service,0.12889539091892227
