timestamp,container,service,cpu_percent,memory_mb
1789455920.107,research-api-grafana-1,grafana,0.2,52.21
1789455920.107,research-api-postgres-1,postgres,26.11,84.38
1789455920.107,research-api-prometheus-1,prometheus,0.57,33.04
1789455920.107,research-api-cadvisor-1,cadvisor,0.0,18.04
1789455925.097,research-api-nginx-1,nginx,28.97,16.54
1789455925.097,research-api-orders-service-1,orders-service,33.04,14.63
1789455925.097,research-api-products-service-1,products-service,20.91,13.75
1789455925.097,research-api-inventory-service-1,inventory-service,7.62,9.547
1789455925.097,research-api-users-service-1,users-service,21.54,12.16
1789455925.097,research-api-grafana-1,grafana,0.03,52.25
1789455925.097,research-api-postgres-1,postgres,24.77,84.43
1789455925.097,research-api-prometheus-1,prometheus,0.0,33.04
1789455925.097,research-api-cadvisor-1,cadvisor,0.0,18.37
1789455930.124,research-api-nginx-1,nginx,19.0,16.28
1789455930.124,research-api-orders-service-1,orders-service,27.07,14.89
1789455930.124,research-api-products-service-1,products-service,15.78,12.84
1789455930.124,research-api-inventory-service-1,inventory-service,4.46,9.879
1789455930.124,research-api-users-service-1,users-service,15.38,11.52
1789455930.124,research-api-grafana-1,grafana,0.15,52.25
1789455930.124,research-api-postgres-1,postgres,17.74,84.95
1789455930.124,research-api-prometheus-1,prometheus,0.0,33.04
1789455930.124,research-api-cadvisor-1,cadvisor,0.0,18.37
1789455935.121,research-api-nginx-1,nginx,25.07,15.81
1789455935.121,research-api-orders-service-1,orders-service,34.61,14.42
1789455935.121,research-api-products-service-1,products-service,19.34,13.29
1789455935.121,research-api-inventory-service-1,inventory-service,3.88,9.012
1789455935.121,research-api-users-service-1,users-service,21.99,12.39
1789455935.121,research-api-grafana-1,grafana,0.07,52.42
1789455935.121,research-api-postgres-1,postgres,23.48,84.93
1789455935.121,research-api-prometheus-1,prometheus,0.0,33.09
1789455935.121,research-api-cadvisor-1,cadvisor,0.0,19.48
1789455940.118,research-api-nginx-1,nginx,24.85,16.05
1789455940.118,research-api-orders-service-1,orders-service,33.19,15.58
1789455940.118,research-api-products-service-1,products-service,22.29,12.91
1789455940.118,research-api-inventory-service-1,inventory-service,5.32,10.04
1789455940.118,research-api-users-service-1,users-service,19.36,12.24
1789455940.118,research-api-grafana-1,grafana,0.17,52.42
1789455940.118,research-api-postgres-1,postgres,23.73,85.02
1789455940.118,research-api-prometheus-1,prometheus,0.85,33.14
1789455940.118,research-api-cadvisor-1,cadvisor,0.01,19.49
1789455945.094,research-api-nginx-1,nginx,21.79,16.32
1789455945.094,research-api-orders-service-1,orders-service,30.15,15.25
1789455945.094,research-api-products-service-1,products-service,18.02,14.33
1789455945.094,research-api-inventory-service-1,inventory-service,4.55,9.414
1789455945.094,research-api-users-service-1,users-service,17.84,11.65
1789455945.094,research-api-grafana-1,grafana,0.06,52.42
1789455945.094,research-api-postgres-1,postgres,19.75,85.21
1789455945.094,research-api-prometheus-1,prometheus,0.09,33.15
1789455945.094,research-api-cadvisor-1,cadvisor,0.0,19.58
1789455950.119,research-api-nginx-1,nginx,21.55,16.04
1789455950.119,research-api-orders-service-1,orders-service,32.4,14.14
1789455950.119,research-api-products-service-1,products-service,17.46,12.27
1789455950.119,research-api-inventory-service-1,inventory-service,5.76,9.453
1789455950.119,research-api-users-service-1,users-service,17.58,12.14
1789455950.119,research-api-grafana-1,grafana,0.2,52.42
1789455950.119,research-api-postgres-1,postgres,24.52,85.32
1789455950.119,research-api-prometheus-1,prometheus,0.81,33.22
1789455950.119,research-api-cadvisor-1,cadvisor,0.0,19.58
1789455955.146,research-api-nginx-1,nginx,24.42,16.73
1789455955.146,research-api-orders-service-1,orders-service,30.95,14.9
1789455955.146,research-api-products-service-1,products-service,17.51,14.91
1789455955.146,research-api-inventory-service-1,inventory-service,5.17,9.582
1789455955.146,research-api-users-service-1,users-service,17.97,12.25
1789455955.146,research-api-grafana-1,grafana,0.04,52.43
1789455955.146,research-api-postgres-1,postgres,19.56,86.05
1789455955.146,research-api-prometheus-1,prometheus,0.0,33.22
1789455955.146,research-api-cadvisor-1,cadvisor,0.0,19.39
1789455960.121,research-api-nginx-1,nginx,20.3,15.93
1789455960.121,research-api-orders-service-1,orders-service,36.02,15.27
1789455960.121,research-api-products-service-1,products-service,18.9,12.99
1789455960.121,research-api-inventory-service-1,inventory-service,4.56,10.16
1789455960.121,research-api-users-service-1,users-service,20.14,10.71
1789455960.121,research-api-grafana-1,grafana,0.15,52.43
1789455960.121,research-api-postgres-1,postgres,24.34,85.22
1789455960.121,research-api-prometheus-1,prometheus,0.93,33.28
1789455960.121,research-api-cadvisor-1,cadvisor,0.0,19.39
1789455965.106,research-api-nginx-1,nginx,24.63,16.34
1789455965.106,research-api-orders-service-1,orders-service,41.43,15.24
1789455965.106,research-api-products-service-1,products-service,19.55,14.43
1789455965.106,research-api-inventory-service-1,inventory-service,6.32,10.05
1789455965.106,research-api-users-service-1,users-service,19.59,11.07
1789455965.106,research-api-grafana-1,grafana,0.06,52.43
1789455965.106,research-api-postgres-1,postgres,28.54,85.54
1789455965.106,research-api-prometheus-1,prometheus,0.0,33.28
1789455965.106,research-api-cadvisor-1,cadvisor,0.0,19.39
1789455970.109,research-api-nginx-1,nginx,19.65,15.87
1789455970.109,research-api-orders-service-1,orders-service,29.77,15.14
1789455970.109,research-api-products-service-1,products-service,15.7,13.6
1789455970.109,research-api-inventory-service-1,inventory-service,3.45,9.555
1789455970.109,research-api-users-service-1,users-service,16.63,11.47
1789455970.109,research-api-grafana-1,grafana,0.15,52.43
1789455970.109,research-api-postgres-1,postgres,23.3,84.93
1789455970.109,research-api-prometheus-1,prometheus,0.43,33.29
1789455970.109,research-api-cadvisor-1,cadvisor,0.0,19.39
1789455975.12,research-api-nginx-1,nginx,17.34,16.53
1789455975.12,research-api-orders-service-1,orders-service,26.99,14.36
1789455975.12,research-api-products-service-1,products-service,14.97,14.43
1789455975.12,research-api-inventory-service-1,inventory-service,2.96,9.484
1789455975.12,research-api-users-service-1,users-service,13.76,11.39
1789455975.12,research-api-grafana-1,grafana,0.04,52.43
1789455975.12,research-api-postgres-1,postgres,20.65,85.11
1789455975.12,research-api-prometheus-1,prometheus,0.0,33.31
1789455975.12,research-api-cadvisor-1,cadvisor,0.0,19.41
1789455980.126,research-api-nginx-1,nginx,19.11,16.59
1789455980.126,research-api-orders-service-1,orders-service,23.28,15.12
1789455980.126,research-api-products-service-1,products-service,15.63,12.26
1789455980.126,research-api-inventory-service-1,inventory-service,3.84,9.258
1789455980.126,research-api-users-service-1,users-service,14.31,11.62
1789455980.126,research-api-grafana-1,grafana,0.03,52.43
1789455980.126,research-api-postgres-1,postgres,22.08,86.2
1789455980.126,research-api-prometheus-1,prometheus,1.11,33.39
1789455980.126,research-api-cadvisor-1,cadvisor,0.0,19.41
1789455985.096,research-api-nginx-1,nginx,22.25,16.22
1789455985.096,research-api-orders-service-1,orders-service,36.37,15.09
1789455985.096,research-api-products-service-1,products-service,18.36,14.61
1789455985.096,research-api-inventory-service-1,inventory-service,4.22,10.15
1789455985.096,research-api-users-service-1,users-service,15.53,12.14
1789455985.096,research-api-grafana-1,grafana,0.04,52.44
1789455985.096,research-api-postgres-1,postgres,27.21,86.23
1789455985.096,research-api-prometheus-1,prometheus,0.0,33.41
1789455985.096,research-api-cadvisor-1,cadvisor,0.35,19.71
1789455990.169,research-api-nginx-1,nginx,24.52,16.28
1789455990.169,research-api-orders-service-1,orders-service,35.78,15.71
1789455990.169,research-api-products-service-1,products-service,18.77,13.45
1789455990.169,research-api-inventory-service-1,inventory-service,5.37,9.266
1789455990.169,research-api-users-service-1,users-service,19.87,11.36
1789455990.169,research-api-grafana-1,grafana,0.2,52.44
1789455990.169,research-api-postgres-1,postgres,28.2,89.23
1789455990.169,research-api-prometheus-1,prometheus,0.79,33.46
1789455990.169,research-api-cadvisor-1,cadvisor,0.0,19.71
1789455995.155,research-api-nginx-1,nginx,23.46,16.06
1789455995.155,research-api-orders-service-1,orders-service,32.67,14.62
1789455995.155,research-api-products-service-1,products-service,18.41,14.99
1789455995.155,research-api-inventory-service-1,inventory-service,5.43,10.18
1789455995.155,research-api-users-service-1,users-service,17.81,12.09
1789455995.155,research-api-grafana-1,grafana,0.22,44.89
1789455995.155,research-api-postgres-1,postgres,23.77,91.73
1789455995.155,research-api-prometheus-1,prometheus,0.0,33.71
1789455995.155,research-api-cadvisor-1,cadvisor,0.0,19.0
1789456000.134,research-api-nginx-1,nginx,18.15,16.71
1789456000.134,research-api-orders-service-1,orders-service,25.28,15.26
1789456000.134,research-api-products-service-1,products-service,15.45,12.58
