timestamp,job,value
1789446132,monolith,0.52801513671875
1789446142,monolith,1.5860595703125
1789446152,monolith,1.5821533203125
1789446162,monolith,2.2613906860351562
1789446172,monolith,3.6340484619140625
1789446182,monolith,4.6242828369140625
1789446192,monolith,4.606834411621094
1789446202,monolith,3.7801361083984375
1789446212,monolith,4.581512451171875
1789446222,monolith,3.8416824340820312
1789446232,monolith,4.594779968261719
1789446242,monolith,4.2799835205078125
1789446252,monolith,4.376678466796875
1789446262,monolith,4.504859924316406
1789446272,monolith,5.026710510253906
1789446282,monolith,4.086151123046875
1789446292,monolith,4.469779968261719
1789446302,monolith,4.888763427734375
1789446312,monolith,4.668952941894531
1789446322,monolith,4.213859558105469
1789446332,monolith,3.6955947875976562
1789446342,monolith,4.75836181640625
1789446352,monolith,4.792144775390625
1789446362,monolith,4.079475402832031
1789446372,monolith,5.0306549072265625
1789446382,monolith,4.8515472412109375
1789446392,monolith,4.840736389160156
1789446402,monolith,4.541389465332031
1789446412,monolith,4.849723815917969
1789446422,monolith,4.893241882324219
1789446432,monolith,4.743263244628906
1789446442,monolith,4.498023986816406
1789446452,monolith,4.19744873046875
1789446462,monolith,4.8565521240234375
1789446472,monolith,4.517341613769531
1789446482,monolith,4.079246520996094
1789446492,monolith,4.20306396484375
1789446502,monolith,4.322395324707031
1789446512,monolith,3.8101959228515625
1789446522,monolith,4.808624267578125
1789446532,monolith,4.2285003662109375
1789446542,monolith,4.3134307861328125
1789446552,monolith,4.454010009765625
1789446562,monolith,5.212211608886719
1789446572,monolith,4.923439025878906
1789446582,monolith,5.268013000488281
1789446592,monolith,4.5841217041015625
1789446602,monolith,4.259895324707031
1789446612,monolith,4.695068359375
1789446622,monolith,3.8709487915039062
1789446632,monolith,4.776786804199219
1789446642,monolith,3.8327407836914062
1789446652,monolith,4.524238586425781
1789446662,monolith,4.606575012207031
1789446672,monolith,4.730155944824219
1789446682,monolith,4.58123779296875
1789446692,monolith,4.091239929199219
1789446702,monolith,4.258209228515625
1789446712,monolith,5.1390380859375
1789446722,monolith,4.3729248046875
1789446732,monolith,4.885993957519531
1789446742,monolith,4.214500427246094
1789446752,monolith,4.7008209228515625
1789446762,monolith,4.704139709472656
1789446772,monolith,4.98175048828125
1789446782,monolith,3.9559326171875
1789446792,monolith,4.816246032714844
1789446802,monolith,4.122161865234375
1789446812,monolith,7.302330017089844
1789446822,monolith,5.777137756347656
1789446832,monolith,6.7986907958984375
1789446842,monolith,10.257614135742188
1789446852,monolith,8.584053039550781
1789446862,monolith,8.095245361328125
1789446872,monolith,8.762825012207031
1789446882,monolith,7.028633117675781
1789446892,monolith,7.045646667480469
