timestamp,service,value
1789446142,monolith,0
1789446152,monolith,0.0844525
1789446162,monolith,0.16748166666666664
1789446172,monolith,0.30122249999999995
1789446182,monolith,0.4
1789446192,monolith,0.46
1789446202,monolith,0.4
1789446212,monolith,0.42
1789446222,monolith,0.28
1789446232,monolith,0.16
1789446242,monolith,0.1
1789446252,monolith,0.12
1789446262,monolith,0.02
1789446272,monolith,0.02
1789446282,monolith,0.02
1789446292,monolith,0.04
1789446302,monolith,0.28
1789446312,monolith,0.28
1789446322,monolith,0.58
1789446332,monolith,0.78
1789446342,monolith,0.8
1789446352,monolith,0.54
1789446362,monolith,0.66
1789446372,monolith,0.36
1789446382,monolith,0.16
1789446392,monolith,0.12
1789446402,monolith,0.12
1789446412,monolith,0.04
1789446422,monolith,0.1
1789446432,monolith,0.1
1789446442,monolith,0.14
1789446452,monolith,0.28
1789446462,monolith,0.36
1789446472,monolith,0.48
1789446482,monolith,0.54
1789446492,monolith,0.52
1789446502,monolith,0.58
1789446512,monolith,0.58
1789446522,monolith,0.56
1789446532,monolith,0.72
1789446542,monolith,2.24
1789446552,monolith,9.9
1789446562,monolith,16.559006459612423
1789446572,monolith,24.92
1789446582,monolith,30.92
1789446592,monolith,32.64
1789446602,monolith,24.92
1789446612,monolith,18.501110066604
1789446622,monolith,13.84
1789446632,monolith,16.12
1789446642,monolith,26.72
1789446652,monolith,33.52
1789446662,monolith,46.88
1789446672,monolith,57.68
1789446682,monolith,49.44
1789446692,monolith,41.160000000000004
1789446702,monolith,42.74
1789446712,monolith,37.94
1789446722,monolith,36.44
1789446732,monolith,49.18
1789446742,monolith,53
1789446752,monolith,52.24
1789446762,monolith,48.620000000000005
1789446772,monolith,39.54
1789446782,monolith,37.480000000000004
1789446792,monolith,38.64
1789446802,monolith,48.96
1789446812,monolith,67.93592384456933
1789446822,monolith,169.16
1789446832,monolith,321.76
1789446842,monolith,536.86
1789446852,monolith,762.72
1789446862,monolith,965.0379022741366
1789446872,monolith,1106.0893910608938
1789446882,monolith,1161.7
1789446892,monolith,1174.7095174289543
1789446902,monolith,1149.0710557366558
1789446912,monolith,1170.44
1789446922,monolith,1145.8145814581458
1789446932,monolith,1145.8
1789446942,monolith,1136.0481628897735
1789446952,monolith,1122.1273276396585
1789446962,monolith,1123.8600000000001
1789446972,monolith,1101.2
1789446982,monolith,1146.24
1789446992,monolith,1130.18
1789447002,monolith,1189.5
1789447012,monolith,1136.82
1789447022,monolith,1176.82
1789447032,monolith,1134.22
1789447042,monolith,1145.24
1789447052,monolith,1157.48
1789447062,monolith,1183.1000000000001
1789447072,monolith,1212.72
1789447082,monolith,1219.5
1789447092,monolith,1249.8600000000001
1789447102,monolith,1191.72
1789447112,monolith,1190.78
1789447122,monolith,1153
1789447132,monolith,1127.081209650017
1789447142,monolith,1038.54
1789447152,monolith,848.64
1789447162,monolith,627
