timestamp,container,service,cpu_percent,memory_mb
1789448260.404,research-api-nginx-1,nginx,1.8,13.41
1789448260.404,research-api-grafana-1,grafana,0.22,46.67
1789448260.404,research-api-api-1,api,3.85,7.867
1789448260.404,research-api-postgres-1,postgres,1.78,27.44
1789448260.404,research-api-prometheus-1,prometheus,0.03,29.96
1789448260.404,research-api-cadvisor-1,cadvisor,0.0,15.05
1789448265.399,research-api-nginx-1,nginx,7.04,13.57
1789448265.399,research-api-grafana-1,grafana,0.08,46.92
1789448265.399,research-api-api-1,api,12.76,10.34
1789448265.399,research-api-postgres-1,postgres,5.94,29.82
1789448265.399,research-api-prometheus-1,prometheus,0.07,30.0
1789448265.399,research-api-cadvisor-1,cadvisor,0.0,17.05
1789448270.383,research-api-nginx-1,nginx,10.99,14.18
1789448270.383,research-api-grafana-1,grafana,0.17,46.78
1789448270.383,research-api-api-1,api,22.04,11.71
1789448270.383,research-api-postgres-1,postgres,12.21,34.99
1789448270.383,research-api-prometheus-1,prometheus,0.03,30.55
1789448270.383,research-api-cadvisor-1,cadvisor,0.0,17.32
1789448275.394,research-api-nginx-1,nginx,16.04,13.79
1789448275.394,research-api-grafana-1,grafana,0.07,46.78
1789448275.394,research-api-api-1,api,35.51,11.89
1789448275.394,research-api-postgres-1,postgres,16.79,40.02
1789448275.394,research-api-prometheus-1,prometheus,0.06,30.65
1789448275.394,research-api-cadvisor-1,cadvisor,0.0,17.9
1789448280.403,research-api-nginx-1,nginx,15.68,14.01
1789448280.403,research-api-grafana-1,grafana,0.13,46.86
1789448280.403,research-api-api-1,api,38.64,12.64
1789448280.403,research-api-postgres-1,postgres,16.67,53.44
1789448280.403,research-api-prometheus-1,prometheus,0.03,32.36
1789448280.403,research-api-cadvisor-1,cadvisor,0.0,17.9
1789448285.385,research-api-nginx-1,nginx,22.82,13.77
1789448285.385,research-api-grafana-1,grafana,0.04,46.86
1789448285.385,research-api-api-1,api,45.35,13.77
1789448285.385,research-api-postgres-1,postgres,25.56,57.62
1789448285.385,research-api-prometheus-1,prometheus,0.08,32.32
1789448285.385,research-api-cadvisor-1,cadvisor,0.0,18.2
1789448290.394,research-api-nginx-1,nginx,20.78,14.06
1789448290.394,research-api-grafana-1,grafana,0.18,46.91
1789448290.394,research-api-api-1,api,39.95,15.2
1789448290.394,research-api-postgres-1,postgres,22.42,59.68
1789448290.394,research-api-prometheus-1,prometheus,0.03,32.52
1789448290.394,research-api-cadvisor-1,cadvisor,0.0,18.2
