timestamp,container,service,cpu_percent,memory_mb
1789600229.512,research-api-nginx-1,nginx,1.66,12.84
1789600229.512,research-api-orders-service-1,orders-service,3.62,7.82
1789600229.512,research-api-grafana-1,grafana,0.05,49.24
1789600229.512,research-api-products-service-1,products-service,1.86,6.629
1789600229.512,research-api-inventory-service-1,inventory-service,1.34,5.996
1789600229.512,research-api-users-service-1,users-service,1.19,6.746
1789600229.512,research-api-postgres-1,postgres,7.73,32.97
1789600229.512,research-api-prometheus-1,prometheus,0.04,27.09
1789600229.512,research-api-cadvisor-1,cadvisor,0.0,16.27
1789600234.537,research-api-nginx-1,nginx,5.22,13.66
1789600234.537,research-api-orders-service-1,orders-service,10.82,9.727
1789600234.537,research-api-grafana-1,grafana,0.58,49.3
1789600234.537,research-api-products-service-1,products-service,5.14,7.965
1789600234.537,research-api-inventory-service-1,inventory-service,0.7,6.941
1789600234.537,research-api-users-service-1,users-service,5.88,8.117
1789600234.537,research-api-postgres-1,postgres,6.12,39.21
1789600234.537,research-api-prometheus-1,prometheus,1.14,27.95
1789600234.537,research-api-cadvisor-1,cadvisor,1.1,15.81
1789600239.513,research-api-nginx-1,nginx,7.58,13.04
1789600239.513,research-api-orders-service-1,orders-service,17.59,10.15
1789600239.513,research-api-grafana-1,grafana,0.04,49.3
1789600239.513,research-api-products-service-1,products-service,9.22,8.969
1789600239.513,research-api-inventory-service-1,inventory-service,1.32,7.23
1789600239.513,research-api-users-service-1,users-service,7.7,10.07
1789600239.513,research-api-postgres-1,postgres,16.27,44.51
1789600239.513,research-api-prometheus-1,prometheus,0.04,28.37
1789600239.513,research-api-cadvisor-1,cadvisor,0.0,16.43
1789600244.509,research-api-nginx-1,nginx,10.1,14.04
1789600244.509,research-api-orders-service-1,orders-service,18.72,10.34
1789600244.509,research-api-grafana-1,grafana,0.58,49.37
1789600244.509,research-api-products-service-1,products-service,10.1,9.18
1789600244.509,research-api-inventory-service-1,inventory-service,2.33,7.941
1789600244.509,research-api-users-service-1,users-service,10.13,9.176
1789600244.509,research-api-postgres-1,postgres,12.77,46.09
1789600244.509,research-api-prometheus-1,prometheus,1.7,28.64
1789600244.509,research-api-cadvisor-1,cadvisor,0.02,16.43
1789600249.518,research-api-nginx-1,nginx,11.85,14.83
1789600249.518,research-api-orders-service-1,orders-service,23.65,11.54
1789600249.518,research-api-grafana-1,grafana,0.08,49.37
1789600249.518,research-api-products-service-1,products-service,13.12,9.828
1789600249.518,research-api-inventory-service-1,inventory-service,2.49,8.195
1789600249.518,research-api-users-service-1,users-service,13.85,10.75
1789600249.518,research-api-postgres-1,postgres,20.7,55.74
1789600249.518,research-api-prometheus-1,prometheus,0.04,28.67
1789600249.518,research-api-cadvisor-1,cadvisor,0.0,17.15
1789600254.495,research-api-nginx-1,nginx,14.03,15.55
1789600254.495,research-api-orders-service-1,orders-service,28.25,11.72
1789600254.495,research-api-grafana-1,grafana,0.56,49.47
1789600254.495,research-api-products-service-1,products-service,15.24,9.668
1789600254.495,research-api-inventory-service-1,inventory-service,3.39,8.453
1789600254.495,research-api-users-service-1,users-service,14.74,10.49
1789600254.495,research-api-postgres-1,postgres,21.73,55.27
1789600254.495,research-api-prometheus-1,prometheus,1.8,29.47
1789600254.495,research-api-cadvisor-1,cadvisor,0.02,17.42
1789600259.513,research-api-nginx-1,nginx,14.43,14.7
1789600259.513,research-api-orders-service-1,orders-service,29.06,11.24
1789600259.513,research-api-grafana-1,grafana,0.04,49.47
1789600259.513,research-api-products-service-1,products-service,16.62,10.18
1789600259.513,research-api-inventory-service-1,inventory-service,3.19,8.102
1789600259.513,research-api-users-service-1,users-service,15.02,10.02
1789600259.513,research-api-postgres-1,postgres,22.68,61.28
1789600259.513,research-api-prometheus-1,prometheus,0.04,29.54
1789600259.513,research-api-cadvisor-1,cadvisor,0.0,17.2
1789600264.5,research-api-nginx-1,nginx,12.9,13.91
1789600264.5,research-api-orders-service-1,orders-service,31.75,11.79
1789600264.5,research-api-grafana-1,grafana,2.86,50.0
1789600264.5,research-api-products-service-1,products-service,14.77,10.4
1789600264.5,research-api-inventory-service-1,inventory-service,3.1,8.977
1789600264.5,research-api-users-service-1,users-service,13.82,10.21
1789600264.5,research-api-postgres-1,postgres,22.76,69.22
1789600264.5,research-api-prometheus-1,prometheus,0.91,30.62
1789600264.5,research-api-cadvisor-1,cadvisor,3.85,16.72
1789600269.514,research-api-nginx-1,nginx,15.41,15.11
1789600269.514,research-api-orders-service-1,orders-service,34.4,11.83
1789600269.514,research-api-grafana-1,grafana,0.04,50.01
1789600269.514,research-api-products-service-1,products-service,14.58,9.93
1789600269.514,research-api-inventory-service-1,inventory-service,3.69,8.555
1789600269.514,research-api-users-service-1,users-service,14.32,11.87
1789600269.514,research-api-postgres-1,postgres,24.17,73.73
1789600269.514,research-api-prometheus-1,prometheus,0.03,30.6
1789600269.514,research-api-cadvisor-1,cadvisor,0.0,16.79
1789600274.499,research-api-nginx-1,nginx,14.59,15.27
1789600274.499,research-api-orders-service-1,orders-service,28.84,12.72
1789600274.499,research-api-grafana-1,grafana,0.51,50.09
1789600274.499,research-api-products-service-1,products-service,16.44,10.53
1789600274.499,research-api-inventory-service-1,inventory-service,4.38,8.734
1789600274.499,research-api-users-service-1,users-service,15.86,10.91
1789600274.499,research-api-postgres-1,postgres,22.91,82.64
1789600274.499,research-api-prometheus-1,prometheus,1.01,30.78
1789600274.499,research-api-cadvisor-1,cadvisor,0.02,16.8
1789600279.496,research-api-nginx-1,nginx,16.0,14.31
1789600279.496,research-api-orders-service-1,orders-service,37.23,13.13
1789600279.496,research-api-grafana-1,grafana,0.05,50.09
1789600279.496,research-api-products-service-1,products-service,17.56,11.7
1789600279.496,research-api-inventory-service-1,inventory-service,4.38,9.234
1789600279.496,research-api-users-service-1,users-service,15.54,12.36
1789600279.496,research-api-postgres-1,postgres,26.55,84.66
1789600279.496,research-api-prometheus-1,prometheus,0.03,30.84
1789600279.496,research-api-cadvisor-1,cadvisor,0.0,16.87
1789600284.524,research-api-nginx-1,nginx,13.11,13.79
1789600284.524,research-api-orders-service-1,orders-service,34.68,13.97
1789600284.524,research-api-grafana-1,grafana,0.38,50.22
1789600284.524,research-api-products-service-1,products-service,14.78,12.13
1789600284.524,research-api-inventory-service-1,inventory-service,3.93,9.367
1789600284.524,research-api-users-service-1,users-service,15.63,11.47
1789600284.524,research-api-postgres-1,postgres,24.62,84.62
1789600284.524,research-api-prometheus-1,prometheus,0.8,30.99
1789600284.524,research-api-cadvisor-1,cadvisor,0.02,16.87
1789600289.511,research-api-nginx-1,nginx,14.81,14.64
1789600289.511,research-api-orders-service-1,orders-service,29.54,14.38
1789600289.511,research-api-grafana-1,grafana,0.04,50.22
1789600289.511,research-api-products-service-1,products-service,15.33,12.0
1789600289.511,research-api-inventory-service-1,inventory-service,4.56,9.336
1789600289.511,research-api-users-service-1,users-service,16.4,12.41
1789600289.511,research-api-postgres-1,postgres,23.17,85.66
1789600289.511,research-api-prometheus-1,prometheus,0.03,30.98
1789600289.511,research-api-cadvisor-1,cadvisor,0.0,17.11
1789600294.509,research-api-nginx-1,nginx,13.89,13.53
1789600294.509,research-api-orders-service-1,orders-service,29.71,14.86
1789600294.509,research-api-grafana-1,grafana,0.65,50.3
1789600294.509,research-api-products-service-1,products-service,15.53,11.45
1789600294.509,research-api-inventory-service-1,inventory-service,3.4,9.25
1789600294.509,research-api-users-service-1,users-service,15.59,12.56
1789600294.509,research-api-postgres-1,postgres,23.7,84.2
1789600294.509,research-api-prometheus-1,prometheus,0.89,31.08
1789600294.509,research-api-cadvisor-1,cadvisor,1.03,17.17
1789600299.525,research-api-nginx-1,nginx,15.59,14.76
1789600299.525,research-api-orders-service-1,orders-service,33.46,14.52
1789600299.525,research-api-grafana-1,grafana,0.06,50.28
1789600299.525,research-api-products-service-1,products-service,16.54,12.29
1789600299.525,research-api-inventory-service-1,inventory-service,4.52,9.438
1789600299.525,research-api-users-service-1,users-service,16.76,11.69
1789600299.525,research-api-postgres-1,postgres,21.89,85.25
1789600299.525,research-api-prometheus-1,prometheus,0.03,31.26
1789600299.525,research-api-cadvisor-1,cadvisor,0.0,17.95
1789600304.507,research-api-nginx-1,nginx,16.33,14.34
1789600304.507,research-api-orders-service-1,orders-service,33.43,13.75
1789600304.507,research-api-grafana-1,grafana,0.55,50.38
1789600304.507,research-api-products-service-1,products-service,17.56,11.97
1789600304.507,research-api-inventory-service-1,inventory-service,4.75,10.59
1789600304.507,research-api-users-service-1,users-service,16.85,12.05
1789600304.507,research-api-postgres-1,postgres,24.0,85.18
1789600304.507,research-api-prometheus-1,prometheus,1.08,31.32
1789600304.507,research-api-cadvisor-1,cadvisor,0.01,17.95
1789600309.502,research-api-nginx-1,nginx,17.45,14.68
1789600309.502,research-api-orders-service-1,orders-service,35.39,14.03
1789600309.502,research-api-grafana-1,grafana,0.07,50.38
1789600309.502,research-api-products-service-1,products-service,16.42,13.08
1789600309.502,research-api-inventory-service-1,inventory-service,3.98,9.793
