timestamp,service,value
1789454692,monolith-partial-03,1
1789454702,monolith-partial-03,3
1789454712,monolith-partial-03,5
1789454722,monolith-partial-03,9
1789454732,monolith-partial-03,9
1789454742,monolith-partial-03,9
1789454752,monolith-partial-03,10
1789454762,monolith-partial-03,11
1789454772,monolith-partial-03,11
1789454782,monolith-partial-03,11
1789454792,monolith-partial-03,11
1789454802,monolith-partial-03,11
1789454812,monolith-partial-03,13
1789454822,monolith-partial-03,13
1789454832,monolith-partial-03,13
1789454842,monolith-partial-03,13
1789454852,monolith-partial-03,13
1789454862,monolith-partial-03,13
1789454872,monolith-partial-03,13
1789454882,monolith-partial-03,14
1789454892,monolith-partial-03,14
1789454902,monolith-partial-03,14
1789454912,monolith-partial-03,14
1789454922,monolith-partial-03,14
1789454932,monolith-partial-03,14
1789454942,monolith-partial-03,14
1789454952,monolith-partial-03,14
1789454962,monolith-partial-03,14
1789454972,monolith-partial-03,14
1789454982,monolith-partial-03,14
1789454992,monolith-partial-03,14
1789455002,monolith-partial-03,14
1789455012,monolith-partial-03,14
1789455022,monolith-partial-03,14
1789455032,monolith-partial-03,14
1789455042,monolith-partial-03,14
1789455052,monolith-partial-03,14
1789455062,monolith-partial-03,14
1789455072,monolith-partial-03,14
1789455082,monolith-partial-03,14
1789455092,monolith-partial-03,14
1789455102,monolith-partial-03,14
1789455112,monolith-partial-03,14
1789455122,monolith-partial-03,14
1789455132,monolith-partial-03,14
1789455142,monolith-partial-03,14
1789455152,monolith-partial-03,14
1789455162,monolith-partial-03,14
1789455172,monolith-partial-03,14
1789455182,monolith-partial-03,14
1789455192,monolith-partial-03,14
1789455202,monolith-partial-03,14
1789455212,monolith-partial-03,14
1789455222,monolith-partial-03,14
1789455232,monolith-partial-03,14
1789455242,monolith-partial-03,14
1789455252,monolith-partial-03,14
1789455262,monolith-partial-03,14
1789455272,monolith-partial-03,14
1789455282,monolith-partial-03,14
1789455292,monolith-partial-03,14
1789455302,monolith-partial-03,14
1789455312,monolith-partial-03,14
1789455322,monolith-partial-03,14
1789455332,monolith-partial-03,14
1789455342,monolith-partial-03,14
1789455352,monolith-partial-03,14
1789455362,monolith-partial-03,14
1789455372,monolith-partial-03,14
1789455382,monolith-partial-03,14
1789455392,monolith-partial-03,14
1789455402,monolith-partial-03,14
1789455412,monolith-partial-03,14
1789455422,monolith-partial-03,14
1789455432,monolith-partial-03,14
1789455442,monolith-partial-03,14
1789455452,monolith-partial-03,14
1789455462,monolith-partial-03,14
1789455472,monolith-partial-03,14
1789455482,monolith-partial-03,14
1789455492,monolith-partial-03,14
1789455502,monolith-partial-03,14
1789455512,monolith-partial-03,14
1789455522,monolith-partial-03,14
1789455532,monolith-partial-03,14
1789455542,monolith-partial-03,14
1789455552,monolith-partial-03,14
1789455562,monolith-partial-03,14
1789455572,monolith-partial-03,14
1789455582,monolith-partial-03,14
1789455592,monolith-partial-03,14
