timestamp,job,value
1789454692,cadvisor,4.932861328125
1789454702,cadvisor,4.830780029296875
1789454712,cadvisor,5.6600189208984375
1789454722,cadvisor,6.593070983886719
1789454732,cadvisor,6.759246826171875
1789454742,cadvisor,6.175048828125
1789454752,cadvisor,5.69195556640625
1789454762,cadvisor,5.3444366455078125
1789454772,cadvisor,7.200325012207031
1789454782,cadvisor,5.806488037109375
1789454792,cadvisor,5.5957183837890625
1789454802,cadvisor,6.6944732666015625
1789454812,cadvisor,6.204933166503906
1789454822,cadvisor,5.096588134765625
1789454832,cadvisor,5.291130065917969
1789454842,cadvisor,7.021110534667969
1789454852,cadvisor,4.6058807373046875
1789454862,cadvisor,4.713401794433594
1789454872,cadvisor,6.57232666015625
1789454882,cadvisor,6.2546234130859375
1789454892,cadvisor,8.033653259277344
1789454902,cadvisor,6.9477081298828125
1789454912,cadvisor,4.921051025390625
1789454922,cadvisor,4.901153564453125
1789454932,cadvisor,6.84783935546875
1789454942,cadvisor,7.118125915527344
1789454952,cadvisor,9.013336181640625
1789454962,cadvisor,6.27947998046875
1789454972,cadvisor,8.363189697265625
1789454982,cadvisor,5.037200927734375
1789454992,cadvisor,6.149208068847656
1789455002,cadvisor,6.277412414550781
1789455012,cadvisor,5.0748443603515625
1789455022,cadvisor,6.866706848144531
1789455032,cadvisor,7.8743896484375
1789455042,cadvisor,5.390602111816406
1789455052,cadvisor,7.2113037109375
1789455062,cadvisor,6.7749786376953125
1789455072,cadvisor,8.612556457519531
1789455082,cadvisor,6.070014953613281
1789455092,cadvisor,4.754920959472656
1789455102,cadvisor,4.550743103027344
1789455112,cadvisor,6.452674865722656
1789455122,cadvisor,5.8863525390625
1789455132,cadvisor,7.778831481933594
1789455142,cadvisor,6.366081237792969
1789455152,cadvisor,4.655387878417969
1789455162,cadvisor,6.471809387207031
1789455172,cadvisor,6.430816650390625
1789455182,cadvisor,7.590553283691406
1789455192,cadvisor,6.0195465087890625
1789455202,cadvisor,5.501556396484375
1789455212,cadvisor,5.42620849609375
1789455222,cadvisor,7.360130310058594
1789455232,cadvisor,6.202117919921875
1789455242,cadvisor,7.86798095703125
1789455252,cadvisor,6.315025329589844
1789455262,cadvisor,5.536735534667969
1789455272,cadvisor,6.66351318359375
1789455282,cadvisor,4.9481353759765625
1789455292,cadvisor,6.8262939453125
1789455302,cadvisor,7.031669616699219
1789455312,cadvisor,5.63116455078125
1789455322,cadvisor,6.7315216064453125
1789455332,cadvisor,7.735504150390625
1789455342,cadvisor,8.78533935546875
1789455352,cadvisor,5.561347961425781
1789455362,cadvisor,7.453544616699219
1789455372,cadvisor,6.2845306396484375
1789455382,cadvisor,7.3367919921875
1789455392,cadvisor,4.6702117919921875
1789455402,cadvisor,6.975433349609375
1789455412,cadvisor,4.707115173339844
1789455422,cadvisor,7.21014404296875
1789455432,cadvisor,5.82598876953125
1789455442,cadvisor,7.0428314208984375
1789455452,cadvisor,7.197547912597656
1789455462,cadvisor,8.924392700195312
1789455472,cadvisor,7.3268585205078125
1789455482,cadvisor,9.679512023925781
1789455492,cadvisor,6.636253356933594
1789455502,cadvisor,7.995948791503906
1789455512,cadvisor,8.127479553222656
1789455522,cadvisor,10.109382629394531
1789455532,cadvisor,7.0238494873046875
1789455542,cadvisor,9.171531677246094
1789455552,cadvisor,7.3650970458984375
1789455562,cadvisor,8.438850402832031
1789455572,cadvisor,7.857269287109375
1789455582,cadvisor,5.762153625488281
1789455592,cadvisor,4.746856689453125
1789455602,cadvisor,6.46319580078125
1789455612,cadvisor,6.3739166259765625
1789455622,cadvisor,8.7564697265625
1789455632,cadvisor,7.5636749267578125
1789455642,cadvisor,8.714874267578125
1789455652,cadvisor,6.31109619140625
1789455662,cadvisor,5.114921569824219
1789455672,cadvisor,6.8416595458984375
1789455682,cadvisor,4.6888275146484375
1789455692,cadvisor,6.191688537597656
1789455702,cadvisor,4.5507965087890625
1789455712,cadvisor,6.586006164550781
1789455722,cadvisor,5.4936981201171875
1789454692,prometheus,20.29346466064453
1789454702,prometheus,21.753036499023438
1789454712,prometheus,22.39189910888672
1789454722,prometheus,17.37274169921875
1789454732,prometheus,17.61901092529297
1789454742,prometheus,18.192787170410156
1789454752,prometheus,19.494613647460938
1789454762,prometheus,20.533340454101562
1789454772,prometheus,20.85283660888672
1789454782,prometheus,21.219459533691406
1789454792,prometheus,26.488998413085938
1789454802,prometheus,27.108230590820312
1789454812,prometheus,27.485107421875
1789454822,prometheus,27.917678833007812
1789454832,prometheus,28.227951049804688
1789454842,prometheus,23.077980041503906
1789454852,prometheus,23.426422119140625
1789454862,prometheus,23.7288818359375
1789454872,prometheus,24.06903076171875
1789454882,prometheus,24.3399658203125
1789454892,prometheus,24.695281982421875
1789454902,prometheus,25.00841522216797
1789454912,prometheus,25.482078552246094
1789454922,prometheus,25.859092712402344
1789454932,prometheus,26.171287536621094
1789454942,prometheus,26.764320373535156
1789454952,prometheus,27.204116821289062
1789454962,prometheus,23.439064025878906
1789454972,prometheus,23.659561157226562
1789454982,prometheus,23.87158966064453
1789454992,prometheus,24.165542602539062
1789455002,prometheus,24.55945587158203
1789455012,prometheus,24.93658447265625
1789455022,prometheus,25.200050354003906
1789455032,prometheus,25.605819702148438
1789455042,prometheus,25.95722198486328
1789455052,prometheus,26.283355712890625
1789455062,prometheus,26.907020568847656
1789455072,prometheus,28.1949462890625
1789455082,prometheus,23.980697631835938
1789455092,prometheus,24.44781494140625
1789455102,prometheus,24.923431396484375
1789455112,prometheus,25.393814086914062
1789455122,prometheus,26.617385864257812
1789455132,prometheus,27.71080780029297
1789455142,prometheus,28.087493896484375
1789455152,prometheus,29.170738220214844
1789455162,prometheus,29.659622192382812
1789455172,prometheus,29.933677673339844
1789455182,prometheus,30.203536987304688
1789455192,prometheus,30.763565063476562
1789455202,prometheus,23.561607360839844
1789455212,prometheus,23.762588500976562
1789455222,prometheus,24.22576904296875
1789455232,prometheus,24.530563354492188
1789455242,prometheus,24.844223022460938
1789455252,prometheus,25.122352600097656
1789455262,prometheus,25.414398193359375
1789455272,prometheus,25.750511169433594
1789455282,prometheus,26.176231384277344
1789455292,prometheus,26.471527099609375
1789455302,prometheus,26.812057495117188
1789455312,prometheus,27.254653930664062
1789455322,prometheus,23.589126586914062
1789455332,prometheus,23.796981811523438
1789455342,prometheus,24.04729461669922
1789455352,prometheus,24.264266967773438
1789455362,prometheus,24.492042541503906
1789455372,prometheus,25.1015625
1789455382,prometheus,25.32355499267578
1789455392,prometheus,25.72882080078125
1789455402,prometheus,26.27770233154297
1789455412,prometheus,26.580894470214844
1789455422,prometheus,26.90033721923828
1789455432,prometheus,27.227249145507812
1789455442,prometheus,23.666458129882812
1789455452,prometheus,23.87738037109375
1789455462,prometheus,24.16289520263672
1789455472,prometheus,25.151092529296875
1789455482,prometheus,25.403961181640625
1789455492,prometheus,26.56092071533203
1789455502,prometheus,26.80950927734375
1789455512,prometheus,27.8487548828125
1789455522,prometheus,28.252098083496094
1789455532,prometheus,28.580718994140625
1789455542,prometheus,28.949752807617188
1789455552,prometheus,29.262466430664062
1789455562,prometheus,23.603073120117188
1789455572,prometheus,23.814422607421875
1789455582,prometheus,24.327369689941406
1789455592,prometheus,24.837051391601562
1789455602,prometheus,25.372764587402344
1789455612,prometheus,25.820907592773438
1789455622,prometheus,26.012176513671875
1789455632,prometheus,26.428016662597656
1789455642,prometheus,26.982803344726562
1789455652,prometheus,27.37126922607422
1789455662,prometheus,27.842384338378906
1789455672,prometheus,28.20207977294922
1789455682,prometheus,23.154991149902344
1789455692,prometheus,23.30315399169922
1789455702,prometheus,23.5255126953125
1789455712,prometheus,23.77477264404297
1789455722,prometheus,24.1180419921875
1789454692,monolith-partial,1.418365478515625
1789454702,monolith-partial,1.3888473510742188
1789454712,monolith-partial,1.34613037109375
1789454722,monolith-partial,2.0475387573242188
1789454732,monolith-partial,3.2959518432617188
1789454742,monolith-partial,3.6400299072265625
1789454752,monolith-partial,3.182525634765625
1789454762,monolith-partial,3.22125244140625
1789454772,monolith-partial,2.8294525146484375
1789454782,monolith-partial,4.1403045654296875
1789454792,monolith-partial,3.1268997192382812
1789454802,monolith-partial,4.519126892089844
1789454812,monolith-partial,3.5029144287109375
1789454822,monolith-partial,4.86419677734375
1789454832,monolith-partial,4.006828308105469
1789454842,monolith-partial,4.286689758300781
1789454852,monolith-partial,4.2910308837890625
1789454862,monolith-partial,5.046501159667969
1789454872,monolith-partial,5.732383728027344
1789454882,monolith-partial,3.8293609619140625
1789454892,monolith-partial,4.040229797363281
1789454902,monolith-partial,5.3707733154296875
1789454912,monolith-partial,5.410789489746094
1789454922,monolith-partial,3.9850616455078125
1789454932,monolith-partial,3.779754638671875
1789454942,monolith-partial,4.492767333984375
1789454952,monolith-partial,4.983642578125
1789454962,monolith-partial,3.397491455078125
1789454972,monolith-partial,4.426094055175781
1789454982,monolith-partial,4.4268798828125
1789454992,monolith-partial,3.901397705078125
1789455002,monolith-partial,3.55853271484375
1789455012,monolith-partial,4.005943298339844
1789455022,monolith-partial,4.991798400878906
1789455032,monolith-partial,3.377716064453125
1789455042,monolith-partial,4.010353088378906
1789455052,monolith-partial,4.605979919433594
1789455062,monolith-partial,4.825828552246094
1789455072,monolith-partial,4.532310485839844
1789455082,monolith-partial,3.8344497680664062
1789455092,monolith-partial,5.222358703613281
1789455102,monolith-partial,3.5509262084960938
1789455112,monolith-partial,4.6799163818359375
1789455122,monolith-partial,3.789886474609375
1789455132,monolith-partial,4.390739440917969
1789455142,monolith-partial,3.9662857055664062
1789455152,monolith-partial,4.4359283447265625
1789455162,monolith-partial,4.738334655761719
1789455172,monolith-partial,4.514167785644531
1789455182,monolith-partial,4.849952697753906
1789455192,monolith-partial,5.068572998046875
1789455202,monolith-partial,4.4977569580078125
1789455212,monolith-partial,5.013313293457031
1789455222,monolith-partial,4.555580139160156
1789455232,monolith-partial,4.078742980957031
1789455242,monolith-partial,4.656425476074219
1789455252,monolith-partial,3.6645355224609375
1789455262,monolith-partial,5.0673675537109375
1789455272,monolith-partial,4.476043701171875
1789455282,monolith-partial,4.276878356933594
1789455292,monolith-partial,6.090568542480469
1789455302,monolith-partial,4.071296691894531
1789455312,monolith-partial,4.551307678222656
1789455322,monolith-partial,5.391532897949219
1789455332,monolith-partial,4.854286193847656
1789455342,monolith-partial,4.736396789550781
1789455352,monolith-partial,3.4395904541015625
1789455362,monolith-partial,5.021919250488281
1789455372,monolith-partial,4.997245788574219
1789455382,monolith-partial,4.63726806640625
1789455392,monolith-partial,5.179344177246094
1789455402,monolith-partial,5.962371826171875
1789455412,monolith-partial,5.841758728027344
1789455422,monolith-partial,4.8009490966796875
1789455432,monolith-partial,5.909049987792969
1789455442,monolith-partial,4.7719879150390625
1789455452,monolith-partial,4.760162353515625
1789455462,monolith-partial,6.2484130859375
1789455472,monolith-partial,4.6955718994140625
1789455482,monolith-partial,4.583251953125
1789455492,monolith-partial,6.231971740722656
1789455502,monolith-partial,4.3414459228515625
1789455512,monolith-partial,5.84210205078125
1789455522,monolith-partial,6.954948425292969
1789455532,monolith-partial,6.516082763671875
1789455542,monolith-partial,4.662330627441406
1789455552,monolith-partial,5.0154876708984375
1789455562,monolith-partial,4.988258361816406
1789455572,monolith-partial,7.208747863769531
1789455582,monolith-partial,5.958770751953125
1789455592,monolith-partial,5.10064697265625
1789455602,monolith-partial,6.2033233642578125
1789455612,monolith-partial,6.547027587890625
1789455622,monolith-partial,5.4163665771484375
1789455632,monolith-partial,5.442291259765625
1789455642,monolith-partial,5.029296875
1789455652,monolith-partial,5.860237121582031
1789455662,monolith-partial,5.251197814941406
1789455672,monolith-partial,4.2055511474609375
1789455682,monolith-partial,5.493507385253906
1789455692,monolith-partial,5.689048767089844
1789455702,monolith-partial,4.265960693359375
1789455712,monolith-partial,3.665191650390625
1789455722,monolith-partial,6.556541442871094
1789454692,products-service,1.4348220825195312
1789454702,products-service,2.327056884765625
1789454712,products-service,1.5415191650390625
1789454722,products-service,2.1736068725585938
1789454732,products-service,1.8269577026367188
1789454742,products-service,2.1161041259765625
1789454752,products-service,2.3902130126953125
1789454762,products-service,2.3788528442382812
1789454772,products-service,2.5783615112304688
1789454782,products-service,3.1417083740234375
1789454792,products-service,3.46405029296875
1789454802,products-service,3.3479690551757812
1789454812,products-service,3.4393386840820312
1789454822,products-service,3.4993972778320312
1789454832,products-service,2.8112411499023438
1789454842,products-service,3.1088714599609375
1789454852,products-service,3.5149993896484375
1789454862,products-service,2.5950164794921875
1789454872,products-service,3.06280517578125
1789454882,products-service,3.77716064453125
1789454892,products-service,2.3726882934570312
1789454902,products-service,4.08477783203125
1789454912,products-service,3.7822341918945312
