timestamp,service,value
1789602357,inventory-service,0.021992038881924744
1789602367,inventory-service,0.021992522542335604
1789602377,inventory-service,0.04398504508467121
1789602387,inventory-service,0.0422880939286369
1789602397,inventory-service,0.03999840006399744
1789602407,inventory-service,0.060001200024000494
1789602417,inventory-service,0.06
1789602427,inventory-service,0.04
1789602437,inventory-service,0.02
1789602447,inventory-service,0.02
1789602457,inventory-service,0
1789602467,inventory-service,0
1789602477,inventory-service,0
1789602487,inventory-service,0
1789602497,inventory-service,0
1789602507,inventory-service,0
1789602517,inventory-service,0
1789602527,inventory-service,0
1789602537,inventory-service,0.02000080003200128
1789602547,inventory-service,0.02
1789602557,inventory-service,0.020001200072004323
1789602567,inventory-service,0.02
1789602577,inventory-service,0.020000400008000165
1789602587,inventory-service,0
1789602597,inventory-service,0
1789602607,inventory-service,0
1789602617,inventory-service,0
1789602627,inventory-service,0
1789602637,inventory-service,0
1789602647,inventory-service,0
1789602657,inventory-service,0
1789602667,inventory-service,0
1789602677,inventory-service,0
1789602687,inventory-service,0
1789602697,inventory-service,0
1789602707,inventory-service,0
1789602717,inventory-service,0
1789602727,inventory-service,0
1789602737,inventory-service,0
1789602747,inventory-service,0
1789602757,inventory-service,0
1789602767,inventory-service,0
1789602777,inventory-service,0
1789602787,inventory-service,0
1789602797,inventory-service,0
1789602807,inventory-service,0
1789602817,inventory-service,0
1789602827,inventory-service,0
1789602837,inventory-service,0
1789602847,inventory-service,0
1789602857,inventory-service,0.02
1789602867,inventory-service,0.02
1789602877,inventory-service,0.01999920003199872
1789602887,inventory-service,0.03999920001599968
1789602897,inventory-service,0.04
1789602907,inventory-service,0.02
1789602917,inventory-service,0.01999960000799984
1789602927,inventory-service,0.02
1789602937,inventory-service,0
1789602947,inventory-service,0
1789602957,inventory-service,0
1789602967,inventory-service,0
1789602977,inventory-service,0
1789602987,inventory-service,0
1789602997,inventory-service,0
1789603007,inventory-service,0
1789603017,inventory-service,0
1789603027,inventory-service,0
1789603037,inventory-service,0
1789603047,inventory-service,0.07999680012799489
1789603057,inventory-service,0.46
1789603067,inventory-service,0.6599868002639947
1789603077,inventory-service,1.28
1789603087,inventory-service,2.1049009019819604
1789603097,inventory-service,2.784824059629052
1789603107,inventory-service,2.839943201135977
1789603117,inventory-service,2.9800596011920244
1789603127,inventory-service,2.54
1789603137,inventory-service,1.72
1789603147,inventory-service,1.5599376024959002
1789603157,inventory-service,1.22
1789603167,inventory-service,1.98
1789603177,inventory-service,1.859962800743985
1789603187,inventory-service,2.160129607776467
1789603197,inventory-service,1.6800336006720136
1789603207,inventory-service,2.1201272076324584
1789603217,inventory-service,1.3199736005279894
1789603227,inventory-service,1.9600392007840162
1789603237,inventory-service,1.859925602975881
1789603247,inventory-service,2.1200424008480176
1789603257,inventory-service,1.9199232030718774
1789603267,inventory-service,1.7400348006960142
1789603277,inventory-service,1.62
1789603287,inventory-service,1.738643857790923
1789603297,inventory-service,2.839943201135977
1789603307,inventory-service,2.599948001039979
1789603317,inventory-service,2.62
1789603327,inventory-service,2.2
1789603337,inventory-service,2.0015612177498454
