stage,run,metric,unit,target,load_level,samples,mean,p95,max
05,3,pool_total_conns,conexoes,orders-service,high,30,10.0,10.0,10.0
05,3,pool_total_conns,conexoes,products-service,low,30,8.9,10.0,10.0
05,3,pool_total_conns,conexoes,products-service,medium,30,10.0,10.0,10.0
05,3,pool_total_conns,conexoes,products-service,high,30,10.0,10.0,10.0
05,3,pool_total_conns,conexoes,users-service,low,30,9.4,10.0,10.0
05,3,pool_total_conns,conexoes,users-service,medium,30,10.0,10.0,10.0
05,3,pool_total_conns,conexoes,users-service,high,30,10.0,10.0,10.0
05,3,pool_wait_per_acquire_ms,ms,inventory-service,low,30,0.007,0.024,0.05
05,3,pool_wait_per_acquire_ms,ms,inventory-service,medium,30,0.002,0.003,0.004
05,3,pool_wait_per_acquire_ms,ms,inventory-service,high,30,0.014,0.023,0.027
05,3,pool_wait_per_acquire_ms,ms,orders-service,low,30,0.005,0.017,0.027
05,3,pool_wait_per_acquire_ms,ms,orders-service,medium,30,0.002,0.003,0.004
05,3,pool_wait_per_acquire_ms,ms,orders-service,high,30,32.315,41.631,43.34
05,3,pool_wait_per_acquire_ms,ms,products-service,low,30,0.003,0.009,0.019
05,3,pool_wait_per_acquire_ms,ms,products-service,medium,30,0.001,0.001,0.002
05,3,pool_wait_per_acquire_ms,ms,products-service,high,30,0.307,0.407,0.427
05,3,pool_wait_per_acquire_ms,ms,users-service,low,30,0.004,0.013,0.028
05,3,pool_wait_per_acquire_ms,ms,users-service,medium,30,0.002,0.002,0.002
05,3,pool_wait_per_acquire_ms,ms,users-service,high,30,0.346,0.506,0.515
05,3,pool_empty_acquire_per_s,por segundo,inventory-service,low,30,0.013,0.052,0.06
05,3,pool_empty_acquire_per_s,por segundo,inventory-service,medium,30,0.007,0.031,0.04
05,3,pool_empty_acquire_per_s,por segundo,inventory-service,high,30,1.886,2.84,2.98
05,3,pool_empty_acquire_per_s,por segundo,orders-service,low,30,0.03,0.109,0.12
05,3,pool_empty_acquire_per_s,por segundo,orders-service,medium,30,0.301,0.652,0.9
05,3,pool_empty_acquire_per_s,por segundo,orders-service,high,30,530.152,629.989,645.407
05,3,pool_empty_acquire_per_s,por segundo,products-service,low,30,0.031,0.087,0.1
05,3,pool_empty_acquire_per_s,por segundo,products-service,medium,30,0.151,0.32,0.32
05,3,pool_empty_acquire_per_s,por segundo,products-service,high,30,195.713,233.421,234.9
05,3,pool_empty_acquire_per_s,por segundo,users-service,low,30,0.034,0.12,0.12
05,3,pool_empty_acquire_per_s,por segundo,users-service,medium,30,0.082,0.248,0.32
05,3,pool_empty_acquire_per_s,por segundo,users-service,high,30,173.68,214.714,219.14
05,3,cpu_percent,percentual de um nucleo,nginx,low,60,14.595,16.703,18.61
05,3,cpu_percent,percentual de um nucleo,nginx,medium,60,46.916,49.699,51.37
05,3,cpu_percent,percentual de um nucleo,nginx,high,60,78.743,111.532,112.0
05,3,memory_mb,MB,nginx,low,60,14.627,15.232,15.66
05,3,memory_mb,MB,nginx,medium,60,16.075,16.64,16.77
05,3,memory_mb,MB,nginx,high,60,21.379,23.361,24.55
05,3,cpu_percent,percentual de um nucleo,orders-service,low,60,32.707,39.806,43.37
05,3,cpu_percent,percentual de um nucleo,orders-service,medium,60,121.212,228.873,235.88
05,3,cpu_percent,percentual de um nucleo,orders-service,high,60,483.214,830.448,895.69
05,3,memory_mb,MB,orders-service,low,60,15.254,16.44,17.28
05,3,memory_mb,MB,orders-service,medium,60,20.662,21.981,22.82
05,3,memory_mb,MB,orders-service,high,60,50.428,56.319,60.61
05,3,cpu_percent,percentual de um nucleo,users-service,low,60,16.344,18.831,20.31
05,3,cpu_percent,percentual de um nucleo,users-service,medium,60,43.724,47.075,48.42
05,3,cpu_percent,percentual de um nucleo,users-service,high,60,61.719,88.134,91.12
05,3,memory_mb,MB,users-service,low,60,12.621,13.884,14.16
05,3,memory_mb,MB,users-service,medium,60,14.162,14.885,15.26
05,3,memory_mb,MB,users-service,high,60,19.648,21.904,23.05
05,3,cpu_percent,percentual de um nucleo,grafana,low,60,0.381,0.89,3.93
05,3,cpu_percent,percentual de um nucleo,grafana,medium,60,0.327,1.153,4.12
05,3,cpu_percent,percentual de um nucleo,grafana,high,60,0.318,1.471,3.76
05,3,memory_mb,MB,grafana,low,60,44.853,46.03,46.03
05,3,memory_mb,MB,grafana,medium,60,43.099,43.2,43.2
05,3,memory_mb,MB,grafana,high,60,42.95,42.99,43.15
05,3,cpu_percent,percentual de um nucleo,products-service,low,60,15.963,19.148,20.5
05,3,cpu_percent,percentual de um nucleo,products-service,medium,60,44.287,48.032,50.36
05,3,cpu_percent,percentual de um nucleo,products-service,high,60,73.285,100.186,105.78
05,3,memory_mb,MB,products-service,low,60,13.331,14.78,15.59
05,3,memory_mb,MB,products-service,medium,60,14.956,15.884,16.31
05,3,memory_mb,MB,products-service,high,60,20.087,21.716,22.22
05,3,cpu_percent,percentual de um nucleo,inventory-service,low,60,3.99,4.84,5.69
05,3,cpu_percent,percentual de um nucleo,inventory-service,medium,60,11.489,13.022,13.39
05,3,cpu_percent,percentual de um nucleo,inventory-service,high,60,18.342,23.691,25.67
05,3,memory_mb,MB,inventory-service,low,60,9.867,10.641,11.17
05,3,memory_mb,MB,inventory-service,medium,60,11.798,12.621,13.07
05,3,memory_mb,MB,inventory-service,high,60,14.503,15.862,16.11
05,3,cpu_percent,percentual de um nucleo,postgres,low,60,23.397,27.104,27.39
05,3,cpu_percent,percentual de um nucleo,postgres,medium,60,65.621,68.839,70.85
05,3,cpu_percent,percentual de um nucleo,postgres,high,60,122.55,169.314,190.56
05,3,memory_mb,MB,postgres,low,60,90.111,96.88,97.44
05,3,memory_mb,MB,postgres,medium,60,108.727,118.245,119.6
05,3,memory_mb,MB,postgres,high,60,141.438,153.325,155.2
05,3,cpu_percent,percentual de um nucleo,prometheus,low,60,0.049,0.091,0.11
05,3,cpu_percent,percentual de um nucleo,prometheus,medium,60,0.04,0.07,0.08
05,3,cpu_percent,percentual de um nucleo,prometheus,high,60,0.16,0.91,1.04
05,3,memory_mb,MB,prometheus,low,60,40.69,43.101,43.11
05,3,memory_mb,MB,prometheus,medium,60,38.678,39.25,39.25
05,3,memory_mb,MB,prometheus,high,60,39.193,40.17,40.41
05,3,cpu_percent,percentual de um nucleo,cadvisor,low,60,0.442,3.047,6.43
05,3,cpu_percent,percentual de um nucleo,cadvisor,medium,60,0.381,2.678,3.93
05,3,cpu_percent,percentual de um nucleo,cadvisor,high,60,0.214,1.141,4.96
05,3,memory_mb,MB,cadvisor,low,60,18.272,19.383,19.74
05,3,memory_mb,MB,cadvisor,medium,60,20.251,21.78,22.08
05,3,memory_mb,MB,cadvisor,high,60,20.484,22.55,23.52
