timestamp,service,value
1789602357,inventory-service,1
1789602367,inventory-service,1
1789602377,inventory-service,2
1789602387,inventory-service,3
1789602397,inventory-service,3
1789602407,inventory-service,4
1789602417,inventory-service,4
1789602427,inventory-service,4
1789602437,inventory-service,3
1789602447,inventory-service,4
1789602457,inventory-service,4
1789602467,inventory-service,4
1789602477,inventory-service,4
1789602487,inventory-service,4
1789602497,inventory-service,4
1789602507,inventory-service,4
1789602517,inventory-service,4
1789602527,inventory-service,4
1789602537,inventory-service,5
1789602547,inventory-service,5
1789602557,inventory-service,5
1789602567,inventory-service,5
1789602577,inventory-service,5
1789602587,inventory-service,3
1789602597,inventory-service,5
1789602607,inventory-service,5
1789602617,inventory-service,5
1789602627,inventory-service,5
1789602637,inventory-service,5
1789602647,inventory-service,5
1789602657,inventory-service,5
1789602667,inventory-service,5
1789602677,inventory-service,5
1789602687,inventory-service,5
1789602697,inventory-service,4
1789602707,inventory-service,5
1789602717,inventory-service,5
1789602727,inventory-service,5
1789602737,inventory-service,5
1789602747,inventory-service,5
1789602757,inventory-service,5
1789602767,inventory-service,5
1789602777,inventory-service,5
1789602787,inventory-service,5
1789602797,inventory-service,5
1789602807,inventory-service,5
1789602817,inventory-service,5
1789602827,inventory-service,5
1789602837,inventory-service,5
1789602847,inventory-service,5
1789602857,inventory-service,6
1789602867,inventory-service,6
1789602877,inventory-service,6
1789602887,inventory-service,7
1789602897,inventory-service,7
1789602907,inventory-service,7
1789602917,inventory-service,7
1789602927,inventory-service,7
1789602937,inventory-service,7
1789602947,inventory-service,7
1789602957,inventory-service,7
1789602967,inventory-service,7
1789602977,inventory-service,7
1789602987,inventory-service,7
1789602997,inventory-service,7
1789603007,inventory-service,7
1789603017,inventory-service,7
1789603027,inventory-service,7
1789603037,inventory-service,7
1789603047,inventory-service,10
1789603057,inventory-service,10
1789603067,inventory-service,9
1789603077,inventory-service,9
1789603087,inventory-service,10
1789603097,inventory-service,7
1789603107,inventory-service,10
1789603117,inventory-service,9
1789603127,inventory-service,10
1789603137,inventory-service,10
1789603147,inventory-service,7
1789603157,inventory-service,10
1789603167,inventory-service,9
1789603177,inventory-service,8
1789603187,inventory-service,10
1789603197,inventory-service,9
1789603207,inventory-service,8
1789603217,inventory-service,10
1789603227,inventory-service,2
1789603237,inventory-service,10
1789603247,inventory-service,10
1789603257,inventory-service,9
1789603267,inventory-service,10
1789603277,inventory-service,10
1789603287,inventory-service,0
1789603297,inventory-service,10
1789603307,inventory-service,7
1789603317,inventory-service,10
1789603327,inventory-service,10
1789603337,inventory-service,10
1789603347,inventory-service,10
1789603357,inventory-service,10
1789603367,inventory-service,10
1789603377,inventory-service,10
1789603387,inventory-service,10
1789602357,orders-service,1
1789602367,orders-service,3
1789602377,orders-service,4
1789602387,orders-service,6
1789602397,orders-service,6
1789602407,orders-service,7
1789602417,orders-service,9
1789602427,orders-service,9
1789602437,orders-service,9
1789602447,orders-service,9
1789602457,orders-service,10
1789602467,orders-service,10
1789602477,orders-service,10
1789602487,orders-service,10
1789602497,orders-service,10
1789602507,orders-service,10
1789602517,orders-service,10
1789602527,orders-service,10
1789602537,orders-service,10
1789602547,orders-service,10
1789602557,orders-service,9
1789602567,orders-service,10
1789602577,orders-service,10
1789602587,orders-service,10
1789602597,orders-service,10
1789602607,orders-service,10
1789602617,orders-service,10
1789602627,orders-service,10
1789602637,orders-service,10
1789602647,orders-service,10
1789602657,orders-service,9
1789602667,orders-service,10
1789602677,orders-service,9
1789602687,orders-service,10
1789602697,orders-service,10
1789602707,orders-service,8
1789602717,orders-service,10
1789602727,orders-service,10
1789602737,orders-service,8
1789602747,orders-service,7
1789602757,orders-service,10
1789602767,orders-service,6
1789602777,orders-service,10
1789602787,orders-service,9
1789602797,orders-service,9
1789602807,orders-service,9
1789602817,orders-service,9
1789602827,orders-service,10
1789602837,orders-service,8
1789602847,orders-service,10
1789602857,orders-service,9
1789602867,orders-service,9
1789602877,orders-service,10
1789602887,orders-service,9
1789602897,orders-service,10
1789602907,orders-service,9
1789602917,orders-service,10
1789602927,orders-service,8
1789602937,orders-service,10
1789602947,orders-service,9
1789602957,orders-service,10
1789602967,orders-service,10
1789602977,orders-service,9
1789602987,orders-service,10
1789602997,orders-service,10
1789603007,orders-service,10
1789603017,orders-service,10
1789603027,orders-service,4
1789603037,orders-service,7
1789603047,orders-service,0
1789603057,orders-service,1
1789603067,orders-service,3
1789603077,orders-service,0
1789603087,orders-service,0
1789603097,orders-service,2
1789603107,orders-service,0
1789603117,orders-service,2
1789603127,orders-service,2
1789603137,orders-service,0
1789603147,orders-service,1
1789603157,orders-service,3
1789603167,orders-service,1
1789603177,orders-service,0
1789603187,orders-service,0
1789603197,orders-service,4
1789603207,orders-service,1
1789603217,orders-service,0
1789603227,orders-service,0
1789603237,orders-service,0
1789603247,orders-service,7
1789603257,orders-service,0
1789603267,orders-service,6
1789603277,orders-service,3
1789603287,orders-service,5
1789603297,orders-service,2
1789603307,orders-service,2
1789603317,orders-service,0
1789603327,orders-service,2
1789603337,orders-service,1
1789603347,orders-service,5
1789603357,orders-service,1
1789603367,orders-service,10
1789603377,orders-service,10
1789603387,orders-service,10
1789602357,products-service,1
1789602367,products-service,2
1789602377,products-service,4
1789602387,products-service,5
1789602397,products-service,5
1789602407,products-service,6
1789602417,products-service,6
1789602427,products-service,7
1789602437,products-service,8
1789602447,products-service,8
1789602457,products-service,8
1789602467,products-service,9
1789602477,products-service,9
1789602487,products-service,9
1789602497,products-service,9
1789602507,products-service,9
1789602517,products-service,9
1789602527,products-service,10
1789602537,products-service,10
1789602547,products-service,10
