timestamp,service,value
1789602357,inventory-service,0.030674354700855347
1789602367,inventory-service,0.19633723529411493
1789602377,inventory-service,0.09517957865168541
1789602387,inventory-service,0.050390634472963
1789602397,inventory-service,0.025344469570863466
1789602407,inventory-service,0.022040924589471156
1789602417,inventory-service,0.017213850369322083
1789602427,inventory-service,0.009732355412522828
1789602437,inventory-service,0.004966800404040405
1789602447,inventory-service,0.005251285599356396
1789602457,inventory-service,0.002612999594155845
1789602467,inventory-service,0.0025873520782396103
1789602477,inventory-service,0.0025523834154351395
1789602487,inventory-service,0.002522553322395408
1789602497,inventory-service,0.002259078720787209
1789602507,inventory-service,0.0023350317394888694
1789602517,inventory-service,0.002363325978351372
1789602527,inventory-service,0.0023861351129363458
1789602537,inventory-service,0.005747873054873055
1789602547,inventory-service,0.005734968595041323
1789602557,inventory-service,0.005741592393551056
1789602567,inventory-service,0.005790172144617914
1789602577,inventory-service,0.005932863731656186
1789602587,inventory-service,0.0024923810912119942
1789602597,inventory-service,0.0024691609388097216
1789602607,inventory-service,0.0024167816043679136
1789602617,inventory-service,0.0023368672826543464
1789602627,inventory-service,0.0022931620274200216
1789602637,inventory-service,0.002277128023352797
1789602647,inventory-service,0.0023260541892455213
1789602657,inventory-service,0.002380173355399256
1789602667,inventory-service,0.002401089515126399
1789602677,inventory-service,0.0024239962295768743
1789602687,inventory-service,0.002455501479915431
1789602697,inventory-service,0.002476031211498975
1789602707,inventory-service,0.002354276513825688
1789602717,inventory-service,0.0022954320337197067
1789602727,inventory-service,0.002188978176902278
1789602737,inventory-service,0.002199301915020946
1789602747,inventory-service,0.0021618573549424705
1789602757,inventory-service,0.0021344423539706855
1789602767,inventory-service,0.0021121670977754777
1789602777,inventory-service,0.002203577307890666
1789602787,inventory-service,0.0022201079516079
1789602797,inventory-service,0.002293921654197839
1789602807,inventory-service,0.002285235361533652
1789602817,inventory-service,0.0022689339906590547
1789602827,inventory-service,0.0022067593416830547
1789602837,inventory-service,0.002111942574257424
1789602847,inventory-service,0.0019700765190525226
1789602857,inventory-service,0.0028546840140991096
1789602867,inventory-service,0.00282003544990095
1789602877,inventory-service,0.002780475595913736
1789602887,inventory-service,0.0034342605474377464
1789602897,inventory-service,0.003504203663458553
1789602907,inventory-service,0.0026619988653945317
1789602917,inventory-service,0.0027831541411837872
1789602927,inventory-service,0.002842855397786593
1789602937,inventory-service,0.002269314336320064
1789602947,inventory-service,0.0023238076483425144
1789602957,inventory-service,0.002307374585406304
1789602967,inventory-service,0.0022404494612621867
1789602977,inventory-service,0.0021909612956638722
1789602987,inventory-service,0.0021446580558149185
1789602997,inventory-service,0.002065325822863669
1789603007,inventory-service,0.002064407860624286
1789603017,inventory-service,0.0020845105768238577
1789603027,inventory-service,0.0021284483391073986
1789603037,inventory-service,0.002175639894914618
1789603047,inventory-service,0.010687119476672426
1789603057,inventory-service,0.020233436878832733
1789603067,inventory-service,0.018467528255376845
1789603077,inventory-service,0.019328557544903327
1789603087,inventory-service,0.026846244046613746
1789603097,inventory-service,0.024097815206155965
1789603107,inventory-service,0.016689521148916336
1789603117,inventory-service,0.017784589460063522
1789603127,inventory-service,0.015183705654878664
1789603137,inventory-service,0.007585344079655542
1789603147,inventory-service,0.006379776230918079
1789603157,inventory-service,0.005832124172742568
1789603167,inventory-service,0.007093413183923163
1789603177,inventory-service,0.007418736568457539
1789603187,inventory-service,0.008257865087124047
1789603197,inventory-service,0.00683143793047345
1789603207,inventory-service,0.0123543484177557
1789603217,inventory-service,0.010902651448639148
1789603227,inventory-service,0.012132045457174251
1789603237,inventory-service,0.011638317493840195
1789603247,inventory-service,0.012675499700455312
1789603257,inventory-service,0.006390055298237686
1789603267,inventory-service,0.006173511525257484
1789603277,inventory-service,0.012744272771899202
1789603287,inventory-service,0.013444574577394765
1789603297,inventory-service,0.02262177223390351
1789603307,inventory-service,0.022562867895011305
1789603317,inventory-service,0.02229235905475237
1789603327,inventory-service,0.013757725881388357
1789603337,inventory-service,0.014170173284800356
1789603347,inventory-service,0.005441167400144836
1789603357,inventory-service,0.005631465570577441
1789603367,inventory-service,0.007014281397032212
1789603377,inventory-service,0.007396828507639706
1789603387,inventory-service,0.006385955143960667
1789602357,orders-service,0.007039497153887578
1789602367,orders-service,0.13361687963340418
1789602377,orders-service,0.04553984885186069
1789602387,orders-service,0.027193084847608014
1789602397,orders-service,0.017742979017839774
1789602407,orders-service,0.015156707843088589
1789602417,orders-service,0.013614097904596454
1789602427,orders-service,0.009923378403777194
1789602437,orders-service,0.007463082849078532
1789602447,orders-service,0.007444852030625833
1789602457,orders-service,0.00794826782464847
1789602467,orders-service,0.003945546267174308
1789602477,orders-service,0.003937740056114868
1789602487,orders-service,0.0037803349867724864
1789602497,orders-service,0.003790195142101785
1789602507,orders-service,0.0022116589211618283
1789602517,orders-service,0.002328683533734135
1789602527,orders-service,0.0024072304062025965
1789602537,orders-service,0.002159932910547396
1789602547,orders-service,0.0021931806505421183
1789602557,orders-service,0.0019789704013377916
1789602567,orders-service,0.001814805860805861
1789602577,orders-service,0.001784521950402146
1789602587,orders-service,0.0018897159205654682
1789602597,orders-service,0.0019040591281109084
1789602607,orders-service,0.0017966624289059861
1789602617,orders-service,0.001814181955391579
1789602627,orders-service,0.0018013146980756475
1789602637,orders-service,0.0017417737518784424
1789602647,orders-service,0.001680691908192325
1789602657,orders-service,0.0017448546908848557
1789602667,orders-service,0.0018971633954034588
1789602677,orders-service,0.0018680686502659538
