timestamp,service,value
1790053371,inventory-service,0.019587487512976714
1790053381,inventory-service,0.01958672020370189
1790053391,inventory-service,0.01958672020370189
1790053401,inventory-service,0.05876016061110567
1790053411,inventory-service,0.044492150392480376
1790053421,inventory-service,0.03999840006399744
1790053431,inventory-service,0.06
1790053441,inventory-service,0.06
1790053451,inventory-service,0.02
1790053461,inventory-service,0.02000080003200128
1790053471,inventory-service,0.02000080003200128
1790053481,inventory-service,0
1790053491,inventory-service,0
1790053501,inventory-service,0
1790053511,inventory-service,0
1790053521,inventory-service,0
1790053531,inventory-service,0
1790053541,inventory-service,0
1790053551,inventory-service,0
1790053561,inventory-service,0
1790053571,inventory-service,0
1790053581,inventory-service,0
1790053591,inventory-service,0
1790053601,inventory-service,0
1790053611,inventory-service,0
1790053621,inventory-service,0
1790053631,inventory-service,0
1790053641,inventory-service,0
1790053651,inventory-service,0
1790053661,inventory-service,0
1790053671,inventory-service,0
1790053681,inventory-service,0
1790053691,inventory-service,0
1790053701,inventory-service,0
1790053711,inventory-service,0.02000080003200128
1790053721,inventory-service,0.02
1790053731,inventory-service,0.01999920003199872
1790053741,inventory-service,0.02
1790053751,inventory-service,0.02000080003200128
1790053761,inventory-service,0
1790053771,inventory-service,0
1790053781,inventory-service,0
1790053791,inventory-service,0
1790053801,inventory-service,0
1790053811,inventory-service,0
1790053821,inventory-service,0.02
1790053831,inventory-service,0.02
1790053841,inventory-service,0.02
1790053851,inventory-service,0.02000040000800016
1790053861,inventory-service,0.02
1790053871,inventory-service,0
1790053881,inventory-service,0
1790053891,inventory-service,0
1790053901,inventory-service,0
1790053911,inventory-service,0
1790053921,inventory-service,0
1790053931,inventory-service,0
1790053941,inventory-service,0
1790053951,inventory-service,0
1790053961,inventory-service,0
1790053971,inventory-service,0
1790053981,inventory-service,0
1790053991,inventory-service,0
1790054001,inventory-service,0
1790054011,inventory-service,0
1790054021,inventory-service,0
1790054031,inventory-service,0
1790054041,inventory-service,0
1790054051,inventory-service,0.01999880007199568
1790054061,inventory-service,0.1
1790054071,inventory-service,0.23999040038398467
1790054081,inventory-service,0.24000960038401536
1790054091,inventory-service,0.24000480009600195
1790054101,inventory-service,0.22
1790054111,inventory-service,0.28000560011200226
1790054121,inventory-service,0.14000560022400896
1790054131,inventory-service,0.24
1790054141,inventory-service,0.24
1790054151,inventory-service,0.23999040038398467
1790054161,inventory-service,0.1
1790054171,inventory-service,0.09999400035997841
1790054181,inventory-service,0
1790054191,inventory-service,0.11999760004799903
1790054201,inventory-service,0.12000720043202594
1790054211,inventory-service,0.11999760004799903
1790054221,inventory-service,0.28001680100806053
1790054231,inventory-service,0.4599908001839963
1790054241,inventory-service,0.3600072001440029
1790054251,inventory-service,0.35997840129592223
1790054261,inventory-service,0.3600216012960778
1790054271,inventory-service,0.1999920003199872
1790054281,inventory-service,0.01999960000799984
1790054291,inventory-service,0
1790054301,inventory-service,0
1790054311,inventory-service,0
1790054321,inventory-service,0
1790054331,inventory-service,0
1790054341,inventory-service,0.059998800023999516
1790054351,inventory-service,0.06000120002400049
1790054361,inventory-service,0.11999520019199234
