timestamp,container,service,cpu_percent,memory_mb
1789447196.348,research-api-nginx-1,nginx,2.24,13.14
1789447196.348,research-api-api-1,api,3.99,6.992
1789447196.348,research-api-grafana-1,grafana,0.04,44.7
1789447196.348,research-api-postgres-1,postgres,3.26,30.49
1789447196.348,research-api-prometheus-1,prometheus,0.0,25.91
1789447196.348,research-api-cadvisor-1,cadvisor,0.0,15.44
1789447201.372,research-api-nginx-1,nginx,6.89,13.76
1789447201.372,research-api-api-1,api,13.19,10.75
1789447201.372,research-api-grafana-1,grafana,0.07,44.73
1789447201.372,research-api-postgres-1,postgres,5.99,32.3
1789447201.372,research-api-prometheus-1,prometheus,0.0,26.05
1789447201.372,research-api-cadvisor-1,cadvisor,0.0,15.68
1789447206.364,research-api-nginx-1,nginx,11.13,14.01
1789447206.364,research-api-api-1,api,22.28,11.36
1789447206.364,research-api-grafana-1,grafana,0.04,44.74
1789447206.364,research-api-postgres-1,postgres,11.48,33.16
1789447206.364,research-api-prometheus-1,prometheus,0.0,26.94
1789447206.364,research-api-cadvisor-1,cadvisor,0.0,15.82
1789447211.35,research-api-nginx-1,nginx,13.47,13.97
1789447211.35,research-api-api-1,api,28.54,10.73
1789447211.35,research-api-grafana-1,grafana,0.04,44.74
1789447211.35,research-api-postgres-1,postgres,13.77,40.33
1789447211.35,research-api-prometheus-1,prometheus,0.0,26.98
1789447211.35,research-api-cadvisor-1,cadvisor,1.05,16.89
1789447216.361,research-api-nginx-1,nginx,15.21,13.8
1789447216.361,research-api-api-1,api,33.62,13.33
1789447216.361,research-api-grafana-1,grafana,0.06,44.73
1789447216.361,research-api-postgres-1,postgres,20.15,47.05
1789447216.361,research-api-prometheus-1,prometheus,0.0,27.3
1789447216.361,research-api-cadvisor-1,cadvisor,0.0,16.55
1789447221.356,research-api-nginx-1,nginx,21.74,14.08
1789447221.356,research-api-api-1,api,51.12,14.33
1789447221.356,research-api-grafana-1,grafana,0.05,44.74
1789447221.356,research-api-postgres-1,postgres,27.08,56.66
1789447221.356,research-api-prometheus-1,prometheus,0.0,27.72
1789447221.356,research-api-cadvisor-1,cadvisor,0.0,17.31
1789447226.363,research-api-nginx-1,nginx,19.81,14.23
1789447226.363,research-api-api-1,api,38.24,15.61
1789447226.363,research-api-grafana-1,grafana,0.04,44.76
1789447226.363,research-api-postgres-1,postgres,21.32,59.16
1789447226.363,research-api-prometheus-1,prometheus,0.0,27.86
1789447226.363,research-api-cadvisor-1,cadvisor,0.0,17.39
1789447231.346,research-api-nginx-1,nginx,22.24,13.83
1789447231.346,research-api-api-1,api,44.18,16.36
1789447231.346,research-api-grafana-1,grafana,0.05,44.76
1789447231.346,research-api-postgres-1,postgres,24.36,59.83
1789447231.346,research-api-prometheus-1,prometheus,0.0,28.14
1789447231.346,research-api-cadvisor-1,cadvisor,0.0,18.48
1789447236.365,research-api-nginx-1,nginx,20.26,15.1
1789447236.365,research-api-api-1,api,51.25,16.9
1789447236.365,research-api-grafana-1,grafana,0.04,44.57
1789447236.365,research-api-postgres-1,postgres,33.14,59.22
1789447236.365,research-api-prometheus-1,prometheus,0.0,28.89
1789447236.365,research-api-cadvisor-1,cadvisor,0.0,17.25
1789447241.376,research-api-nginx-1,nginx,25.49,14.37
1789447241.376,research-api-api-1,api,50.25,16.6
1789447241.376,research-api-grafana-1,grafana,0.07,44.57
1789447241.376,research-api-postgres-1,postgres,33.1,59.5
1789447241.376,research-api-prometheus-1,prometheus,0.0,29.16
1789447241.376,research-api-cadvisor-1,cadvisor,0.0,17.38
1789447246.375,research-api-nginx-1,nginx,27.12,14.72
1789447246.375,research-api-api-1,api,51.28,17.96
1789447246.375,research-api-grafana-1,grafana,0.11,44.59
1789447246.375,research-api-postgres-1,postgres,31.99,60.06
1789447246.375,research-api-prometheus-1,prometheus,0.0,29.24
1789447246.375,research-api-cadvisor-1,cadvisor,0.0,17.38
1789447251.376,research-api-nginx-1,nginx,26.57,14.65
1789447251.376,research-api-api-1,api,51.68,17.21
1789447251.376,research-api-grafana-1,grafana,0.06,44.6
1789447251.376,research-api-postgres-1,postgres,37.26,60.08
1789447251.376,research-api-prometheus-1,prometheus,0.0,29.24
1789447251.376,research-api-cadvisor-1,cadvisor,0.0,16.45
1789447256.376,research-api-nginx-1,nginx,29.61,14.95
1789447256.376,research-api-api-1,api,56.78,17.23
1789447256.376,research-api-grafana-1,grafana,0.04,44.6
1789447256.376,research-api-postgres-1,postgres,34.05,59.39
1789447256.376,research-api-prometheus-1,prometheus,0.0,29.88
1789447256.376,research-api-cadvisor-1,cadvisor,0.0,16.45
1789447261.367,research-api-nginx-1,nginx,29.45,15.45
1789447261.367,research-api-api-1,api,55.96,17.02
1789447261.367,research-api-grafana-1,grafana,0.1,44.6
1789447261.367,research-api-postgres-1,postgres,30.61,60.8
1789447261.367,research-api-prometheus-1,prometheus,0.0,29.88
1789447261.367,research-api-cadvisor-1,cadvisor,0.0,16.8
1789447266.353,research-api-nginx-1,nginx,26.38,15.05
1789447266.353,research-api-api-1,api,50.91,17.16
1789447266.353,research-api-grafana-1,grafana,0.03,44.61
1789447266.353,research-api-postgres-1,postgres,28.33,59.91
1789447266.353,research-api-prometheus-1,prometheus,0.0,29.9
1789447266.353,research-api-cadvisor-1,cadvisor,0.4,17.05
1789447271.367,research-api-nginx-1,nginx,22.35,15.87
1789447271.367,research-api-api-1,api,55.38,16.72
1789447271.367,research-api-grafana-1,grafana,0.05,44.61
1789447271.367,research-api-postgres-1,postgres,29.2,60.57
1789447271.367,research-api-prometheus-1,prometheus,0.0,30.15
1789447271.367,research-api-cadvisor-1,cadvisor,0.0,17.02
1789447276.374,research-api-nginx-1,nginx,24.79,15.95
1789447276.374,research-api-api-1,api,53.54,17.59
1789447276.374,research-api-grafana-1,grafana,0.07,44.64
1789447276.374,research-api-postgres-1,postgres,30.68,60.71
1789447276.374,research-api-prometheus-1,prometheus,0.0,30.27
1789447276.374,research-api-cadvisor-1,cadvisor,0.0,17.02
1789447281.368,research-api-nginx-1,nginx,29.52,15.99
1789447281.368,research-api-api-1,api,54.76,17.52
1789447281.368,research-api-grafana-1,grafana,0.05,44.64
1789447281.368,research-api-postgres-1,postgres,28.51,60.2
1789447281.368,research-api-prometheus-1,prometheus,0.0,30.28
1789447281.368,research-api-cadvisor-1,cadvisor,0.0,17.04
1789447286.37,research-api-nginx-1,nginx,26.67,15.46
1789447286.37,research-api-api-1,api,48.38,17.89
1789447286.37,research-api-grafana-1,grafana,0.1,44.65
1789447286.37,research-api-postgres-1,postgres,27.9,60.93
1789447286.37,research-api-prometheus-1,prometheus,0.0,30.39
1789447286.37,research-api-cadvisor-1,cadvisor,0.0,17.04
1789447291.372,research-api-nginx-1,nginx,20.87,15.48
1789447291.372,research-api-api-1,api,58.03,18.16
1789447291.372,research-api-grafana-1,grafana,0.09,44.66
1789447291.372,research-api-postgres-1,postgres,30.82,60.43
1789447291.372,research-api-prometheus-1,prometheus,0.0,30.4
1789447291.372,research-api-cadvisor-1,cadvisor,0.0,17.31
1789447296.37,research-api-nginx-1,nginx,28.14,15.72
1789447296.37,research-api-api-1,api,54.63,18.62
1789447296.37,research-api-grafana-1,grafana,0.04,45.36
1789447296.37,research-api-postgres-1,postgres,32.17,61.52
1789447296.37,research-api-prometheus-1,prometheus,0.0,31.07
1789447296.37,research-api-cadvisor-1,cadvisor,0.0,17.34
1789447301.368,research-api-nginx-1,nginx,29.43,15.74
1789447301.368,research-api-api-1,api,59.14,17.93
1789447301.368,research-api-grafana-1,grafana,0.07,45.36
1789447301.368,research-api-postgres-1,postgres,33.54,61.16
1789447301.368,research-api-prometheus-1,prometheus,0.0,31.07
1789447301.368,research-api-cadvisor-1,cadvisor,0.34,18.14
