timestamp,container,service,cpu_percent,memory_mb
1789453628.581,research-api-nginx-1,nginx,2.37,12.82
1789453628.581,research-api-products-service-1,products-service,1.57,7.316
1789453628.581,research-api-monolith-partial-1,monolith-partial,1.24,5.797
1789453628.581,research-api-users-service-1,users-service,1.43,6.195
1789453628.581,research-api-grafana-1,grafana,0.04,50.28
1789453628.581,research-api-postgres-1,postgres,1.85,31.66
1789453628.581,research-api-prometheus-1,prometheus,0.0,26.41
1789453628.581,research-api-cadvisor-1,cadvisor,0.0,15.7
1789453633.577,research-api-nginx-1,nginx,7.46,14.64
1789453633.577,research-api-products-service-1,products-service,3.23,7.961
1789453633.577,research-api-monolith-partial-1,monolith-partial,7.77,9.469
1789453633.577,research-api-users-service-1,users-service,4.16,7.0
1789453633.577,research-api-grafana-1,grafana,0.04,50.36
1789453633.577,research-api-postgres-1,postgres,9.03,37.69
1789453633.577,research-api-prometheus-1,prometheus,0.0,26.43
1789453633.577,research-api-cadvisor-1,cadvisor,0.0,16.61
1789453638.579,research-api-nginx-1,nginx,11.85,14.45
1789453638.579,research-api-products-service-1,products-service,7.66,8.836
1789453638.579,research-api-monolith-partial-1,monolith-partial,12.53,10.3
1789453638.579,research-api-users-service-1,users-service,6.42,8.656
1789453638.579,research-api-grafana-1,grafana,0.06,50.36
1789453638.579,research-api-postgres-1,postgres,11.7,40.21
1789453638.579,research-api-prometheus-1,prometheus,0.0,27.94
1789453638.579,research-api-cadvisor-1,cadvisor,0.0,16.47
1789453643.578,research-api-nginx-1,nginx,15.32,14.01
1789453643.578,research-api-products-service-1,products-service,9.13,8.949
1789453643.578,research-api-monolith-partial-1,monolith-partial,16.17,10.08
1789453643.578,research-api-users-service-1,users-service,6.61,9.246
1789453643.578,research-api-grafana-1,grafana,0.04,50.42
1789453643.578,research-api-postgres-1,postgres,16.96,47.93
1789453643.578,research-api-prometheus-1,prometheus,0.0,28.03
1789453643.578,research-api-cadvisor-1,cadvisor,0.0,17.01
1789453648.568,research-api-nginx-1,nginx,18.25,14.73
1789453648.568,research-api-products-service-1,products-service,13.71,10.04
1789453648.568,research-api-monolith-partial-1,monolith-partial,18.41,11.21
1789453648.568,research-api-users-service-1,users-service,8.38,9.684
1789453648.568,research-api-grafana-1,grafana,0.06,50.42
1789453648.568,research-api-postgres-1,postgres,17.97,50.95
1789453648.568,research-api-prometheus-1,prometheus,0.0,28.85
1789453648.568,research-api-cadvisor-1,cadvisor,0.0,17.01
