stage,run,metric,unit,target,load_level,samples,mean,p95,max
02,1,goroutines,goroutines,users-service,low,30,9.367,10.0,11.0
02,1,goroutines,goroutines,users-service,medium,30,9.9,14.55,17.0
02,1,goroutines,goroutines,users-service,high,30,33.833,64.75,73.0
02,1,heap_alloc_mb,MB,cadvisor,low,30,6.413,8.334,9.233
02,1,heap_alloc_mb,MB,cadvisor,medium,30,6.841,8.843,9.325
02,1,heap_alloc_mb,MB,cadvisor,high,30,6.928,9.078,9.472
02,1,heap_alloc_mb,MB,prometheus,low,30,19.99,24.237,24.759
02,1,heap_alloc_mb,MB,prometheus,medium,30,19.288,23.304,23.777
02,1,heap_alloc_mb,MB,prometheus,high,30,20.363,23.162,23.515
02,1,heap_alloc_mb,MB,monolith-partial,low,30,4.327,5.254,5.345
02,1,heap_alloc_mb,MB,monolith-partial,medium,30,4.456,5.255,5.306
02,1,heap_alloc_mb,MB,monolith-partial,high,30,6.552,8.806,9.809
02,1,heap_alloc_mb,MB,users-service,low,30,2.041,2.625,2.673
02,1,heap_alloc_mb,MB,users-service,medium,30,2.206,2.868,3.002
02,1,heap_alloc_mb,MB,users-service,high,30,3.352,4.12,4.301
02,1,gc_pause_ms,ms,cadvisor,low,30,0.135,0.226,0.23
02,1,gc_pause_ms,ms,cadvisor,medium,30,0.161,0.25,0.251
02,1,gc_pause_ms,ms,cadvisor,high,30,0.33,0.866,0.893
02,1,gc_pause_ms,ms,prometheus,low,30,0.053,0.133,0.133
02,1,gc_pause_ms,ms,prometheus,medium,30,0.047,0.125,0.125
02,1,gc_pause_ms,ms,prometheus,high,30,0.2,1.088,1.088
02,1,gc_pause_ms,ms,monolith-partial,low,30,0.428,0.529,0.534
02,1,gc_pause_ms,ms,monolith-partial,medium,30,0.276,0.305,0.331
02,1,gc_pause_ms,ms,monolith-partial,high,30,2.187,2.456,2.507
02,1,gc_pause_ms,ms,users-service,low,30,0.336,0.578,0.583
02,1,gc_pause_ms,ms,users-service,medium,30,0.214,0.254,0.255
02,1,gc_pause_ms,ms,users-service,high,30,1.347,1.697,1.711
02,1,pool_acquired_conns,conexoes,monolith-partial,low,30,0.4,2.55,3.0
02,1,pool_acquired_conns,conexoes,monolith-partial,medium,30,0.933,3.55,5.0
02,1,pool_acquired_conns,conexoes,monolith-partial,high,30,8.233,14.0,14.0
02,1,pool_acquired_conns,conexoes,users-service,low,30,0.0,0.0,0.0
02,1,pool_acquired_conns,conexoes,users-service,medium,30,0.167,1.1,3.0
02,1,pool_acquired_conns,conexoes,users-service,high,30,0.967,3.1,10.0
02,1,pool_idle_conns,conexoes,monolith-partial,low,30,13.4,14.0,14.0
02,1,pool_idle_conns,conexoes,monolith-partial,medium,30,13.067,14.0,14.0
02,1,pool_idle_conns,conexoes,monolith-partial,high,30,5.767,14.0,14.0
02,1,pool_idle_conns,conexoes,users-service,low,30,7.5,8.0,8.0
02,1,pool_idle_conns,conexoes,users-service,medium,30,8.833,10.0,10.0
02,1,pool_idle_conns,conexoes,users-service,high,30,13.0,14.0,14.0
02,1,pool_total_conns,conexoes,monolith-partial,low,30,13.8,14.0,14.0
02,1,pool_total_conns,conexoes,monolith-partial,medium,30,14.0,14.0,14.0
02,1,pool_total_conns,conexoes,monolith-partial,high,30,14.0,14.0,14.0
02,1,pool_total_conns,conexoes,users-service,low,30,7.5,8.0,8.0
02,1,pool_total_conns,conexoes,users-service,medium,30,9.0,10.0,10.0
02,1,pool_total_conns,conexoes,users-service,high,30,13.967,14.0,14.0
02,1,pool_wait_per_acquire_ms,ms,monolith-partial,low,30,0.004,0.016,0.021
02,1,pool_wait_per_acquire_ms,ms,monolith-partial,medium,30,0.001,0.002,0.002
02,1,pool_wait_per_acquire_ms,ms,monolith-partial,high,30,1.977,2.488,2.585
02,1,pool_wait_per_acquire_ms,ms,users-service,low,30,0.005,0.014,0.03
02,1,pool_wait_per_acquire_ms,ms,users-service,medium,30,0.002,0.002,0.002
02,1,pool_wait_per_acquire_ms,ms,users-service,high,30,0.025,0.045,0.05
02,1,pool_empty_acquire_per_s,por segundo,monolith-partial,low,30,0.05,0.25,0.258
02,1,pool_empty_acquire_per_s,por segundo,monolith-partial,medium,30,0.199,0.682,0.72
02,1,pool_empty_acquire_per_s,por segundo,monolith-partial,high,30,696.081,849.122,867.36
02,1,pool_empty_acquire_per_s,por segundo,users-service,low,30,0.023,0.1,0.12
02,1,pool_empty_acquire_per_s,por segundo,users-service,medium,30,0.005,0.02,0.02
02,1,pool_empty_acquire_per_s,por segundo,users-service,high,30,11.411,17.87,18.64
02,1,cpu_percent,percentual de um nucleo,nginx,low,60,26.525,31.027,32.55
02,1,cpu_percent,percentual de um nucleo,nginx,medium,60,66.136,69.46,77.25
02,1,cpu_percent,percentual de um nucleo,nginx,high,60,482.479,712.606,727.06
02,1,memory_mb,MB,nginx,low,60,15.871,16.52,16.93
02,1,memory_mb,MB,nginx,medium,60,18.874,19.439,19.65
02,1,memory_mb,MB,nginx,high,60,22.982,24.827,25.84
02,1,cpu_percent,percentual de um nucleo,grafana,low,60,0.101,0.131,1.5
02,1,cpu_percent,percentual de um nucleo,grafana,medium,60,0.063,0.081,0.49
02,1,cpu_percent,percentual de um nucleo,grafana,high,60,0.15,0.081,3.61
02,1,memory_mb,MB,grafana,low,60,46.566,48.7,48.71
02,1,memory_mb,MB,grafana,medium,60,43.364,43.84,43.84
02,1,memory_mb,MB,grafana,high,60,43.204,43.22,43.43
02,1,cpu_percent,percentual de um nucleo,monolith-partial,low,60,43.177,49.27,50.73
02,1,cpu_percent,percentual de um nucleo,monolith-partial,medium,60,90.607,97.08,106.93
02,1,cpu_percent,percentual de um nucleo,monolith-partial,high,60,150.274,217.66,221.5
02,1,memory_mb,MB,monolith-partial,low,60,17.263,18.22,18.98
02,1,memory_mb,MB,monolith-partial,medium,60,18.179,19.056,19.29
02,1,memory_mb,MB,monolith-partial,high,60,23.849,25.548,26.6
02,1,cpu_percent,percentual de um nucleo,users-service,low,60,15.495,18.896,19.37
02,1,cpu_percent,percentual de um nucleo,users-service,medium,60,33.469,36.404,39.77
02,1,cpu_percent,percentual de um nucleo,users-service,high,60,50.429,80.966,88.79
02,1,memory_mb,MB,users-service,low,60,12.233,13.312,13.84
02,1,memory_mb,MB,users-service,medium,60,12.798,13.606,14.07
02,1,memory_mb,MB,users-service,high,60,16.744,18.451,18.76
02,1,cpu_percent,percentual de um nucleo,postgres,low,60,30.197,36.057,40.99
02,1,cpu_percent,percentual de um nucleo,postgres,medium,60,67.009,86.168,88.97
02,1,cpu_percent,percentual de um nucleo,postgres,high,60,116.34,169.484,177.72
02,1,memory_mb,MB,postgres,low,60,74.965,77.803,78.18
02,1,memory_mb,MB,postgres,medium,60,90.466,100.22,102.0
02,1,memory_mb,MB,postgres,high,60,125.04,137.91,139.2
02,1,cpu_percent,percentual de um nucleo,prometheus,low,60,0.121,0.201,2.22
02,1,cpu_percent,percentual de um nucleo,prometheus,medium,60,0.061,0.12,0.95
02,1,cpu_percent,percentual de um nucleo,prometheus,high,60,0.072,0.12,1.19
02,1,memory_mb,MB,prometheus,low,60,32.536,35.32,35.46
02,1,memory_mb,MB,prometheus,medium,60,33.436,35.421,35.44
02,1,memory_mb,MB,prometheus,high,60,34.308,35.77,35.8
02,1,cpu_percent,percentual de um nucleo,cadvisor,low,60,0.125,0.393,4.67
02,1,cpu_percent,percentual de um nucleo,cadvisor,medium,60,0.051,0.27,1.43
02,1,cpu_percent,percentual de um nucleo,cadvisor,high,60,0.169,1.146,2.01
02,1,memory_mb,MB,cadvisor,low,60,18.499,19.604,20.17
02,1,memory_mb,MB,cadvisor,medium,60,19.435,21.27,21.36
02,1,memory_mb,MB,cadvisor,high,60,20.255,21.787,21.95
