timestamp,service,value
1789449344,monolith-partial,1
1789449354,monolith-partial,3
1789449364,monolith-partial,6
1789449374,monolith-partial,7
1789449384,monolith-partial,14
1789449394,monolith-partial,12
1789449404,monolith-partial,14
1789449414,monolith-partial,14
1789449424,monolith-partial,14
1789449434,monolith-partial,14
1789449444,monolith-partial,14
1789449454,monolith-partial,14
1789449464,monolith-partial,14
1789449474,monolith-partial,14
1789449484,monolith-partial,14
1789449494,monolith-partial,14
1789449504,monolith-partial,14
1789449514,monolith-partial,14
1789449524,monolith-partial,14
1789449534,monolith-partial,14
1789449544,monolith-partial,11
1789449554,monolith-partial,14
1789449564,monolith-partial,14
1789449574,monolith-partial,14
1789449584,monolith-partial,14
1789449594,monolith-partial,13
1789449604,monolith-partial,14
1789449614,monolith-partial,12
1789449624,monolith-partial,14
1789449634,monolith-partial,14
1789449644,monolith-partial,14
1789449654,monolith-partial,14
1789449664,monolith-partial,11
1789449674,monolith-partial,14
1789449684,monolith-partial,14
1789449694,monolith-partial,14
1789449704,monolith-partial,13
1789449714,monolith-partial,12
1789449724,monolith-partial,12
1789449734,monolith-partial,12
1789449744,monolith-partial,12
1789449754,monolith-partial,14
1789449764,monolith-partial,14
1789449774,monolith-partial,14
1789449784,monolith-partial,14
1789449794,monolith-partial,14
1789449804,monolith-partial,13
1789449814,monolith-partial,14
1789449824,monolith-partial,14
1789449834,monolith-partial,14
1789449844,monolith-partial,14
1789449854,monolith-partial,14
1789449864,monolith-partial,14
1789449874,monolith-partial,14
1789449884,monolith-partial,12
1789449894,monolith-partial,11
1789449904,monolith-partial,14
1789449914,monolith-partial,14
1789449924,monolith-partial,14
1789449934,monolith-partial,9
1789449944,monolith-partial,12
1789449954,monolith-partial,10
1789449964,monolith-partial,13
1789449974,monolith-partial,14
1789449984,monolith-partial,14
1789449994,monolith-partial,13
1789450004,monolith-partial,13
1789450014,monolith-partial,12
1789450024,monolith-partial,5
1789450034,monolith-partial,1
1789450044,monolith-partial,14
1789450054,monolith-partial,0
1789450064,monolith-partial,1
1789450074,monolith-partial,14
1789450084,monolith-partial,2
1789450094,monolith-partial,8
1789450104,monolith-partial,0
1789450114,monolith-partial,0
1789450124,monolith-partial,1
1789450134,monolith-partial,14
1789450144,monolith-partial,9
1789450154,monolith-partial,1
1789450164,monolith-partial,3
1789450174,monolith-partial,14
1789450184,monolith-partial,0
1789450194,monolith-partial,0
1789450204,monolith-partial,9
1789450214,monolith-partial,5
1789450224,monolith-partial,11
1789450234,monolith-partial,2
1789450244,monolith-partial,13
1789450254,monolith-partial,12
1789450264,monolith-partial,2
1789450274,monolith-partial,1
1789450284,monolith-partial,7
1789450294,monolith-partial,13
1789450304,monolith-partial,4
1789450314,monolith-partial,11
1789450324,monolith-partial,1
1789450334,monolith-partial,6
1789450344,monolith-partial,7
1789450354,monolith-partial,9
1789450364,monolith-partial,14
1789450374,monolith-partial,14
1789449344,users-service,1
1789449354,users-service,1
1789449364,users-service,2
1789449374,users-service,4
1789449384,users-service,4
1789449394,users-service,6
1789449404,users-service,7
1789449414,users-service,7
1789449424,users-service,7
1789449434,users-service,7
1789449444,users-service,7
1789449454,users-service,8
1789449464,users-service,8
1789449474,users-service,8
1789449484,users-service,8
1789449494,users-service,8
1789449504,users-service,8
1789449514,users-service,8
1789449524,users-service,8
1789449534,users-service,8
1789449544,users-service,8
1789449554,users-service,8
1789449564,users-service,8
1789449574,users-service,8
1789449584,users-service,8
1789449594,users-service,8
1789449604,users-service,8
1789449614,users-service,8
1789449624,users-service,8
1789449634,users-service,8
1789449644,users-service,8
1789449654,users-service,8
1789449664,users-service,8
1789449674,users-service,8
1789449684,users-service,8
1789449694,users-service,8
1789449704,users-service,8
1789449714,users-service,8
1789449724,users-service,8
1789449734,users-service,9
1789449744,users-service,9
1789449754,users-service,9
1789449764,users-service,9
1789449774,users-service,9
1789449784,users-service,9
1789449794,users-service,9
1789449804,users-service,9
1789449814,users-service,9
1789449824,users-service,9
1789449834,users-service,9
1789449844,users-service,9
1789449854,users-service,9
1789449864,users-service,9
1789449874,users-service,9
1789449884,users-service,6
1789449894,users-service,9
1789449904,users-service,7
1789449914,users-service,9
1789449924,users-service,9
1789449934,users-service,9
1789449944,users-service,9
1789449954,users-service,9
1789449964,users-service,9
1789449974,users-service,10
1789449984,users-service,10
1789449994,users-service,10
1789450004,users-service,10
1789450014,users-service,10
1789450024,users-service,7
1789450034,users-service,12
1789450044,users-service,13
1789450054,users-service,14
1789450064,users-service,13
1789450074,users-service,14
1789450084,users-service,13
1789450094,users-service,13
1789450104,users-service,13
1789450114,users-service,13
1789450124,users-service,14
1789450134,users-service,4
1789450144,users-service,14
1789450154,users-service,14
1789450164,users-service,10
1789450174,users-service,14
1789450184,users-service,14
1789450194,users-service,14
1789450204,users-service,14
1789450214,users-service,13
1789450224,users-service,12
1789450234,users-service,14
1789450244,users-service,13
1789450254,users-service,14
1789450264,users-service,14
1789450274,users-service,14
1789450284,users-service,13
1789450294,users-service,13
1789450304,users-service,12
1789450314,users-service,14
1789450324,users-service,14
1789450334,users-service,7
1789450344,users-service,10
1789450354,users-service,13
1789450364,users-service,14
1789450374,users-service,14
