timestamp,container,service,cpu_percent,memory_mb
1789599159.767,research-api-nginx-1,nginx,2.39,12.76
1789599159.767,research-api-orders-service-1,orders-service,1.56,6.473
1789599159.767,research-api-products-service-1,products-service,2.47,6.922
1789599159.767,research-api-inventory-service-1,inventory-service,0.97,5.367
1789599159.767,research-api-grafana-1,grafana,0.05,46.4
1789599159.767,research-api-users-service-1,users-service,1.51,6.008
1789599159.767,research-api-postgres-1,postgres,6.25,33.02
1789599159.767,research-api-prometheus-1,prometheus,1.15,28.06
1789599159.767,research-api-cadvisor-1,cadvisor,0.0,15.29
1789599164.772,research-api-nginx-1,nginx,7.78,13.64
1789599164.772,research-api-orders-service-1,orders-service,8.92,8.141
1789599164.772,research-api-products-service-1,products-service,6.42,8.656
1789599164.772,research-api-inventory-service-1,inventory-service,2.16,6.863
1789599164.772,research-api-grafana-1,grafana,0.35,46.41
1789599164.772,research-api-users-service-1,users-service,5.74,6.988
1789599164.772,research-api-postgres-1,postgres,11.53,38.91
1789599164.772,research-api-prometheus-1,prometheus,0.24,28.32
1789599164.772,research-api-cadvisor-1,cadvisor,1.16,15.32
1789599169.751,research-api-nginx-1,nginx,11.94,14.05
1789599169.751,research-api-orders-service-1,orders-service,15.6,9.0
1789599169.751,research-api-products-service-1,products-service,10.89,9.441
1789599169.751,research-api-inventory-service-1,inventory-service,2.38,6.734
1789599169.751,research-api-grafana-1,grafana,0.04,46.41
1789599169.751,research-api-users-service-1,users-service,8.93,8.672
1789599169.751,research-api-postgres-1,postgres,15.15,46.95
1789599169.751,research-api-prometheus-1,prometheus,1.45,29.73
1789599169.751,research-api-cadvisor-1,cadvisor,0.0,15.34
1789599174.777,research-api-nginx-1,nginx,14.58,14.66
1789599174.777,research-api-orders-service-1,orders-service,17.37,9.367
1789599174.777,research-api-products-service-1,products-service,12.22,9.691
1789599174.777,research-api-inventory-service-1,inventory-service,3.89,7.539
1789599174.777,research-api-grafana-1,grafana,0.49,46.42
1789599174.777,research-api-users-service-1,users-service,11.98,9.273
1789599174.777,research-api-postgres-1,postgres,16.15,51.32
1789599174.777,research-api-prometheus-1,prometheus,0.24,30.28
1789599174.777,research-api-cadvisor-1,cadvisor,0.02,16.82
1789599179.755,research-api-nginx-1,nginx,17.85,14.39
1789599179.755,research-api-orders-service-1,orders-service,26.19,10.96
1789599179.755,research-api-products-service-1,products-service,16.48,11.29
1789599179.755,research-api-inventory-service-1,inventory-service,2.84,7.984
1789599179.755,research-api-grafana-1,grafana,0.07,46.42
1789599179.755,research-api-users-service-1,users-service,15.89,9.711
1789599179.755,research-api-postgres-1,postgres,20.07,64.29
1789599179.755,research-api-prometheus-1,prometheus,1.33,31.02
1789599179.755,research-api-cadvisor-1,cadvisor,0.0,16.82
1789599184.727,research-api-nginx-1,nginx,21.52,14.73
1789599184.727,research-api-orders-service-1,orders-service,35.18,10.52
1789599184.727,research-api-products-service-1,products-service,18.27,9.973
1789599184.727,research-api-inventory-service-1,inventory-service,4.17,8.648
1789599184.727,research-api-grafana-1,grafana,0.43,46.42
1789599184.727,research-api-users-service-1,users-service,17.49,10.45
1789599184.727,research-api-postgres-1,postgres,24.85,65.2
1789599184.727,research-api-prometheus-1,prometheus,0.18,31.03
1789599184.727,research-api-cadvisor-1,cadvisor,0.02,17.54
1789599189.767,research-api-nginx-1,nginx,20.08,14.16
1789599189.767,research-api-orders-service-1,orders-service,27.34,12.25
1789599189.767,research-api-products-service-1,products-service,17.75,11.76
1789599189.767,research-api-inventory-service-1,inventory-service,3.47,8.613
1789599189.767,research-api-grafana-1,grafana,0.04,46.42
1789599189.767,research-api-users-service-1,users-service,16.5,9.133
1789599189.767,research-api-postgres-1,postgres,23.2,68.49
1789599189.767,research-api-prometheus-1,prometheus,2.25,31.71
1789599189.767,research-api-cadvisor-1,cadvisor,0.0,17.54
1789599194.75,research-api-nginx-1,nginx,22.29,14.81
