timestamp,container,service,cpu_percent,memory_mb
1789450412.546,research-api-nginx-1,nginx,1.87,13.29
1789450412.546,research-api-grafana-1,grafana,0.04,48.01
1789450412.546,research-api-monolith-partial-1,monolith-partial,2.9,7.023
1789450412.546,research-api-users-service-1,users-service,1.39,7.672
1789450412.546,research-api-postgres-1,postgres,3.23,31.45
1789450412.546,research-api-prometheus-1,prometheus,0.0,25.54
1789450412.546,research-api-cadvisor-1,cadvisor,0.3,15.35
1789450417.54,research-api-nginx-1,nginx,6.62,13.33
1789450417.54,research-api-grafana-1,grafana,0.04,48.09
1789450417.54,research-api-monolith-partial-1,monolith-partial,10.28,9.266
1789450417.54,research-api-users-service-1,users-service,3.79,6.977
1789450417.54,research-api-postgres-1,postgres,7.14,34.15
1789450417.54,research-api-prometheus-1,prometheus,0.15,25.8
1789450417.54,research-api-cadvisor-1,cadvisor,0.0,15.21
1789450422.539,research-api-nginx-1,nginx,11.17,14.25
1789450422.539,research-api-grafana-1,grafana,0.05,48.09
1789450422.539,research-api-monolith-partial-1,monolith-partial,20.12,10.23
1789450422.539,research-api-users-service-1,users-service,5.18,8.863
1789450422.539,research-api-postgres-1,postgres,10.42,40.77
1789450422.539,research-api-prometheus-1,prometheus,0.0,26.61
1789450422.539,research-api-cadvisor-1,cadvisor,0.0,14.97
1789450427.536,research-api-nginx-1,nginx,13.88,13.92
1789450427.536,research-api-grafana-1,grafana,0.04,48.18
1789450427.536,research-api-monolith-partial-1,monolith-partial,22.62,10.97
1789450427.536,research-api-users-service-1,users-service,7.89,9.109
1789450427.536,research-api-postgres-1,postgres,16.87,42.7
1789450427.536,research-api-prometheus-1,prometheus,0.06,26.61
1789450427.536,research-api-cadvisor-1,cadvisor,0.0,15.74
1789450432.537,research-api-nginx-1,nginx,16.16,14.57
1789450432.537,research-api-grafana-1,grafana,0.05,48.18
1789450432.537,research-api-monolith-partial-1,monolith-partial,27.25,12.59
1789450432.537,research-api-users-service-1,users-service,8.96,10.26
1789450432.537,research-api-postgres-1,postgres,16.68,48.65
1789450432.537,research-api-prometheus-1,prometheus,0.0,27.07
1789450432.537,research-api-cadvisor-1,cadvisor,0.0,15.74
1789450437.527,research-api-nginx-1,nginx,21.32,14.25
1789450437.527,research-api-grafana-1,grafana,0.75,48.43
1789450437.527,research-api-monolith-partial-1,monolith-partial,33.55,13.31
1789450437.527,research-api-users-service-1,users-service,12.53,10.53
1789450437.527,research-api-postgres-1,postgres,27.62,52.42
1789450437.527,research-api-prometheus-1,prometheus,0.12,27.09
