timestamp,service,value
1789451476,monolith-partial,1
1789451486,monolith-partial,3
1789451496,monolith-partial,5
1789451506,monolith-partial,10
1789451516,monolith-partial,13
1789451526,monolith-partial,13
1789451536,monolith-partial,13
1789451546,monolith-partial,14
1789451556,monolith-partial,14
1789451566,monolith-partial,14
1789451576,monolith-partial,14
1789451586,monolith-partial,14
1789451596,monolith-partial,14
1789451606,monolith-partial,14
1789451616,monolith-partial,14
1789451626,monolith-partial,14
1789451636,monolith-partial,14
1789451646,monolith-partial,14
1789451656,monolith-partial,14
1789451666,monolith-partial,14
1789451676,monolith-partial,14
1789451686,monolith-partial,14
1789451696,monolith-partial,14
1789451706,monolith-partial,14
1789451716,monolith-partial,14
1789451726,monolith-partial,14
1789451736,monolith-partial,14
1789451746,monolith-partial,14
1789451756,monolith-partial,14
1789451766,monolith-partial,14
1789451776,monolith-partial,14
1789451786,monolith-partial,14
1789451796,monolith-partial,14
1789451806,monolith-partial,14
1789451816,monolith-partial,14
1789451826,monolith-partial,14
1789451836,monolith-partial,14
1789451846,monolith-partial,14
1789451856,monolith-partial,14
1789451866,monolith-partial,14
1789451876,monolith-partial,14
1789451886,monolith-partial,14
1789451896,monolith-partial,14
1789451906,monolith-partial,14
1789451916,monolith-partial,14
1789451926,monolith-partial,14
1789451936,monolith-partial,14
1789451946,monolith-partial,14
1789451956,monolith-partial,14
1789451966,monolith-partial,14
1789451976,monolith-partial,14
1789451986,monolith-partial,14
1789451996,monolith-partial,14
1789452006,monolith-partial,14
1789452016,monolith-partial,14
1789452026,monolith-partial,14
1789452036,monolith-partial,14
1789452046,monolith-partial,14
1789452056,monolith-partial,14
1789452066,monolith-partial,14
1789452076,monolith-partial,14
1789452086,monolith-partial,14
1789452096,monolith-partial,14
1789452106,monolith-partial,14
1789452116,monolith-partial,14
1789452126,monolith-partial,14
1789452136,monolith-partial,14
1789452146,monolith-partial,14
1789452156,monolith-partial,14
1789452166,monolith-partial,14
1789452176,monolith-partial,14
1789452186,monolith-partial,14
1789452196,monolith-partial,14
1789452206,monolith-partial,14
1789452216,monolith-partial,14
1789452226,monolith-partial,14
1789452236,monolith-partial,14
1789452246,monolith-partial,14
1789452256,monolith-partial,14
1789452266,monolith-partial,14
1789452276,monolith-partial,14
1789452286,monolith-partial,14
1789452296,monolith-partial,14
1789452306,monolith-partial,14
1789452316,monolith-partial,14
1789452326,monolith-partial,14
1789452336,monolith-partial,14
1789452346,monolith-partial,14
1789452356,monolith-partial,14
1789452366,monolith-partial,14
1789452376,monolith-partial,14
1789452386,monolith-partial,14
1789452396,monolith-partial,14
1789452406,monolith-partial,14
1789452416,monolith-partial,14
1789452426,monolith-partial,14
1789452436,monolith-partial,14
1789452446,monolith-partial,14
1789452456,monolith-partial,14
1789452466,monolith-partial,14
1789452476,monolith-partial,14
1789452486,monolith-partial,14
1789452496,monolith-partial,14
1789452506,monolith-partial,14
1789451476,users-service,1
1789451486,users-service,1
1789451496,users-service,2
1789451506,users-service,3
1789451516,users-service,5
1789451526,users-service,6
1789451536,users-service,6
1789451546,users-service,7
1789451556,users-service,7
1789451566,users-service,7
1789451576,users-service,7
1789451586,users-service,7
1789451596,users-service,7
1789451606,users-service,7
1789451616,users-service,7
1789451626,users-service,7
1789451636,users-service,7
1789451646,users-service,7
1789451656,users-service,7
1789451666,users-service,7
1789451676,users-service,7
1789451686,users-service,7
1789451696,users-service,7
1789451706,users-service,7
1789451716,users-service,7
1789451726,users-service,7
1789451736,users-service,7
1789451746,users-service,7
1789451756,users-service,7
1789451766,users-service,7
1789451776,users-service,7
1789451786,users-service,7
1789451796,users-service,7
1789451806,users-service,7
1789451816,users-service,7
1789451826,users-service,7
1789451836,users-service,7
1789451846,users-service,7
1789451856,users-service,7
1789451866,users-service,7
1789451876,users-service,10
1789451886,users-service,10
1789451896,users-service,10
1789451906,users-service,10
1789451916,users-service,10
1789451926,users-service,10
1789451936,users-service,10
1789451946,users-service,10
1789451956,users-service,10
1789451966,users-service,10
1789451976,users-service,10
1789451986,users-service,10
1789451996,users-service,10
1789452006,users-service,10
1789452016,users-service,10
1789452026,users-service,10
1789452036,users-service,10
1789452046,users-service,10
1789452056,users-service,10
1789452066,users-service,10
1789452076,users-service,10
1789452086,users-service,10
1789452096,users-service,10
1789452106,users-service,10
1789452116,users-service,10
1789452126,users-service,10
1789452136,users-service,10
1789452146,users-service,10
1789452156,users-service,10
1789452166,users-service,13
1789452176,users-service,14
1789452186,users-service,14
1789452196,users-service,14
1789452206,users-service,14
1789452216,users-service,14
1789452226,users-service,14
1789452236,users-service,14
1789452246,users-service,14
1789452256,users-service,14
1789452266,users-service,14
1789452276,users-service,14
1789452286,users-service,14
1789452296,users-service,14
1789452306,users-service,14
1789452316,users-service,14
1789452326,users-service,14
1789452336,users-service,14
1789452346,users-service,14
1789452356,users-service,14
1789452366,users-service,14
1789452376,users-service,14
1789452386,users-service,14
1789452396,users-service,14
1789452406,users-service,14
1789452416,users-service,14
1789452426,users-service,14
1789452436,users-service,14
1789452446,users-service,14
1789452456,users-service,14
1789452466,users-service,14
1789452476,users-service,14
1789452486,users-service,14
1789452496,users-service,14
1789452506,users-service,14
