timestamp,service,value
1789451476,monolith-partial,0.21051020017606306
1789451486,monolith-partial,0.05741187277528993
1789451496,monolith-partial,0.09568645462548321
1789451506,monolith-partial,0.17654791666666667
1789451516,monolith-partial,0.2272066666666666
1789451526,monolith-partial,0.2272066666666666
1789451536,monolith-partial,0.2
1789451546,monolith-partial,0.24
1789451556,monolith-partial,0.14
1789451566,monolith-partial,0.08
1789451576,monolith-partial,0.08
1789451586,monolith-partial,0.08
1789451596,monolith-partial,0.08
1789451606,monolith-partial,0.08
1789451616,monolith-partial,0.08
1789451626,monolith-partial,0.08
1789451636,monolith-partial,0.08
1789451646,monolith-partial,0
1789451656,monolith-partial,0
1789451666,monolith-partial,0.02
1789451676,monolith-partial,0.02
1789451686,monolith-partial,0.02
1789451696,monolith-partial,0.02
1789451706,monolith-partial,0.02
1789451716,monolith-partial,0.04
1789451726,monolith-partial,0.04
1789451736,monolith-partial,0.04
1789451746,monolith-partial,0.04
1789451756,monolith-partial,0.04
1789451766,monolith-partial,0
1789451776,monolith-partial,0
1789451786,monolith-partial,0
1789451796,monolith-partial,0
1789451806,monolith-partial,0.06
1789451816,monolith-partial,0.06
1789451826,monolith-partial,0.1
1789451836,monolith-partial,0.2
1789451846,monolith-partial,0.2
1789451856,monolith-partial,0.32
1789451866,monolith-partial,0.46
1789451876,monolith-partial,2.64
1789451886,monolith-partial,2.54
1789451896,monolith-partial,2.54
1789451906,monolith-partial,2.36
1789451916,monolith-partial,2.54
1789451926,monolith-partial,0.4
1789451936,monolith-partial,0.4
1789451946,monolith-partial,0.58
1789451956,monolith-partial,1.6
1789451966,monolith-partial,1.32
1789451976,monolith-partial,1.26
1789451986,monolith-partial,1.32
1789451996,monolith-partial,1.1400000000000001
1789452006,monolith-partial,0.24
1789452016,monolith-partial,0.3
1789452026,monolith-partial,0.28
1789452036,monolith-partial,0.24
1789452046,monolith-partial,0.32
1789452056,monolith-partial,0.2
1789452066,monolith-partial,0.1
1789452076,monolith-partial,0.1
1789452086,monolith-partial,0.08
1789452096,monolith-partial,0
1789452106,monolith-partial,0.02
1789452116,monolith-partial,0.02
