timestamp,container,service,cpu_percent,memory_mb
1789451479.107,research-api-nginx-1,nginx,2.24,12.87
1789451479.107,research-api-users-service-1,users-service,1.71,6.789
1789451479.107,research-api-monolith-partial-1,monolith-partial,2.48,7.664
1789451479.107,research-api-grafana-1,grafana,0.04,54.18
1789451479.107,research-api-postgres-1,postgres,1.3,30.17
1789451479.107,research-api-prometheus-1,prometheus,0.0,28.75
1789451479.107,research-api-cadvisor-1,cadvisor,0.0,15.52
1789451484.116,research-api-nginx-1,nginx,6.02,13.54
1789451484.116,research-api-users-service-1,users-service,4.04,8.129
1789451484.116,research-api-monolith-partial-1,monolith-partial,10.96,10.51
1789451484.116,research-api-grafana-1,grafana,0.04,54.18
1789451484.116,research-api-postgres-1,postgres,8.87,35.79
1789451484.116,research-api-prometheus-1,prometheus,0.18,29.16
1789451484.116,research-api-cadvisor-1,cadvisor,0.0,15.55
1789451489.112,research-api-nginx-1,nginx,9.7,13.74
1789451489.112,research-api-users-service-1,users-service,5.73,8.699
1789451489.112,research-api-monolith-partial-1,monolith-partial,17.33,10.38
1789451489.112,research-api-grafana-1,grafana,0.07,54.18
1789451489.112,research-api-postgres-1,postgres,11.6,38.48
1789451489.112,research-api-prometheus-1,prometheus,0.0,28.91
1789451489.112,research-api-cadvisor-1,cadvisor,0.0,15.56
1789451494.092,research-api-nginx-1,nginx,15.07,14.09
1789451494.092,research-api-users-service-1,users-service,7.41,9.891
1789451494.092,research-api-monolith-partial-1,monolith-partial,25.94,11.52
1789451494.092,research-api-grafana-1,grafana,0.05,54.19
1789451494.092,research-api-postgres-1,postgres,15.85,40.74
1789451494.092,research-api-prometheus-1,prometheus,0.15,29.36
1789451494.092,research-api-cadvisor-1,cadvisor,0.02,17.43
1789451499.099,research-api-nginx-1,nginx,16.82,14.04
1789451499.099,research-api-users-service-1,users-service,8.33,9.605
1789451499.099,research-api-monolith-partial-1,monolith-partial,27.57,12.16
1789451499.099,research-api-grafana-1,grafana,0.05,54.2
1789451499.099,research-api-postgres-1,postgres,19.82,50.41
1789451499.099,research-api-prometheus-1,prometheus,0.0,29.36
1789451499.099,research-api-cadvisor-1,cadvisor,0.0,17.45
1789451504.091,research-api-nginx-1,nginx,20.45,14.52
1789451504.091,research-api-users-service-1,users-service,11.07,9.887
1789451504.091,research-api-monolith-partial-1,monolith-partial,34.66,13.18
1789451504.091,research-api-grafana-1,grafana,0.05,54.27
1789451504.091,research-api-postgres-1,postgres,28.32,57.31
1789451504.091,research-api-prometheus-1,prometheus,0.16,29.86
1789451504.091,research-api-cadvisor-1,cadvisor,0.0,17.51
1789451509.1,research-api-nginx-1,nginx,22.74,14.43
1789451509.1,research-api-users-service-1,users-service,11.72,10.81
1789451509.1,research-api-monolith-partial-1,monolith-partial,36.25,14.3
1789451509.1,research-api-grafana-1,grafana,0.04,54.27
1789451509.1,research-api-postgres-1,postgres,23.74,59.11
1789451509.1,research-api-prometheus-1,prometheus,0.0,29.85
1789451509.1,research-api-cadvisor-1,cadvisor,0.0,17.51
1789451514.099,research-api-nginx-1,nginx,20.77,14.41
1789451514.099,research-api-users-service-1,users-service,12.79,10.3
1789451514.099,research-api-monolith-partial-1,monolith-partial,33.13,13.98
1789451514.099,research-api-grafana-1,grafana,0.04,54.59
1789451514.099,research-api-postgres-1,postgres,23.29,67.71
1789451514.099,research-api-prometheus-1,prometheus,0.12,30.16
1789451514.099,research-api-cadvisor-1,cadvisor,0.0,17.72
1789451519.099,research-api-nginx-1,nginx,25.58,14.66
1789451519.099,research-api-users-service-1,users-service,15.0,11.55
1789451519.099,research-api-monolith-partial-1,monolith-partial,40.48,15.94
1789451519.099,research-api-grafana-1,grafana,0.06,54.59
1789451519.099,research-api-postgres-1,postgres,29.37,68.31
1789451519.099,research-api-prometheus-1,prometheus,0.0,30.16
